Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu),Storage(TWh),LNG_sendout(GWh/d),corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD,USD-EUR,VIX,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore,DE_price(EUR/MWh)
2023-02-14,17.889999389648438,2.566999912261963,16.474904897076513,733.4188,3312.0772727272724,85.118514,0.0,867.051518,76.219171,0.0,3905.1564523,0.0,729.677823,330.10141623000004,14.7,12.9,10.8,0.0,0.0,0.0,1.073041915893555,19.96999931335449,9857.195833333331,4992.679166666667,30346.670833333334,1443.4333333333334,34400.70625,16242.410416666666,1037.6625,545.2666666666667,548.3041666666667,642.1125000000001,15388.8625,3903.3541666666665,-3338.9833333333336,17094.329166666666,163940.48541666666,79312.3,449.7416666666666,4834.610416666666,93.1,97.70416666666668,138172.27083333334,15046.395833333334,2724.3250000000003,1035.2708333333333,17727.377083333333,154.45916666666668
2023-02-15,17.881999969482422,2.470999956130981,17.21616669707228,728.7353,3296.793181818182,86.870888,0.0,823.60547,76.2173,0.0,3959.8076402,0.0,728.9476169999999,382.65714826,16.8,11.5,10.3,0.0,0.0,0.0,1.0735719203948977,19.1200008392334,9778.220833333333,4648.114583333333,30331.608333333334,1177.4083333333333,33814.833333333336,16025.6,998.55,490.2458333333333,599.2583333333333,640.8666666666667,15406.275,5211.045833333333,-2423.2875,18389.82083333333,163547.28333333333,78597.58333333333,441.6625,5125.083333333333,81.43333333333334,68.34166666666667,139306.55416666667,16654.833333333332,2709.9708333333333,3227.8875000000003,14299.364583333334,142.60666666666663
2023-02-16,16.295000076293945,2.388999938964844,16.29803636599772,724.8763,3281.509090909091,79.332811,0.0,972.934701,59.870898,0.0,3808.1348138,0.0,737.216404,383.91906583,14.2,8.4,10.2,0.0,0.0,0.0,1.0691757202148438,19.020000457763672,9483.658333333333,4981.55,29135.979166666668,1156.2166666666667,29627.597916666666,14238.672916666668,1021.6708333333332,389.9625,496.0291666666667,643.875,15168.654166666667,5184.587500000001,-2251.8708333333334,15776.670833333332,162097.0375,77231.00416666667,445.62916666666666,4664.54375,62.68125,53.177083333333336,129194.225,16343.2375,2604.9125,6606.720833333333,21427.845833333333,136.4475
2023-02-17,15.920000076293944,2.275000095367432,15.33186889593576,722.0692,3266.225,72.894007,0.0,866.8275600000001,70.597791,0.0,3633.0387641,0.0,707.075397,392.52311463,9.6,6.4,10.1,0.0,0.0,0.0,1.0665756464004517,18.700000762939453,9092.491666666669,1093.4833333333331,19039.658333333333,1264.4166666666667,24746.047916666663,10701.079166666666,949.3125,377.2791666666667,388.325,643.0500000000001,14736.629166666666,3421.3541666666665,-4650.175,14797.575,158590.07916666666,76452.8125,448.42083333333335,4938.068749999999,79.79375,88.66041666666666,109323.80625,11207.704166666668,2604.0666666666666,9024.841666666667,39149.9875,77.90291666666667
2023-02-21,14.300000190734863,2.072999954223633,15.197999087515834,713.3503,3250.940909090909,94.637385,0.0,777.7944620000001,43.997845,0.0,3937.3514641,0.0,610.2196690000001,433.74799445,9.3,9.8,8.0,0.0,0.0,0.0,1.068261981010437,19.0,9550.529166666667,4844.73125,23540.675,1220.425,31587.416666666668,12320.764583333332,1102.1395833333331,435.3125,730.975,636.7083333333334,17117.175,5385.529166666666,-2831.05,17609.833333333332,156558.875,75616.85416666667,451.8666666666666,4403.79375,72.39375,63.94791666666666,127473.81458333333,14563.4875,2593.5416666666665,3998.3916666666655,19804.122916666667,126.17083333333332
2023-02-22,14.84000015258789,2.174000024795532,15.78695229020716,710.0861,3235.6568181818184,101.316664,0.0,779.8134729999999,54.980327,0.0,4017.2005601,0.0,599.545886,453.00830613,11.2,12.1,7.199999999999999,0.0,0.0,0.0,1.065200924873352,19.07999992370605,9713.308333333332,5337.652083333333,27521.55416666667,1359.2875,35750.629166666666,14654.995833333334,1144.8604166666669,553.0166666666667,825.9375,635.6916666666667,17244.899999999998,5300.470833333334,-1860.1166666666668,16450.770833333332,157930.1,75315.95416666666,454.0541666666666,4624.087500000001,70.68333333333334,57.33125,138377.5625,14184.991666666669,2617.7208333333333,2372.8,11273.633333333331,148.43041666666667
2023-02-23,14.899999618530272,2.313999891281128,15.784369881786782,707.0077,3220.3727272727274,106.378916,0.0,810.945129,71.441115,0.0,3840.147376,0.0,587.514702,444.19844078,11.3,12.1,7.6,0.0,0.0,0.0,1.0605803728103638,18.39999961853028,9508.245833333332,4315.077083333334,27807.17916666667,1484.925,34567.35625,13817.947916666666,1057.7208333333333,476.7375,615.1125000000001,629.8791666666667,16988.541666666668,4775.900000000001,-1722.7083333333333,15810.654166666667,162440.4510638298,74924.825,453.525,4401.775000000001,49.22083333333333,33.02978723404256,137532.41914893617,11540.616666666669,2573.083333333333,4699.408333333334,16270.775,146.07875
2023-02-24,14.989999771118164,2.450999975204468,15.84520006906387,703.9285,3205.0886363636364,96.326461,0.0,820.8568710000001,93.143644,0.072126,3929.5492078,0.0,593.381427,441.45690336,14.7,14.1,7.1,0.0,0.0,0.0,1.0598047971725464,18.96999931335449,9487.75,2743.239583333333,24296.920833333334,1446.2208333333335,29303.650000000005,11645.997916666667,1041.05,480.1125,608.1583333333333,633.8708333333333,17151.920833333334,3644.5833333333335,-1860.5583333333327,16313.8875,157400.70833333334,74688.70833333333,457.65,4609.527083333333,79.3625,69.33125,122383.69791666669,12060.654166666667,2582.725,8647.691666666668,24662.83333333333,116.50541666666668
2023-02-27,14.970000267028809,2.7309999465942383,14.631580042936434,692.215,3189.8045454545454,95.226727,0.0,848.072008,82.363981,0.002933,3957.7931583,0.0,636.303115,438.47745962,17.9,14.2,8.7,0.0,0.0,0.0,1.055475831031799,19.100000381469727,9486.304166666669,4344.822916666667,27537.925,1453.2958333333331,32571.31333333333,14788.635555555556,1123.9288888888889,480.8458333333333,501.3541666666667,644.25,15933.779166666667,5253.366666666667,-4228.883333333333,12817.170833333332,162714.01458333334,72519.24583333333,448.8833333333334,5089.468888888889,37.97333333333333,28.11914893617021,125282.38333333336,17209.024999999998,2683.679166666667,2380.925,28224.67659574468,152.74
2023-02-28,14.359999656677246,2.746999979019165,14.51265814049322,686.3222,3174.5204545454544,84.570983,0.0,954.753099,77.090483,0.0,3946.9255001,0.0,672.435819,452.22275134,17.7,13.5,8.5,0.0,0.0,0.0,1.0611205101013184,19.09000015258789,9461.904166666667,2644.7145833333334,28235.18333333333,1450.2291666666667,33711.231250000004,13873.475,1068.4104166666666,424.4083333333333,371.5833333333333,650.7708333333334,15737.554166666669,5634.0625,-3856.3541666666665,13865.058333333334,165122.66041666668,72669.1125,452.92083333333335,4904.006249999999,31.110416666666666,23.01875,132072.60208333333,20527.108333333334,2532.820833333333,1056.2416666666666,22258.385416666668,148.00666666666666
2023-03-01,14.579999923706056,2.811000108718872,14.596190482994688,681.5597,3159.2363636363634,87.57303,0.0,757.252676,120.761939,0.241638,4013.2496358,0.0,752.153702,484.46921381,18.0,12.7,8.7,0.0,0.0,0.0,1.0577309131622314,17.799999237060547,9551.825,2982.31875,27859.783333333336,1402.8916666666669,36320.4625,13301.110416666668,925.65,445.94166666666666,460.55,646.0666666666667,16311.154166666667,5256.404166666666,-2522.425,13003.620833333332,164902.7875,72289.69166666667,455.025,5318.210416666667,46.41875,32.5875,134201.52083333334,21946.004166666666,2674.775,1639.2458333333334,18908.647916666665,142.66583333333332
2023-03-02,14.585000038146973,2.765000104904175,14.638527213876502,676.2093,3143.9522727272724,94.493243,0.0,855.519807,99.091389,0.0,3982.2843765,0.0,730.1367730000001,478.77320102,18.0,14.0,8.7,0.0,0.0,0.0,1.066894292831421,17.06999969482422,9430.0375,3268.7041666666664,28431.254166666666,1374.0375,36482.47708333333,13452.939583333333,927.5166666666668,433.73333333333335,352.1541666666667,644.75,15826.354166666666,5771.858333333334,-2659.3416666666667,12249.2875,164359.30416666667,72500.45833333333,453.8125,5390.177083333333,37.40833333333333,28.418750000000003,134539.91041666668,20189.81666666667,2658.05,3281.191666666667,18083.891666666663,144.91
2023-03-03,14.324999809265137,3.009000062942505,13.973504057862092,671.2202,3128.668181818182,98.542106,0.0,703.369584,120.143712,0.0,3890.4530154,0.0,722.477799,482.630778,18.1,14.2,9.5,0.0,0.0,0.0,1.0599732398986816,16.950000762939453,9156.895833333334,3888.304166666667,26855.15,1446.1041666666667,36665.86595744681,13516.427659574469,973.508510638298,406.875,545.5208333333334,639.3083333333333,16474.454166666666,5534.795833333334,-3016.3250000000003,14026.366666666669,162288.24166666667,71212.56666666667,455.1375,4942.576595744681,21.65531914893617,18.36808510638298,132249.51249999998,18359.329166666663,2649.895833333333,5530.408333333333,18478.840425531915,135.42916666666667
2023-03-06,14.28499984741211,2.572000026702881,13.12672198134062,658.1859,3113.384090909091,106.235152,0.0,724.829095,70.781103,0.0,3888.5331622,0.0,700.585601,482.16274117,17.0,14.3,7.699999999999999,0.0,0.0,0.0,1.0626201629638672,16.829999923706055,9244.5375,3522.375,26980.02083333333,1599.9458333333332,35724.104255319144,14087.917021276597,1191.5553191489362,522.7083333333334,825.5083333333333,619.9,16689.533333333333,5895.45,-2520.704166666667,19079.979166666668,161858.76458333334,67498.74166666667,450.625,5526.9,51.51914893617022,35.64255319148936,136827.34375,12984.729166666666,2338.525,5490.916666666667,16129.62340425532,149.08791666666667
2023-03-07,13.9399995803833,2.687000036239624,13.58595563208433,652.4524,3098.1,98.442569,0.0,853.754289,114.119159,0.0,3633.934401,0.0,702.030696,492.63273444,16.8,15.0,7.199999999999999,0.0,0.0,0.0,1.0688328742980957,16.459999084472656,8948.6375,2139.75625,23699.566666666666,1617.6291666666666,28090.354166666668,11342.754166666666,1012.525,496.325,767.8249999999999,616.6666666666666,15514.091666666667,3525.4,-5008.058333333333,16922.05,164210.25,68759.59166666666,450.3375,5233.21875,40.94166666666667,29.73125,119414.02916666667,13965.029166666667,2163.0333333333333,6304.883333333334,34661.262500000004,107.54458333333334
2023-03-08,13.895000457763672,2.5510001182556152,13.092267939601427,646.8191,2829.0,104.492952,0.0,875.1470589999999,92.474997,0.0,3672.0749351,0.0,676.502342,498.33994911,17.2,16.8,5.300000000000001,0.0,0.0,0.0,1.05507493019104,17.170000076293945,8916.300000000001,6014.158333333333,26763.15,1368.9125,28376.01875,13286.63125,1196.8520833333334,500.6958333333334,804.375,612.4666666666667,15533.625,4752.833333333333,-3918.6375,16650.866666666665,160284.79583333334,68211.6875,455.2625,5314.972916666667,49.08958333333334,36.25625,123071.28125,11869.175,2559.7291666666665,3502.275,29527.783333333336,138.86375
2023-03-09,14.3100004196167,2.5429999828338623,13.480326235463062,642.6249,2655.4,97.207292,0.0,1074.007927,92.439462,0.007566,3746.4735993,0.0,675.9101479999999,496.5554134,17.1,11.9,3.2,0.0,0.0,0.0,1.0549525022506714,16.770000457763672,9158.333333333334,6302.818749999999,25865.329166666663,1442.4541666666669,24212.4875,12659.247916666667,1137.83125,517.4875000000001,765.7041666666668,609.1458333333334,16234.183333333334,4092.1416666666655,-4346.254166666667,16319.195833333331,157566.62916666668,67062.72916666667,457.0125,5141.287499999999,80.78333333333333,73.00208333333333,116014.42916666668,13058.2,2556.766666666667,1771.4041666666665,34137.395833333336,126.75041666666664
2023-03-10,14.154999732971191,2.430000066757202,16.397286462532854,639.3208,2836.8,91.929825,0.0,1106.693363,114.075314,0.0,3701.6704195,0.0,628.915082,494.1423549,14.9,13.7,4.1,0.0,0.0,0.0,1.0584698915481567,16.889999389648438,9126.783333333333,4758.45625,21842.929166666665,1456.9208333333331,20727.50625,10245.579166666666,1099.0395833333334,466.07916666666665,670.4375,610.5,17504.120833333334,3654.7,-4804.608333333334,15837.320833333331,156223.69375,66187.90416666666,459.3208333333334,4862.5,40.9875,34.74166666666667,107188.14375,14501.183333333334,2379.545833333333,8713.570833333333,37428.17291666667,114.2525
2023-03-13,14.244999885559082,2.6059999465942383,15.525730051929475,633.9407,3110.3,94.281696,0.0,1037.619179,130.785553,0.0,3902.1604453,0.0,648.407638,489.7315196,8.0,6.300000000000001,4.5,0.0,0.0,0.0,1.0683646202087402,18.76000022888184,8808.816666666668,-24.77291666666684,13171.533333333333,1535.5125,14788.366666666669,8383.7,729.0645833333333,331.9208333333333,463.1166666666666,606.7375000000001,18094.4,3997.004166666667,-8205.5375,12887.429166666669,149555.23541666666,63711.7125,448.6625,5069.45,96.46666666666664,88.325,86485.95833333333,18347.95,2522.304166666667,10648.45,48571.07916666667,35.62166666666666
2023-03-14,14.199999809265137,2.572999954223633,13.88876346917855,632.0824,3251.8,87.223218,0.0,1066.838551,120.050053,0.289924,3808.7642738,0.0,652.535159,493.5560457,8.5,11.6,4.6,0.0,0.0,0.0,1.0725010633468628,18.84000015258789,8751.729166666666,1902.7375,15570.108333333332,1485.0625,17927.282978723404,9410.89574468085,819.663829787234,375.4083333333333,450.0416666666667,603.4666666666667,19475.18333333333,5107.95,-5655.075,15914.7125,152845.25208333333,66215.95,442.4708333333333,5188.32340425532,58.32083333333333,47.177083333333336,98318.03541666668,17054.341666666667,2449.7125,8736.741666666667,41631.67083333333,75.4825
2023-03-15,14.16800022125244,2.438999891281128,13.489745425237412,629.1877,3311.5,88.129215,0.0,984.2761,81.889865,0.0,3771.5350973,0.0,715.752837,481.27022529,15.4,13.5,6.5,0.0,0.0,0.0,1.0727657079696655,17.030000686645508,9049.704166666666,4367.908333333334,22813.50833333333,1471.6583333333335,24076.59361702128,10245.887234042551,800.5617021276596,375.7,562.0833333333334,611.1583333333333,20861.129166666666,5995.416666666667,-3863.4875,17489.399999999998,153811.78125,71235.29166666667,453.0541666666666,4855.997872340426,68.86382978723404,50.31063829787234,115957.47291666668,21928.52083333333,2435.4333333333334,6985.375,23895.16808510638,128.21416666666667
2023-03-16,13.55500030517578,2.513999938964844,13.75370767649214,626.956,3157.1,83.358661,0.0,975.236094,81.856784,0.0,3806.7661145,0.0,712.938478,482.39500863,15.0,7.699999999999999,8.5,0.0,0.0,0.0,1.0583354234695437,15.779999732971191,9028.616666666669,3329.116666666667,21027.175,1483.9375,17994.256250000002,8795.158333333333,734.4979166666667,394.7625,558.2624999999999,614.4208333333333,19996.05,3815.5125,-5296.595833333334,16180.783333333333,152903.8375,71353.89583333333,457.9791666666667,5772.147916666666,81.16875,65.02291666666666,104886.2375,26061.30833333333,2471.929166666667,10439.35,29767.266666666663,102.70208333333332
2023-03-17,13.18000030517578,2.338000059127808,13.332061179888436,625.9414,3490.0,82.326237,0.0,971.046627,103.847205,0.0,3729.6964171,0.0,701.824164,501.97623285,10.9,7.199999999999999,9.1,0.0,0.0,0.0,1.0614134073257446,16.079999923706055,8720.175000000001,4033.977083333333,19296.05,1512.1125,17913.5,8612.839583333332,831.0708333333333,253.21666666666667,544.5333333333333,613.65,19594.929166666665,4735.7625,-4660.645833333333,12936.520833333334,149469.43958333333,71312.20833333333,458.0625,4616.59375,62.53541666666666,46.82291666666666,101723.375,22629.47083333333,2533.85,6601.616666666666,33130.51875,94.76
2023-03-20,13.154999732971191,2.2230000495910645,12.30791289947053,625.445,3711.5,103.477108,0.0,948.546138,98.115162,0.0,3881.484315,0.0,680.442655,481.50282546,9.1,8.3,6.6,0.0,0.0,0.0,1.0678855180740356,17.780000686645508,9099.508333333331,5431.729166666667,24960.3375,1634.9416666666666,27605.02765957447,9926.444680851064,730.8234042553191,158.25833333333333,498.80416666666673,595.4958333333333,19397.420833333334,5237.808333333333,-2736.066666666667,15915.5,146535.45416666666,69677.82916666666,452.6458333333333,4713.517021276595,62.248936170212765,46.682978723404254,119870.04375,18935.50416666667,2504.9083333333333,6084.724999999999,14456.46170212766,125.03916666666667
2023-03-21,13.645000457763672,2.3480000495910645,13.320395316234556,624.9643,3757.2,69.844162,0.0,941.520251,98.108203,0.0,3735.2277849,0.0,636.627067,500.86365544,9.3,7.300000000000001,5.9,0.0,0.0,0.0,1.071914792060852,18.34000015258789,9099.15,3820.664583333333,24996.729166666668,1427.2625,25810.39583333333,9898.989583333334,784.40625,183.875,393.925,592.5916666666667,18897.791666666668,4784.025000000001,-1891.8541666666667,15299.7625,148495.71875,71227.15833333334,453.9666666666667,4746.970833333334,79.85625,69.62083333333334,118320.41458333336,19667.2625,2541.9791666666665,8561.416666666666,16060.958333333334,113.23041666666666
2023-03-22,12.640000343322754,2.1710000038146973,12.623098016902428,625.2916,3577.2,58.449492,0.0,950.271742,98.412335,0.0,3897.1443928,0.0,662.2034219999999,507.87419492,6.6,6.699999999999999,5.300000000000001,0.0,0.0,0.0,1.0774236917495728,20.09000015258789,8767.862500000001,1360.1958333333334,16594.891666666666,1451.0208333333333,17998.422916666666,8992.960416666667,821.1374999999999,166.09583333333333,373.6041666666667,591.9250000000001,18166.5625,4738.416666666667,-4708.175,14579.691666666666,147214.91458333333,70674.90416666666,449.7833333333333,4961.254166666667,90.02499999999999,87.54791666666667,100648.22083333333,22982.908333333336,2507.320833333333,11214.9125,29467.791666666668,79.8025
2023-03-23,13.335000038146973,2.1540000438690186,13.758756500532003,626.0067,3182.5,68.053984,0.0,949.992925,98.944119,0.0,3738.9596722,0.0,675.790622,496.21713104,6.199999999999999,7.199999999999999,4.6,0.0,0.0,0.0,1.0870392322540283,17.190000534057617,8550.137499999999,1356.4104166666666,15551.945833333331,1325.6583333333333,16184.94375,8742.341666666665,723.3000000000001,161.20416666666668,336.8333333333333,597.0375,17834.020833333332,5050.625,-4890.916666666667,13780.65,145283.00416666668,68911.44583333333,455.0541666666666,5087.295833333334,88.1375,63.40208333333334,96187.56041666667,19738.025,2526.6875,10296.9875,34077.9375,74.17083333333333
2023-03-24,12.699999809265137,2.2160000801086426,13.049703164155618,627.5113,3791.6,66.830157,0.0,933.596199,43.98265,0.0,3800.2303219,0.0,642.036349,499.78278022,6.199999999999999,8.3,5.199999999999999,0.0,0.0,0.0,1.0835057497024536,16.979999542236328,8401.820833333333,1327.8625,14054.1625,1424.6458333333333,14255.741666666669,8681.670833333334,738.9979166666667,161.54999999999998,331.7875,600.9833333333333,18486.08333333333,4794.995833333333,-5756.900000000001,14015.125,143954.94583333333,68846.32916666666,460.3208333333334,5168.306250000001,96.975,80.44583333333334,91581.50416666668,18313.1875,2569.75,10420.2375,38006.72083333333,51.45666666666667
2023-03-27,12.524999618530272,2.088000059127808,13.434192727358155,628.2532,3706.7,75.598145,0.0,937.744401,109.816533,0.0,3824.8802469,0.0,641.856944,480.32462766,14.4,12.7,5.699999999999999,0.0,0.0,0.0,1.077818512916565,17.709999084472656,8897.7875,3422.6354166666665,15458.9,1396.5875,18366.241666666665,9376.445833333331,745.1916666666666,121.525,392.67083333333335,624.6708333333333,20114.216666666667,6142.341666666667,-4585.925,16100.958333333334,283394.184,69263.57083333333,449.20416666666665,4959.708333333333,58.68541666666667,48.236,196365.396,23765.12083333333,2550.4041666666667,7615.920833333334,29863.72708333333,91.14458333333332
2023-03-28,12.505000114440918,2.0299999713897705,13.54114674767892,625.8618,3394.1,68.879674,0.0,938.958312,109.871772,0.0,3851.9333719,0.0,667.734098,506.2013392,15.2,11.0,7.9,0.0,0.0,0.0,1.0807071924209597,16.940000534057617,8980.170833333334,4065.4229166666655,19897.08333333333,1480.5416666666667,20812.32765957447,10315.591489361705,880.4382978723404,144.02083333333334,382.4083333333333,627.0833333333334,20419.566666666666,6396.783333333333,-4491.941666666667,16438.108333333334,259136.5535714285,69846.99166666667,456.5291666666667,4761.11914893617,79.98085106382979,45.548148148148144,188716.12142857144,27788.454166666663,2483.2458333333334,6704.558333333333,24676.174468085104,114.47
2023-03-29,12.53499984741211,1.991000056266785,13.598007603505696,625.012,3614.9,67.390528,0.0,939.030239,103.819906,0.011827,3886.5180398,0.0,680.111622,505.61746011,12.5,6.6,7.6,0.0,0.0,0.0,1.0839520692825315,16.93000030517578,9168.683333333332,4804.483333333334,22612.904166666664,1409.9416666666666,20475.85744680851,9693.734042553191,899.8872340425531,224.1375,441.6791666666666,610.7666666666667,19952.325,6110.170833333334,-4043.558333333334,17162.504166666666,284957.104,70127.575,449.7291666666667,4845.200000000001,81.87021276595745,46.04,213486.836,23475.704166666663,2549.05,6731.633333333334,23063.212765957447,115.67791666666666
2023-03-30,12.699999809265137,2.1040000915527344,13.8593222181196,625.4537,3686.3,71.04484,0.0,919.416698,103.86352,0.0,3798.7648853,0.0,658.312148,504.98589234,7.300000000000001,5.9,5.300000000000001,0.0,0.0,0.0,1.0843634605407717,17.030000686645508,8872.470833333333,2238.302083333333,18116.44583333333,1438.8916666666669,15413.606382978724,8394.419148936171,862.4404255319148,213.65833333333333,402.7,617.4458333333333,19367.704166666663,4801.620833333333,-6293.058333333333,15014.175,252098.9571428572,68944.30416666667,451.8458333333333,5352.974468085106,75.97021276595744,53.025,164477.93571428573,20159.204166666663,2531.508333333333,11249.216666666667,36370.08936170213,79.69375000000001
2023-03-31,13.515000343322754,2.2160000801086426,15.291118653318144,627.8241,3559.2,65.034692,0.0,914.672097,103.887809,0.0,3920.6877516,0.0,625.017577,505.48138059,8.3,7.199999999999999,3.9,0.0,0.0,0.0,1.0904649496078491,17.1200008392334,8789.574999999999,3387.645833333333,18487.3125,1447.8333333333333,14569.1,8271.210638297873,832.263829787234,173.77083333333334,352.37916666666666,618.4666666666667,20597.6125,5401.770833333333,-5439.970833333334,14376.508333333331,267733.5807692307,67904.6125,453.425,4323.976595744681,50.91276595744681,47.638461538461534,176731.55,17372.658333333333,2468.0,7106.491666666666,37918.9170212766,98.26291666666668
2023-04-03,12.75,2.0969998836517334,16.264213414423583,627.7306,4028.5,72.037479,0.0,1057.596078,87.557724,0.0,3987.6790998,0.0,682.744284,384.35877486,16.3,12.5,5.300000000000001,0.0,0.0,0.0,1.080333590507507,17.989999771118164,8610.4125,4129.037499999999,22027.004166666666,1444.025,17422.91875,8567.383333333333,536.2604166666666,183.97916666666663,471.3333333333333,629.2041666666667,21070.429166666665,5924.658333333334,-4576.791666666667,16454.05,261958.2037037037,71543.22083333334,451.1791666666666,5502.347916666667,92.30625,53.17777777777778,193060.7333333333,27516.095833333336,2288.9041666666667,2144.3,24434.12083333333,114.99125
2023-04-04,13.15999984741211,2.1059999465942383,14.893388082916967,626.3315,3951.4,69.168094,0.0,1176.4585,87.558386,0.0,3959.7386976,0.0,747.338344,418.46905407,16.4,12.3,7.699999999999999,0.0,0.0,0.0,1.091226577758789,16.8700008392334,8630.300000000001,4071.122916666666,24445.50833333333,1437.4708333333335,20331.077083333334,10243.445833333331,574.6270833333333,211.07916666666665,512.8041666666667,627.9916666666667,20780.4125,5567.3125,-4817.425,17096.774999999998,277135.3307692307,72780.08333333333,455.9,5372.602083333333,89.60625,46.96153846153846,213684.1153846153,30369.841666666664,2284.7916666666665,771.6458333333334,19348.679166666665,133.10791666666668
2023-04-05,12.68000030517578,2.1549999713897705,14.318485288640526,624.9899,4086.0,72.78709,0.0,1193.481223,103.890451,0.0,3996.2791496,0.0,801.7534410000001,411.6458091,16.0,11.5,9.0,0.0,0.0,0.0,1.0960105657577517,16.049999237060547,8668.012499999999,4170.4625,25323.316666666666,1349.1,24000.447916666668,10513.685416666664,721.5875,219.10416666666663,511.3458333333333,637.2791666666667,21110.920833333334,6232.383333333334,-3822.7083333333335,16777.933333333334,232318.6387096774,72636.95416666666,458.5541666666666,5579.256249999999,58.39166666666667,33.60967741935484,190172.7967741936,31756.75,2567.329166666667,678.0083333333333,11181.675,141.55041666666668
2023-04-06,12.625,2.010999917984009,13.780967580265903,624.1149,3584.4,73.597068,0.0,1190.738628,109.212546,0.0,3930.6462075,0.0,818.159677,415.75453113,14.1,8.6,9.3,0.0,0.0,0.0,1.090334177017212,16.809999465942383,8494.933333333332,2832.5104166666665,24442.99583333333,1334.2166666666667,21036.70625,8849.44375,703.6999999999999,161.35,446.0375,633.4625,20112.841666666667,4597.233333333334,-4736.0625,15220.541666666666,269097.1846153846,71614.47916666667,459.98333333333335,4460.408333333334,51.07083333333333,37.607692307692304,207668.85,29910.075,2539.4166666666665,5033.974999999999,15954.877083333333,121.75875
2023-04-10,12.625,2.171999931335449,13.793902700943796,630.0833,3670.4,55.218592,0.0,1076.289552,70.979406,0.0,3813.4365734,0.0,727.261734,362.86710828,9.1,7.1,7.199999999999999,0.0,0.0,0.0,1.0913575887680054,18.530000686645508,7798.220833333333,-1947.0354166666664,10710.270833333334,1526.1791666666668,10793.870833333332,5555.047916666666,575.5104166666666,101.5875,252.6916666666667,633.8375,15878.325,2592.025,-8383.225,9233.1125,233395.38333333333,63539.92083333334,445.6666666666667,3882.4854166666655,88.88125000000001,52.78333333333333,144690.74166666667,28731.85,2649.3791666666666,9918.179166666669,25329.25,32.57375
2023-04-11,12.56999969482422,2.186000108718872,13.91860305393749,631.6249,3868.3,49.295718,0.0,1075.158255,87.293087,0.0,3927.7671868,0.0,742.743067,381.48125306,8.7,9.3,7.300000000000001,0.0,0.0,0.0,1.086932897567749,20.030000686645508,7945.7,233.6020833333333,14703.295833333332,1528.3166666666666,15489.3875,6848.320833333334,714.525,89.45833333333333,282.3333333333333,630.8000000000001,17163.908333333333,6894.254166666667,-4886.825,12398.5625,278473.20416666666,67153.15000000001,449.2,5714.26875,91.15416666666664,46.85833333333333,187605.9375,26577.6875,2635.454166666667,8031.224999999999,28590.704166666663,67.54333333333334
2023-04-12,12.625,2.0929999351501465,13.720478587458263,632.5212,3921.2,43.84251,0.0,1078.546013,76.297543,0.0,3743.9822976,0.0,814.327003,399.16636772,10.3,10.4,4.5,0.0,0.0,0.0,1.0917507410049438,19.13999938964844,8037.083333333333,2646.491666666667,19275.24583333333,1430.4166666666667,17453.35744680851,7569.910638297872,558.3446808510638,116.10416666666669,191.8791666666667,626.6708333333333,17099.833333333332,4981.1125,-5094.087500000001,11706.816666666666,287413.625,67321.4875,454.3416666666667,5248.827659574468,88.87234042553192,45.65833333333333,194925.1708333333,22349.483333333334,2672.4083333333333,6687.658333333333,32883.90638297873,107.62958333333334
2023-04-13,12.604999542236328,2.006999969482422,13.57029241326047,633.3855,3482.6,40.026021,0.0,1136.299359,65.344398,0.0,3929.6593119,0.0,821.1703699999999,408.55921662,8.8,9.7,4.4,0.0,0.0,0.0,1.0999890565872192,17.950000762939453,8002.55,1066.03125,20055.75,1424.5208333333333,19691.119565217392,8028.032608695652,694.2869565217392,115.19166666666666,240.6833333333333,630.2041666666667,17878.291666666668,5771.841666666667,-5569.412499999999,9884.904166666667,288586.20416666666,68137.61666666667,457.1458333333333,5374.015217391305,82.1413043478261,44.60416666666666,197596.2666666667,23977.92916666667,2627.358333333333,8513.883333333333,30910.34565217391,110.4375
2023-04-14,12.593000411987305,2.114000082015991,13.33194983103746,633.39,4052.1,39.619354,0.0,1137.2954559999998,81.633908,0.0,3801.1686578,0.0,770.551837,418.66786026,10.6,10.8,7.699999999999999,0.0,0.0,0.0,1.1054610013961792,17.459999084472656,8221.908333333333,3097.302083333333,22107.43333333333,1420.9875,19692.53478260869,8826.595652173912,735.795652173913,122.13333333333333,252.07916666666665,631.1041666666666,19592.641666666663,4955.912499999999,-4457.366666666667,11777.741666666669,285111.075,68931.29583333334,460.0875,5839.708695652174,49.42391304347826,40.704166666666666,210128.2333333333,23250.266666666663,2640.208333333333,3008.4791666666665,25533.18043478261,129.00458333333333
