Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu),Av_storage(bcm),Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD,USD-EUR,VIX,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore,Production(bcm),Electricity(bcm),Total(bcm),Non_power(bcm),Stock_change(bcm),Distribution_loss(bcm),Total_adj(bcm),bcm_BY,bcm_DZ,bcm_LY,bcm_MA,bcm_NO,bcm_RU-Baltic,bcm_TR,bcm_UA,bcm_DE,bcm_ES,Days,LNG_sendout(bcm),CH_RS_net_exports
2020-03-01,3.1443182013251563,1.7311818112026562,2.723465747676327,65.17701904761904,399.6,345.3,223.8,0.0,0.0,0.0,1.1073086207563227,14.670000076293944,6864.931518817204,3069.219489247312,18995.21962365592,1197.332661290323,33219.314180107525,9593.525873655914,810.7005376344086,205.1681451612903,631.2154569892474,703.3372311827957,11878.109475806452,2255.8538978494626,-4434.86626344086,18498.081048387096,185582.1110215053,44681.38360215053,520.6008064516129,4528.848588709678,62.72762096774194,53.720362903225805,143046.22002688173,7885.607056451613,2542.3361559139785,6615.904704301075,28034.37802419355,8.23,8.701600000000001,47.683111,38.981511,-6.755524599999999,0.37175175,47.96280729291509,2.7624761904761903,0.6234285714285714,0.3933333333333333,0.3536190476190476,10.845428571428572,0.29133333333333333,0.48085714285714287,4.126380952380952,5.178285714285714,0.0,31,9.967060952380953,0.6079999999999999
2020-04-01,2.456428578921727,1.7593333437329246,2.1218044662740434,58.75035238095238,232.3,211.5,122.5,0.0,0.0,0.0,1.087575007568706,14.739999771118164,6520.006111111111,2841.7858333333334,15098.739027777778,1111.1254166666663,24974.31388888889,6264.207083333333,842.8611111111111,91.50041666666668,497.0372222222222,687.7851388888888,10667.510347222222,2286.63236111111,-4977.745555555555,16604.241388888888,155500.9834722222,41032.841527777775,507.4297222222222,4052.940694444444,60.31881944444444,53.24993055555556,120774.96298611112,11581.555277777778,2617.798194444445,4302.2125,18842.25298611111,8.363,6.648042,30.466971,23.818929,-6.792521466666666,0.3731959375,30.645136629917157,2.775809523809524,1.0344761904761905,0.5437142857142857,0.32466666666666666,9.290666666666667,0.2823809523809524,0.3842857142857143,3.9851428571428573,5.017047619047619,0.0,30,10.04687619047619,0.26200000000000007
2020-05-01,2.077749991416931,1.8091500103473663,1.576044784537897,68.21527619047619,170.3,134.9,9.400000000000002,0.0,0.0,5.199999999999999,1.0899938628787087,14.779999732971191,6601.69126344086,3377.2681451612902,14418.85255376344,894.6918010752687,25205.295900537632,5900.153830645161,888.6158602150538,95.08145161290322,329.56129032258065,674.2331989247313,12816.490725806452,2033.851814516129,-4131.26559139785,16284.038440860217,153437.2689516129,37720.81202956989,502.8788978494624,4192.96061827957,61.67399193548387,54.56330645161291,119777.80766129032,12555.875739247313,2676.480241935484,3696.447916666667,17411.23373655914,8.6,6.766979,28.096816,21.329837,-6.829518333333333,0.374640125,28.263691616233505,2.4514285714285715,0.9295238095238095,0.3997142857142857,0.35619047619047617,8.523428571428571,0.37133333333333335,0.43952380952380954,3.5597142857142856,5.183809523809524,0.0,31,10.115742857142857,0.21199999999999994
2020-06-01,2.144227266311645,1.7008636322888462,1.7526054010606649,78.90209523809524,19.1,71.5,0.8999999999999986,6.4999999999999964,1.5,28.1,1.125652340325442,13.979999542236328,6391.193402777778,2978.585138888889,17612.423194444444,891.3791666666667,34258.11833333333,6266.692777777777,885.6170833333333,213.7020833333333,186.4697222222222,642.2694444444444,12899.09451388889,2085.922708333333,-3075.639583333333,16299.84638888889,157437.67006944443,35145.043958333335,512.260138888889,4083.3002083333336,57.85527777777778,54.283750000000005,126499.5632638889,12012.909791666669,2105.6080555555554,3947.523680555556,14977.67326388889,7.334,8.371773000000001,26.365217,17.993444,-6.866515199999999,0.3760843125,26.52263506456365,3.0635238095238093,0.9311428571428572,0.3281904761904762,0.3464761904761905,9.341809523809523,0.34114285714285714,0.4204761904761905,3.584761904761905,5.021333333333334,0.0,30,6.967619047619047,0.20300000000000012
2020-07-01,2.391772736202587,1.76495454528115,1.7906302851322502,87.13228571428571,20.200000000000003,33.4,0.0,2.2,2.1000000000000014,129.5,1.1454755067825315,13.09000015258789,6341.4803148593,3125.1004032258065,18296.500537634405,891.5532258064517,41042.66794640814,6754.213130576528,914.141715282544,197.93158602150527,67.37553763440859,646.552688172043,11048.031448753143,2028.256528826356,-3106.5783602150536,14181.133064516129,164289.29858870967,36993.133660775566,510.19193548387096,3937.500251658659,53.9238260695493,52.63165322580645,131836.0117607527,12512.97130376344,2561.056048387097,3930.0573924731184,16010.257930107527,7.285,10.200019,27.991234,17.791215,-6.903512066666666,0.3775285,28.16036470319556,2.6895238095238096,1.3023809523809524,0.4005714285714286,0.4684761904761905,9.859428571428571,0.36828571428571427,0.5960952380952381,3.9675238095238097,3.1419047619047618,0.0,31,7.4201523809523815,0.252
2020-08-01,3.457761900765555,2.343476204645066,2.862465096398217,92.79950476190476,4.600000000000001,25.8,0.0,54.89999999999999,19.7,154.0,1.1827620154335383,12.579999923706056,5764.269556451613,4303.755376344086,20939.44475806452,1136.20188172043,40545.12889784946,7452.298521505376,1000.1776881720432,465.2091397849462,207.82983870967743,653.1092741935485,9582.361424731183,2018.7145161290323,-3457.8985215053767,14939.473655913978,163840.68010752686,36483.26088709677,495.7950268817205,3624.1236559139775,50.52909946236559,45.18225806451613,134071.7693548387,11296.470833333333,2682.7415322580646,4146.301142473119,14327.32627688172,6.606,10.066887,26.603947,16.53706,-6.940508933333334,0.3789726875,26.7642577530814,3.622,1.3412380952380953,0.25285714285714284,0.46695238095238095,8.938952380952381,0.35533333333333333,0.5832380952380952,2.7157142857142857,5.183904761904762,0.0,31,6.400028571428572,0.24999999999999997
2020-09-01,4.6284761655898325,2.2802381004605974,3.9550337110080966,98.60477142857144,78.2,83.9,15.4,0.3999999999999986,0.0,45.5,1.179660358212211,13.9399995803833,5739.952152777778,3970.224722222222,22009.522083333333,1173.0593055555555,40102.067291666666,10250.236736111112,1075.6204166666666,365.0270833333333,322.69875,656.2029166666667,9349.124375,2200.485347222222,-3438.9733333333334,12858.742083333334,168684.1207638889,37664.59111111111,508.9645833333333,3678.057708333333,51.82729166666666,47.87236111111111,136501.9898611111,9597.574027777777,2594.27125,4943.956736111111,17640.597916666666,6.147,9.540407,29.316635,19.776228,-6.9775058,0.380416875,29.492800281409927,3.3835238095238096,1.4562857142857142,0.38695238095238094,0.46523809523809523,9.366285714285715,0.44352380952380954,0.5923809523809523,2.3956190476190478,4.967619047619047,0.0,30,6.217314285714285,0.338
2020-10-01,5.971636403690685,2.83622728694569,4.890174141142417,102.48859047619048,206.7,209.9,81.7,0.0,0.0,0.0,1.176976897499778,13.670000076293944,6279.981922043011,4396.247311827957,24096.81975806452,884.8677419354839,34374.22708333333,9543.232997311829,853.8778897849463,309.65309139784944,570.4306451612903,670.5454301075268,11243.87681451613,2167.7540322580644,-3855.0647849462366,15126.89637096774,179294.02224462366,42483.53434139785,525.402688172043,3750.683266129032,55.63198924731183,48.7698252688172,141243.48635752688,5600.195967741935,2603.258198924731,7393.277352150537,25057.060147849465,7.814,8.753523,38.801946,30.048423,-7.014502666666667,0.3818610625,39.03007498218059,3.5245714285714285,1.9203809523809523,0.43657142857142855,0.7334285714285714,10.127333333333333,0.32876190476190476,0.4917142857142857,5.012095238095238,5.210571428571429,0.0,31,5.8806095238095235,0.509
2020-11-01,6.796700048446655,2.8719499707221985,4.832076923880029,102.81913333333333,328.5,261.9,160.4,0.0,0.0,0.0,1.1829515525272911,12.84000015258789,7002.295833333334,2998.288541666667,26102.70930555556,1033.236111111111,41241.69930555556,11940.672222222223,954.8452083333334,315.82472222222225,575.5730555555555,675.1366666666667,10085.208958333333,2280.6306944444445,-3423.2854166666666,17504.699722222223,188895.25257830968,45975.91409722222,523.5109722222222,3752.555625,53.59104166666667,46.87120715130024,155442.80016252954,3776.082847222222,2570.836527777778,6659.263611111111,23000.49548611111,7.69,10.258523,47.46376,37.205237,-7.051499533333334,0.38330525,47.74823342613172,3.5188571428571427,1.9733333333333334,0.3607619047619048,0.6932380952380952,10.436380952380953,0.25885714285714284,0.7075238095238096,4.9932380952380955,5.016952380952381,0.0,30,6.58572380952381,0.621
2020-12-01,9.460590947758067,2.584272709759799,5.856306804255382,94.95821904761904,458.5,380.4,275.0,0.0,0.0,0.0,1.2162494555763577,12.600000381469728,7480.450739247312,2536.74939516129,24260.65564516129,993.6440860215054,42813.50060483871,12158.745497311827,996.2935483870968,337.58239247311826,580.9862903225807,667.605241935484,10351.940120967742,2447.6653225806454,-4273.351747311828,19504.27822580645,196183.96706989245,49242.15288978494,532.3783602150538,4096.618884408602,52.65846774193548,47.22970430107527,160310.24092741936,2306.958938172043,2706.608602150537,6840.983467741935,26735.73064516129,8.202,11.531474,57.417784000000005,45.88631,-7.0884964,0.3847494375,57.75933759133937,3.6504761904761907,2.3420952380952382,0.2732380952380952,0.6522857142857142,11.414857142857143,0.3061904761904762,0.7490476190476191,5.3779047619047615,5.176,0.0,31,5.768923809523808,0.8039999999999999
