Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu),Storage(TWh),LNG_sendout(GWh/d),corridor_BY,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Imatra,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhgorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT,point_Uzhhorod (UA) - Velké Kapušany (SK),Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD,USD-EUR,VIX,Battery,Battery Consumption,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore,DE_price(EUR/MWh),IT_price(EUR/MWh)
2021-04-30,8.895000457763672,2.930999994277954,8.276064850022486,336.0534,2764.0,237.131859,900.162927,154.036416,247.004737,1870.2957784,110.60893688400002,593.825015,1196.000596,243.122169,658.4806456,184.467185,0.0,515.4248798,184.322841,0.0,114.298203,154.036416,31.838829,0.0,9.027283,285.947899,132.672731,77.37793,657.040758,0.0,0.0,298.849833,247.004737,1.915935,829.462393,252.24,0.0,1.392177884,102.543193,327.600227,,9.3,11.5,0.0,0.0,0.0,0.0,1.2127091884613037,22.18000030517578,,,7856.952083333334,3947.160416666667,25930.99583333333,783.6166666666667,46905.04791666666,10466.45,1047.44375,499.59583333333336,611.9166666666666,663.6416666666667,11704.264583333332,2081.1062500000003,-1613.0416666666667,15802.391666666668,178689.05000000002,41848.16666666666,512.6750000000001,4409.766666666666,36.55833333333333,33.91041666666667,157442.64583333334,10346.335416666669,2660.0375,943.4833333333332,9956.589583333332,70.02958333333333,70.90041666666666
2021-05-03,8.904999732971191,2.9660000801086426,8.395109277377962,341.9475,2462.1,172.100013,897.926518,153.726912,258.622189,3566.7859959,145.672562923,564.006976,1250.978691,260.688265,634.7035855,453.488807,874.374134,613.6367384,158.478729,0.0,118.431147,153.726912,44.861289,0.0,0.0,290.866587,65.210447,96.948163,637.238253,0.0,471.38643,273.140389,258.622189,2.331162,859.002963,273.544581,0.0,3.863110923,104.558404,360.717572,,10.7,9.3,3.3000000000000007,0.0,0.0,0.0,1.2027760744094849,20.670000076293945,,,6815.241666666666,4163.224999999999,17497.245833333334,800.5333333333333,28440.610416666663,7438.522916666666,853.35,278.6458333333333,430.65,682.7041666666668,12554.53125,2071.360416666667,-2053.4041666666667,16703.595833333333,174498.57291666666,40083.004166666666,501.5583333333333,4576.802083333333,67.76458333333333,58.45625,132386.71041666667,11801.410416666666,2689.954166666667,6801.23125,23509.233333333334,61.42791666666667,74.84916666666666
2021-05-04,9.005000114440918,2.9670000076293945,8.148074523253365,343.3034,2537.2,163.567605,897.929363,136.337481,257.399912,3428.4796104,142.704673289,566.987067,1257.530784,261.116626,688.1348198,363.024385,867.695941,565.0689726,178.28671,0.0,117.795517,136.337481,41.744504,0.0,9.008241,292.519434,56.986833,92.951818,636.812737,0.0,449.420251,265.459392,257.399912,2.085642,858.555267,281.18,0.0,8.008351289,104.49513,316.848531,,8.2,8.2,5.0,0.0,0.0,0.0,1.2061271667480469,20.14999961853028,,,6638.70625,139.63541666666669,14409.870833333334,809.0291666666667,25164.483333333334,6216.770833333333,935.7229166666666,267.25,596.3166666666667,673.0833333333334,11815.533333333333,1639.6125,-3681.5833333333335,15053.6125,183588.7354166667,40296.08958333333,502.6833333333333,5046.068749999999,83.78125,77.23125,119053.17916666664,11593.420833333332,2612.133333333333,10899.627083333333,42042.51041666666,28.71333333333333,76.03541666666666
2021-05-05,8.970000267028809,2.937999963760376,8.437292825031344,343.6199,2366.9,179.964756,897.6648829999999,0.0,251.893845,3269.49925222,151.929057915,603.990776,1252.106465,261.580403,517.0355585,310.39658,874.670235,419.9183997,168.695924,94.45393002,116.001101,0.0,53.143271,0.0,5.006388,302.767921,73.220659,94.807907,636.08448,0.0,536.630514,296.216467,251.893845,2.201018,859.816364,276.289,0.0,3.977879915,104.543079,347.698111,,8.9,11.2,3.3000000000000007,0.0,0.0,0.0,1.2015043497085571,18.39999961853028,,,7051.560416666667,1623.6520833333334,17205.983333333334,786.5083333333333,31144.810416666664,7265.470833333333,1117.7833333333333,14.008333333333333,522.8291666666667,665.5416666666666,11935.514583333332,2296.9187500000003,-2356.475,15750.995833333334,186373.88125,40982.79375,508.0375,5339.489583333333,61.25,54.8125,132751.46041666667,12866.541666666666,2616.1916666666666,6503.058333333333,34252.81875,33.91291666666667,72.80166666666666
2021-05-06,9.0600004196167,2.927999973297119,8.562543578454287,343.5909,2450.8,217.143188,897.733399,154.147888,256.235839,3289.4126653,151.843285922,639.189166,1260.704261,261.44775,405.1827835,269.291936,881.219345,432.1660156,178.845678,173.6607142,117.097264,154.147888,46.715464,0.0,17.99199,302.255557,110.530542,97.373016,636.285649,0.0,607.58409,318.941619,256.235839,2.226012,858.781997,284.825,0.0,7.754805922,104.386634,341.462103,,10.6,11.5,1.3000000000000007,0.0,0.0,0.0,1.2007973194122314,18.84000015258789,,,7311.525000000001,4133.4875,20795.616666666665,796.6791666666667,40456.38958333333,9448.5875,1099.55,349.56666666666666,565.6416666666667,673.0458333333333,12317.114583333334,2120.727083333333,-1893.9458333333328,16713.55,186492.80416666667,41063.9,516.1166666666667,4719.46875,48.5625,44.15,149414.04583333334,12177.510416666666,2683.8791666666666,2765.4166666666665,22135.81875,66.95958333333333,73.61125
2021-05-07,9.045000076293944,2.9579999446868896,8.467792466360063,344.1167,2535.0,217.91013500000005,898.513482,131.452089,253.139404,3344.6444001,164.69628688,651.4463820000001,1265.838604,262.093437,481.4746415,343.295127,863.493211,518.1502847,150.144562,145.6342559,117.764683,131.452089,53.976091,0.0,22.9894,311.023676,111.104707,98.189638,636.420045,0.0,463.662026,317.433306,253.139404,2.58324,859.103921,288.97,0.0,12.530557880000002,104.222188,378.790292,,12.0,9.7,0.8999999999999986,0.0,0.0,0.0,1.2068549394607544,17.360000610351562,,,7368.51875,4471.445833333333,21506.804166666665,804.0416666666666,38074.95625,9436.133333333331,982.6645833333332,540.1,572.9583333333334,676.3583333333333,12876.39375,2149.2791666666667,-2089.516666666667,17650.774999999998,182578.5875,40940.31875,511.8333333333333,5120.866666666667,46.37916666666666,41.15208333333333,148938.48750000002,13084.258333333331,2680.175,3331.839583333333,17223.989583333332,70.64458333333333,70.6975
2021-05-10,9.119999885559082,2.931999921798706,8.985622052942404,355.9459,2444.2,163.29903000000002,897.099033,108.937815,249.27468,3467.5215211,159.887570133,662.1415460000001,1247.716372,261.64615,602.0630113999999,533.179293,551.622663,633.6500391000001,139.071369,139.4308946,115.003745,108.937815,26.544791,0.0,5.554566,304.25348,57.161762,126.62201,635.452883,0.0,396.865057,352.3335,249.27468,1.535736,856.859627,275.853,0.0,6.720769133,104.601532,471.639194,,0.0,5.4,0.0,0.0,0.0,0.0,1.2171076536178589,16.739999771118164,,,6633.570833333334,3309.64375,17359.162500000002,816.6666666666666,24980.13333333333,6927.241666666666,881.1875,270.27916666666664,410.37916666666666,632.3625000000001,13152.7,2179.804166666667,-2289.554166666667,17528.245833333334,175657.7125,40224.16875,496.9041666666667,4303.845833333334,72.69375000000001,60.65416666666667,129269.63125,13051.702083333332,2674.5333333333333,7028.835416666666,26307.535416666666,59.44541666666667,79.21083333333333
2021-05-11,9.114999771118164,2.9549999237060547,9.182202699598038,359.4331,2530.0,169.056288,907.860284,108.835449,249.356165,3484.345098,150.879333652,686.187683,1248.009708,261.355718,605.948933,527.555503,588.448149,590.4742199,134.915111,178.16525009999998,114.358857,108.835449,17.910528,0.0,22.418409,300.085005,63.173788,128.910057,646.504566,0.0,394.866307,363.684269,249.356165,1.41007,858.081851,275.569,0.0,4.058748651999999,104.47243,463.971625,,0.0,6.6,0.0,0.0,0.0,0.0,1.2140932083129885,16.760000228881836,,,7236.841666666667,5222.177083333333,22411.670833333334,786.7916666666666,33732.0375,7918.839583333333,926.1541666666668,268.40416666666664,354.2625,633.7791666666667,13993.39375,2001.5854166666663,-3028.620833333333,16867.0125,179143.5166666667,40979.52708333333,491.2458333333333,3843.74375,57.35625,49.32916666666667,142627.33958333332,11500.0125,2670.8875000000003,2828.5875,22187.55416666667,71.56916666666667,77.51541666666667
2021-05-12,9.125,2.969000101089477,9.403801036930869,362.6226,2391.8,172.099875,918.86356,98.218349,248.843973,3583.5927022,164.309601204,691.6727880000001,1248.547192,262.06164,621.9294577000001,535.0329,676.850407,597.2892076,112.894907,176.0963779,114.973872,98.218349,23.520655,0.0,22.992032,301.112112,66.432136,136.730155,656.80192,0.0,394.701812,367.568644,248.843973,1.320953,857.84932,275.724,0.0,4.058791204,104.346786,468.797633,,3.9,6.1,1.6000000000000014,0.0,0.0,0.0,1.2144500017166138,17.899999618530273,,,7105.870833333333,5261.26875,22310.104166666668,779.1208333333334,33851.69583333333,8663.989583333334,1016.1729166666668,140.64166666666668,346.2166666666667,640.8708333333333,14577.441666666666,2018.725,-3044.6666666666665,17080.804166666665,176788.58958333335,41485.64791666667,491.0708333333334,4496.497916666666,47.56666666666667,42.31458333333333,143719.2,10731.477083333331,2703.670833333333,2603.945833333333,19733.979166666668,69.06750000000001,66.86791666666666
2021-05-13,9.125,2.9730000495910645,9.29251981403456,366.3428,2402.6,181.519342,920.765467,103.625851,249.460932,3484.7029728,166.10384551800004,689.5048380000001,1252.5079540000002,261.294088,601.8402054,526.184712,633.3952,620.5178268999999,126.251242,148.2774185,118.575652,103.625851,21.164439,0.0,23.003459,301.562132,76.09308,140.959874,659.471379,0.0,390.427162,364.939247,249.460932,1.326924,858.159302,275.773,0.0,3.979532518,104.099338,437.809206,,6.1,7.199999999999999,2.2,0.0,0.0,0.0,1.2078505754470823,17.479999542236328,,,7199.837500000001,4859.716666666666,18626.20833333333,795.4499999999999,30033.98958333333,7870.39375,985.0604166666668,137.29583333333332,320.96666666666664,638.9499999999999,14947.964583333334,1864.6979166666667,-3109.6875,16388.3,166473.89791666667,41782.91666666666,509.8625,4097.070833333333,43.05,41.6125,137212.725,10173.516666666666,2740.2291666666665,1586.70625,17500.960416666665,63.41,68.54416666666667
2021-05-14,9.131999969482422,2.9609999656677246,9.496887833440889,369.782,2729.7,172.188541,924.82183,130.755766,249.43765,3416.8834496,147.239250803,585.754951,1252.133711,260.376186,576.6680526,456.232618,768.242959,521.9307934,153.946052,171.86205959999998,118.296129,130.755766,22.359843,0.0,0.0,294.89994,66.777856,120.925207,664.445644,0.0,379.313968,290.855011,249.43765,1.241439,858.013582,275.824,0.0,3.954200803,104.169246,388.686947,,7.199999999999999,7.800000000000001,4.1,0.0,0.0,0.0,1.207729458808899,18.040000915527344,,,7311.8625,5188.283333333334,18204.366666666665,822.025,33156.254166666666,7961.554166666668,939.4354166666668,142.28333333333333,320.50416666666666,639.0416666666666,15145.95625,2413.40625,-1917.5,17898.0625,170938.61458333334,41331.395833333336,517.9458333333333,3960.39375,41.43958333333333,36.68958333333333,142869.11250000002,11505.841666666667,2738.208333333333,1258.4416666666666,15305.210416666669,71.58333333333333,76.43541666666667
2021-05-17,10.329999923706056,3.108999967575073,9.369176999228246,379.6248,2851.8,180.323607,898.9878160000001,154.438797,249.414369,3331.1000012,132.790911,295.545586,1254.705817,261.10941,374.6709692,541.048758,862.336089,0.0,307.717352,289.859918,117.885022,154.438797,20.832576,0.0,0.0,0.0,75.591927,111.958335,637.878406,0.0,487.205668,295.545586,249.414369,1.284584,861.116795,275.704,0.0,0.0,103.447096,468.261247,,5.199999999999999,6.300000000000001,0.0,0.0,0.0,0.0,1.2150373458862305,16.420000076293945,,,6801.868750000001,5664.402083333333,18620.94583333333,808.3041666666667,34725.425,8001.672916666666,957.35,234.0666666666667,338.1125,639.5041666666667,14826.947916666666,2298.133333333333,-2229.0666666666666,19025.49583333333,175994.2125,40084.325,490.2583333333334,3726.5875,43.92291666666667,39.145833333333336,142963.29374999998,12813.685416666667,2689.5583333333334,1323.2166666666667,18894.02708333333,74.38958333333333,62.86958333333333
2021-05-18,9.989999771118164,3.01200008392334,8.839742274864372,381.2107,2454.7,189.140048,895.519329,126.872328,249.519135,3317.0876205,142.365201,288.3476,1257.548899,260.791771,444.0382663,378.343432,803.612924,0.0069141,323.319354,421.5194871000001,120.157298,126.872328,15.707315,0.0,0.0,0.0,83.596438,126.657886,634.727558,0.0,472.886121,288.3476,249.519135,1.254182,861.361601,276.03,0.0,0.0,104.289428,473.361122,,6.1,6.9,2.3000000000000007,0.0,0.0,0.0,1.215687274932861,16.420000076293945,,,7230.372916666667,5564.220833333333,19867.291666666668,855.8791666666666,36240.58958333333,8832.129166666668,1088.2229166666666,367.7791666666667,505.9,643.5416666666666,14721.208333333334,2267.1666666666665,-1757.1666666666667,18270.14583333333,178156.55208333334,41113.85625,492.625,4062.15,44.62291666666667,42.08125,146343.20625,13134.2875,2592.645833333333,1294.44375,17384.610416666666,74.51541666666667,75.20583333333333
2021-05-19,9.470000267028809,2.96399998664856,8.120073441604859,383.0195,3133.8,184.698514,889.1561180000001,0.0,247.260833,3124.744841,151.13928199999998,289.071856,1254.69069,260.713367,388.0550759,482.255794,615.088453,0.0,321.523393,436.0759371,115.757428,0.0,25.78334,0.0,0.0,0.0,79.166019,125.355942,628.442751,0.0,432.257638,289.071856,247.260833,1.355085,862.457262,276.476,0.0,0.0,104.17741,449.48855,,6.4,6.699999999999999,1.0,0.0,0.0,0.0,1.2223997116088867,17.06999969482422,,,7328.320833333334,5312.014583333334,20451.854166666668,914.0333333333332,37531.4375,8233.672916666666,1027.8166666666666,355.2708333333333,492.07916666666665,647.0791666666667,14424.016666666668,2235.75,-1753.5125,19380.80833333333,178131.90416666667,41784.41458333333,493.5625,4059.972916666667,44.38333333333333,40.08125,147246.51875000002,14170.8125,2658.5375,963.2041666666668,15751.358333333332,77.515,72.985
2021-05-20,10.050000190734863,2.924999952316284,8.806767091821026,385.8929,2977.6,201.320522,884.4440870000001,137.833818,255.653802,3032.70782,144.38501,293.485825,1258.291276,260.833647,418.8663984,542.573985,448.062218,0.0066808,316.931634,429.1137088,116.594189,137.833818,15.202368,0.0,0.0,0.0,95.701361,129.182642,623.61044,0.0,411.181351,293.485825,255.653802,1.354085,863.597087,278.1,0.0,0.0,104.265076,465.971844,,6.1,7.699999999999999,1.8000000000000007,0.0,0.0,0.0,1.217285394668579,17.889999389648438,,,6792.947916666667,4723.25,18877.80833333333,875.9541666666668,29345.841666666664,7444.375,871.9958333333334,209.30416666666667,453.5583333333333,642.1291666666667,14629.739583333334,2186.2833333333333,-1722.6458333333333,18801.68333333333,179093.66666666666,40897.083333333336,495.1791666666666,4423.335416666667,66.57708333333333,55.42916666666667,137920.88333333333,13137.25,2617.0291666666667,5836.954166666666,22541.6125,66.93958333333333,68.49958333333333
2021-05-21,9.979999542236328,2.9059998989105225,8.88418739707168,389.3853,2855.6,190.420723,884.891369,125.659669,250.462035,2954.1458066,159.48262,318.160925,1255.972622,260.727396,469.9568075,509.244107,464.240387,0.0601606,310.518912,345.9868245,114.861579,125.659669,22.659347,0.0,0.0,0.0,84.499979,136.823273,624.163973,0.0,383.56118,318.160925,250.462035,1.211052,864.607043,276.504,0.0,0.0,104.709692,470.577428,,3.8000000000000007,6.800000000000001,1.3999999999999986,0.0,0.0,0.0,1.222538709640503,16.100000381469727,,,5801.366666666666,1070.5041666666666,12941.354166666666,880.9250000000001,22060.4,5734.616666666666,896.975,176.45416666666665,341.1791666666667,640.0083333333333,14203.972916666666,1754.3916666666669,-3721.133333333333,16980.733333333334,176891.12916666665,39665.3125,501.4458333333334,4903.204166666666,83.91875,82.49374999999999,116655.59166666667,11822.3,2557.1583333333333,11195.422916666668,37217.80416666667,29.8375,77.29791666666667
2021-05-24,10.074999809265137,2.885999917984009,8.84105871246335,401.1457,2420.8,178.126536,897.943573,130.945312,249.460932,3137.5717567,179.714424,545.184017,1258.387166,259.60208,439.3077695,428.819028,743.347253,452.1146099,137.452799,170.67858230000002,117.616856,130.945312,30.695888,0.0,22.74648,188.069412,72.433694,149.018536,638.341493,0.0,312.888087,334.368125,249.460932,1.225441,864.55131,276.219,0.0,0.0,104.467401,452.963628,,3.1,7.800000000000001,0.0,0.0,0.0,0.0,1.2183235883712769,15.649999618530272,,,7198.468085106383,2047.6770833333333,14055.941666666666,883.6166666666667,25727.64255319149,6331.340425531915,937.191489361702,184.5583333333333,464.7833333333333,640.4875000000001,14742.142553191488,1597.1787234042552,-4555.045833333334,17480.7625,167525.29791666666,39600.82127659574,486.94166666666666,3833.81914893617,65.6,56.5375,122850.675,12383.058333333334,2370.358333333333,5538.64375,26752.920833333334,32.55708333333333,76.19166666666666
2021-05-25,10.600000381469728,2.9130001068115234,9.375771194736842,403.7628,2504.2,180.705195,896.8738969999999,103.779771,249.27468,3074.2554517,184.07002,584.973108,1259.275315,259.219428,150.0221307,537.105233,792.38921,499.9531129,205.033437,169.7781081,118.990624,103.779771,31.173049,0.0,22.984305,189.338642,74.62258,152.896971,637.654469,0.0,294.722189,372.650161,249.27468,1.39607,863.973691,276.311,0.0,0.0,104.686545,425.252031,,5.0,7.4,0.0,0.0,0.0,0.0,1.2214635610580444,16.389999389648438,,,7051.818749999999,3746.4875,19057.6625,898.8125,28466.52291666667,7241.329166666666,1081.0416666666667,224.3875,468.85833333333335,643.9375,14655.833333333334,2316.6375000000003,-1880.4291666666668,18397.616666666665,179823.62916666665,39656.8,497.2166666666667,4008.9875,61.12708333333333,55.19166666666666,135873.53541666668,12377.335416666669,2361.929166666667,4442.89375,27129.85,60.38833333333333,69.58624999999999
2021-05-26,10.625,2.983999967575073,9.48658483740385,405.8979,2527.7,189.340528,893.1226369999999,87.597513,256.107791,2798.513254,179.08697600000002,633.880305,1256.948842,259.977446,371.9534712,381.677822,612.875988,414.89825,124.892271,177.41405680000005,119.22838,87.597513,23.648648,0.0,23.01232,232.852729,83.263614,155.438328,633.145191,0.0,284.594792,378.015256,256.107791,1.400242,859.915462,277.805,0.0,0.0,104.676672,430.206603,,6.4,7.199999999999999,0.1999999999999993,0.0,0.0,0.0,1.2249093055725098,17.020000457763672,,,6896.127083333333,3154.6625,19829.75,879.8625000000001,34321.12291666667,7556.912499999999,1109.54375,205.4625,446.0291666666667,636.875,14564.439583333333,2181.2125,-1622.6291666666666,17849.983333333334,181499.82291666663,40256.45208333333,500.31666666666666,4345.652083333333,52.37708333333333,46.3625,140616.8125,12485.71875,2336.770833333333,5661.722916666667,22735.566666666666,65.70041666666667,81.11708333333333
2021-05-27,10.375,2.9579999446868896,9.005082163807264,407.6938,2471.2,191.015511,893.161398,98.368288,259.518526,2980.4529265,173.17328,659.897847,1256.388131,260.138063,343.838237,455.060953,743.392085,510.287862,134.941753,191.1606075,116.961429,98.368288,20.114182,0.0,22.493358,259.955228,85.296666,153.059098,633.023335,0.0,238.458243,377.449261,259.518526,1.351843,862.536702,276.89,0.0,0.0,104.367002,363.313186,,6.300000000000001,4.699999999999999,0.3000000000000007,0.0,0.0,0.0,1.21925950050354,18.14999961853028,,,6943.064583333333,4229.727083333333,22128.7,895.5958333333333,37317.88125,8533.202083333334,996.7229166666668,226.85,422.4,636.9291666666667,14772.539583333331,2152.6041666666665,-1785.3,20546.65,180353.1520833333,41148.2625,502.9,4403.816666666667,45.0625,41.29375,149476.28541666668,12008.141666666668,2435.204166666667,3314.83125,15553.885416666666,72.43666666666667,82.62
2021-05-28,10.399999618530272,2.986000061035156,8.909032743164982,410.4953,2389.8,189.259049,879.025908,98.21519,269.26182,3800.5585262,167.0343,619.8450439999999,1255.730391,260.361139,344.31332180000004,483.170884,1200.469778,485.4810196,134.90966,239.0944638,116.033722,98.21519,14.488143,0.0,22.993801,226.352137,83.487395,152.546157,618.664769,0.0,496.104627,370.499106,269.26182,1.266092,862.411669,277.285,0.0,0.0,104.505562,417.014772,,6.5,3.9,0.0,0.0,0.0,0.0,1.2193188667297363,17.75,,,7117.375,4199.6125,22526.9,880.0500000000001,38389.01666666667,8625.960416666667,1043.03125,234.95,395.3208333333334,643.9791666666666,14563.5375,1760.7666666666669,-1375.1458333333333,18479.50833333333,173524.02916666667,41071.21875,519.8333333333334,4225.872916666666,38.625,34.61666666666667,148652.07291666666,13790.16875,2434.320833333333,1154.9229166666669,9926.860416666666,73.80708333333334,80.42375
2021-06-01,10.649999618530272,3.1040000915527344,9.312680993924136,426.6578,2618.3,170.763882,838.5695390000001,87.456179,258.924848,3057.9354439,178.41116599999998,613.5050229999999,1258.490082,259.407797,617.2241477,576.904724,561.744152,0.9303612,290.827027,281.156499,116.446323,87.456179,26.799748,0.0,7.000165,265.763294,66.993491,151.611418,579.161742,0.0,253.875139,340.741564,258.924848,1.373491,864.692759,277.351,0.0,0.0,102.3969,475.273394,,1.6000000000000014,0.6000000000000014,0.0,0.0,0.0,0.0,1.223286509513855,17.889999389648438,,,6739.2625,4171.3,20270.7375,863.2416666666667,30228.05833333333,7692.116666666666,1036.3645833333333,371.9166666666667,394.725,630.4875000000001,13738.327083333332,1749.95625,-1727.8791666666666,19092.1,170928.25,42048.7625,496.0583333333333,3674.241666666667,57.77708333333334,50.60833333333333,138249.95625000002,16323.054166666669,2455.9041666666667,3370.94375,12984.30625,68.48083333333334,80.46791666666667
2021-06-02,10.625,3.075000047683716,9.211668470319742,431.3447,2624.7,153.64726900000002,834.540157,87.398974,261.613858,3050.811526,105.765848,608.929251,1256.552561,257.850784,596.2760293,540.274792,594.170006,0.2538017999999999,312.478175,276.4159839,116.883789,87.398974,19.068414,0.0,6.500536,254.255807,50.058996,86.697434,576.689373,0.0,260.708227,348.172908,261.613858,1.173245,862.148772,277.52,0.0,0.0,102.415028,470.234511,,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,1.2217769622802734,16.65999984741211,,,6269.891666666666,3524.602083333333,19456.5625,821.0625,27836.129166666666,7396.004166666667,988.0083333333332,375.8416666666667,378.225,673.3208333333333,13568.964583333334,1663.3791666666666,-2239.55,17324.266666666666,169062.9375,42249.15208333333,498.8375,3437.145833333333,60.25833333333333,52.3,132909.03958333333,15982.2625,2497.4041666666667,5666.04375,14505.583333333334,66.085,74.25875
2021-06-03,10.625,3.04099988937378,9.19854964466366,435.8824,2722.3,158.525697,858.1998530000001,109.284237,249.158272,2882.80468,116.340342,619.917044,1255.915588,260.367314,384.8577619,508.875628,437.895301,535.6667444,78.828356,235.6643367,115.998741,109.284237,27.981544,0.0,6.06144,260.036946,55.189991,88.358798,597.832539,0.0,228.866596,353.818658,249.158272,0.947473,862.711847,277.205,0.0,0.0,102.388233,472.149956,,0.0,0.0,0.0,0.0,0.0,0.0,1.220986247062683,16.31999969482422,,,6730.412499999999,4191.352083333333,18573.941666666666,848.4250000000001,29856.99166666667,6930.983333333334,983.5875,377.3541666666667,336.2625,682.0666666666667,13542.127083333333,1564.3958333333333,-2677.304166666667,16223.8625,167157.39791666667,41798.775,504.8541666666667,3181.597916666667,54.8625,47.16666666666666,132622.57708333334,14984.3125,2504.1916666666666,3770.35,15780.166666666666,62.6875,77.8125
2021-06-04,10.604999542236328,3.0969998836517334,9.172652924064751,440.2905,2666.3,153.268414,850.990309,109.242833,248.494751,3095.3362585,79.79095699999999,632.990151,1255.879118,260.049746,359.6004241,543.522993,576.712899,578.3846529,91.210457,221.4714325,116.265325,109.242833,24.557306,0.0,9.669685,256.070013,49.992667,55.233651,590.940563,0.0,253.666861,367.250453,248.494751,0.884558,862.161793,277.452,0.0,0.0,102.391189,470.766539,,0.0,3.5,0.0,0.0,0.0,0.3999999999999986,1.213300704956055,15.970000267028809,,,6897.241666666666,5247.833333333333,19890.625,859.9166666666666,34601.464583333334,7490.40625,968.2895833333332,386.54583333333335,324.57916666666665,681.9375,14153.072916666666,2331.75625,-1216.475,17200.600000000002,169584.48333333334,42124.129166666666,512.5124999999999,3565.1895833333333,48.68541666666667,41.64791666666667,143948.10416666666,13506.925,2484.366666666667,1863.452083333333,10266.0125,72.24625,84.83458333333333
2021-06-07,10.675000190734863,3.069999933242798,9.447280335316805,453.5808,2551.2,160.53855800000002,846.12928,109.367218,246.57403,3084.7917612,56.910931000000005,678.373512,1238.2863349999998,260.214244,353.0968846,413.82727,652.594459,458.185821,159.749188,298.40646560000005,119.411787,109.367218,19.444089,0.0,14.995163,284.160713,57.058446,37.466842,585.915036,0.0,277.672942,379.217636,246.57403,1.023499,859.967548,258.907,0.0,0.0,102.456613,471.258731,,0.0,0.8999999999999986,0.0,0.0,0.0,0.0,1.2168411016464231,15.619999885559082,,,6696.0,5300.7875,22045.879166666666,889.3833333333333,37542.25,8204.514583333334,917.1958333333332,373.00416666666666,336.4791666666667,651.3791666666667,14498.572916666666,2220.2166666666667,-1494.075,17240.679166666665,172523.08958333332,42135.675,490.8958333333333,4094.325,43.95208333333333,37.77291666666667,148742.52708333332,14004.989583333334,2423.020833333333,1381.575,8394.002083333333,77.72708333333334,79.95666666666666
2021-06-08,10.850000381469728,3.128000020980835,9.93502432813936,457.0595,2479.7,156.177772,846.588146,126.279714,246.283011,3088.0096332000003,36.459858,581.734727,1240.508424,259.864098,342.0249663,397.229914,687.836088,528.0876261999999,150.025573,260.8104537,120.586207,126.279714,31.557149,0.0,23.00914,260.997029,52.768917,4.902709,586.724048,0.0,254.020362,297.728558,246.283011,1.090762,861.444217,258.478,0.0,0.0,102.318093,467.97465,,0.0,0.5,0.0,0.0,0.0,0.0,1.2193634510040283,15.760000228881836,,,6657.172916666666,5560.2625,22481.825,879.8458333333333,36360.7875,8493.625,970.7458333333334,386.975,327.03333333333336,646.2541666666667,14427.572916666666,2349.6625,-1492.6458333333333,18443.225,177349.60624999998,42980.333333333336,500.6541666666667,4059.55625,50.54166666666666,41.520833333333336,151661.98124999998,15555.3375,2424.35,749.1041666666666,9383.189583333333,76.87708333333333,78.80333333333333
2021-06-09,10.899999618530272,3.128999948501587,10.09647589109195,459.5693,2521.3,164.637276,853.2954010000001,0.0,246.306293,1738.295176091,64.857891671,579.8763200000001,1243.0319960000002,259.760285,438.6163053,0.0,370.335908,108.5182465,52.307122,0.250624291,120.491974,0.0,42.497283,0.0,18.018144,261.426959,61.083515,21.205757,593.535116,0.0,297.865559,300.431217,246.306293,1.122235,864.520022,258.02,0.0,1.154851671,102.431526,470.401411,,0.0,0.1000000000000014,0.0,0.0,0.0,0.0,1.217285394668579,16.020000457763672,,,6915.3,5550.920833333334,22873.24583333333,844.4458333333333,33491.24375,8499.762499999999,1005.7104166666668,339.50416666666666,341.58750000000003,653.0958333333333,14228.304166666669,2210.6625,-1253.9208333333331,18766.1,178286.34583333333,42966.395833333336,500.45416666666665,4062.1375,57.65416666666667,47.35833333333333,149109.76249999998,15802.120833333334,2408.333333333333,1453.2854166666666,11921.158333333333,77.43416666666667,76.65416666666667
