date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Greifswald / OPAL,point_Imatra,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kondratki,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhgorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT
2021-11-15,630.260807,1759.383626,973.081772,115.275868,0.0,4200.9234119,58.294665,686.399106,1234.901546,286.580658,700.1487997,573.738958,864.478206,438.8361276,138.982198,356.9151226,133.540142,115.275868,1132.650527,626.733099,25.896996,0.0,0.0,332.809381,410.61972,121.65561,32.397669,686.501114,0.0,656.476492,353.589725,0.0,3.076982,1001.589404,99.772,0.0,0.0,94.908495,471.347508
2021-11-16,629.030488,1754.850929,967.8790220000001,115.36545,0.0,3998.1410752,26.330468,713.0329320000001,1276.2306079999998,288.53343,720.3972559,487.960588,803.663572,511.0864454,88.398422,296.92406389999996,132.475489,115.36545,1172.999394,581.851535,26.326151,0.0,0.0,333.175401,410.302288,120.340057,0.004317,679.345592,0.0,622.221964,379.857531,0.0,3.099314,1011.142119,132.613,0.0,0.0,95.288829,467.488764
2021-11-17,615.325418,1753.981579,975.685453,106.386398,0.0,4155.3518512,28.704728,742.453782,1279.8887710000001,289.118907,722.7102295,557.751763,863.951225,445.9892578,145.057917,320.5594359,135.170201,106.386398,1186.413863,567.567716,28.700438,0.0,0.0,330.663365,413.304868,103.638974,0.00429,686.566546,0.0,631.473229,411.790417,0.0,3.209102,1002.73657,141.982,0.0,0.0,95.172474,467.858794
2021-11-18,662.072786,1752.757019,966.920028,106.101259,0.0,4184.1466968,24.794116000000002,802.316732,1275.170657,288.567356,723.6036627999999,572.127153,841.906184,440.5015437,143.747345,354.0857403,135.985611,106.101259,1090.655785,662.101234,24.789809,0.0,9.004419,334.110702,413.44331,101.585919,0.004307,678.352672,0.0,637.747735,459.201611,0.0,2.993045,1000.640046,138.545,0.0,0.0,144.050512,470.427333
2021-11-19,674.423554,1759.118887,971.0347869999999,93.409559,0.0,4216.4966465,22.242356,739.316862,1238.164534,288.534045,722.8249985,575.470661,850.454568,442.2542612,171.491399,325.52399280000003,134.720272,93.409559,1141.285329,617.833558,22.238236,0.0,0.0,334.408748,413.247794,114.01099,0.00412,682.500742,0.0,658.027182,404.908114,0.0,2.576667,1002.296262,101.148,0.0,0.0,144.588103,470.449584
2021-11-20,652.1984590000001,1753.637443,945.008468,87.876413,0.0,4141.0211817,22.562198,701.0125,1225.2150000000001,271.701788,729.1721601,528.576473,823.639326,435.146521,296.525974,187.69420259999998,133.619323,87.876413,1101.051767,652.585676,22.55803,0.0,0.0,333.493636,409.76476,95.616914,0.004168,673.30668,0.0,667.390786,367.518864,0.0,2.278941,998.691677,92.904,0.0,0.0,144.537844,472.875739
2021-11-21,635.772954,1758.3522560000001,944.050208,87.907902,0.0,4138.4550908,24.758316,708.40238,1226.364559,271.324388,732.9827526,505.119229,862.814996,388.90788360000005,296.722322,231.44769159999998,133.593558,87.907902,1070.548326,687.80393,24.754121,0.0,9.008118,333.615931,413.141674,75.578928,0.004195,672.72582,0.0,650.108652,365.778331,0.0,2.525619,999.402001,93.369,0.0,0.0,144.526733,470.351564
2021-11-22,659.414658,1752.465332,965.937043,104.27616,0.0,4235.3333006,36.968826,723.3581479999999,1216.50894,285.512383,704.2136771,415.30181,864.180455,424.0262813,296.561492,141.26438819999998,136.473501,104.27616,1001.812272,750.65306,36.964631,0.0,5.002814,333.393623,413.15004,98.125943,0.004195,680.42466,0.0,934.856689,384.961711,0.0,3.780014,999.555439,80.48,0.0,0.0,144.358661,454.928508
2021-11-23,663.278646,1756.432553,953.1334019999999,104.433697,0.0,4235.9273587,33.346345,736.151441,1224.898948,276.522879,704.4101392,368.403536,864.132184,514.0981392,218.51304,166.2644873,140.509747,104.433697,1005.157937,751.274616,33.341815,0.0,15.88512,333.273746,415.788854,100.067792,0.00453,676.610523,0.0,938.09255,386.992575,0.0,3.975631,998.434201,85.955,0.0,0.0,143.446369,462.013283
2021-11-24,682.043389,1753.760724,958.5237930000001,93.373959,0.0,4235.2053279,31.614912,737.672451,1230.3110969999998,285.514702,660.8068007999999,417.441111,865.510252,536.0054897,245.298406,144.5071824,139.017397,93.373959,958.861039,794.899685,31.61023,0.0,9.006217,333.474956,415.981452,118.516475,0.004682,673.009091,0.0,927.418328,395.191278,0.0,3.840491,1000.9797,90.314,0.0,0.0,143.704971,438.217758
2021-11-25,687.9806239999999,1753.629493,954.132857,137.304228,0.0,4301.7033666,31.925841000000002,747.4885,1259.865223,284.47704,657.9213734,443.140075,861.006273,520.3555157,256.996548,179.3344795,138.817084,137.304228,1020.65332,732.976173,31.921022,0.0,17.997368,333.410676,415.523372,124.478774,0.004819,669.655817,0.0,926.093849,396.080456,0.0,4.0421,999.442139,121.606,0.0,0.0,143.936378,456.855253
2021-11-26,682.9070899999999,1750.3227160000001,952.130011,93.605244,0.0,4328.3851890000005,38.13697,798.982736,1253.402081,285.343745,673.8108392,534.520172,863.221885,466.3976254,291.269738,184.7903584,132.238084,93.605244,993.301237,757.021479,38.132461,0.0,15.940047,333.380831,413.472202,121.345221,0.004509,666.786266,0.0,871.701438,449.661858,0.0,4.017957,994.126997,127.037,0.0,0.0,144.07171,442.673133
2021-11-27,679.465412,1753.68299,947.806534,88.182973,0.0,4220.925157989,42.064107,693.0203799999999,1258.074968,271.702782,741.0964397,443.814337,864.473845,595.6030688999999,286.190456,0.0055393890000000005,130.710205,88.182973,1015.671514,738.011476,42.059485,0.0,7.998704,333.178479,413.21617,119.025601,0.004622,676.103752,0.0,840.223419,351.843197,0.0,3.762946,999.744763,127.62,0.0,0.0,143.460695,449.518053
2021-11-28,676.193278,1754.098131,935.496817,88.176918,0.0,4196.6697155,39.709314,680.2978860000001,1258.0035750000002,259.387403,684.9330315,473.240291,863.983083,576.741742,263.738045,0.0,133.490886,88.176918,1014.767762,739.330369,39.70451,0.0,0.0,333.144494,413.563722,115.493157,0.004804,676.109414,0.0,892.043312,347.153392,0.0,3.730388,997.829689,126.683,0.0,0.0,143.406011,441.990211
2021-11-29,698.6116790000001,1759.374021,875.501247,115.454848,0.0,4258.3181684,55.84856,714.734408,1264.004069,246.094929,659.5801348,513.061746,863.905825,509.09201260000003,300.057995,0.0,139.02403,115.454848,1103.563273,655.810748,55.843247,0.0,0.0,333.599061,413.222576,138.082128,0.005313,629.406318,0.0,958.51268,381.135347,0.0,4.652328,1000.478039,124.502,0.0,0.0,142.654647,454.107775
2021-11-30,669.292509,1760.798115,852.748558,131.771025,0.0,4296.4745023,50.414033,781.8976950000001,1254.777638,244.341977,700.1754345,559.493742,868.48498,440.26371539999997,276.18517,176.6586454,135.394986,131.771025,1112.6583,648.139815,50.408459,0.0,6.023636,333.21809,406.928527,115.574917,0.005574,608.406581,0.0,804.086111,442.655969,0.0,4.432735,1001.152652,118.23,0.0,0.0,142.35633,471.126704
2021-12-01,672.977392,1752.5821729999998,920.755393,138.066423,0.0,4220.9210924,66.566902,828.221279,1115.26153,274.010762,651.2158518,504.824357,868.183544,367.516626,300.114863,160.4511216,126.8822,138.066423,1158.966072,593.616101,66.561041,0.0,16.013874,333.574527,414.054556,112.891615,0.005861,646.744631,0.0,903.269021,478.632878,0.0,3.763366,957.24533,31.134,0.0,0.0,142.267855,465.345708
2021-12-02,691.720481,1757.6911,947.077487,110.388743,0.0,4226.4714427,82.491419,809.438181,1113.916639,286.225355,715.0129508,425.045685,869.9094,319.577521,301.75232,209.0091309,127.268239,110.388743,1142.017288,615.673812,70.540815,0.0,17.986035,316.734782,412.678812,133.194295,11.950604,660.852132,0.0,909.865361,474.717364,0.0,3.571685,957.6844,28.964,0.0,0.0,142.275689,476.299074
2021-12-03,686.3451640000001,1756.1567949999999,939.3145910000001,99.463126,0.0,4290.9792527,99.914645,802.4111909999999,1107.243907,285.771538,706.5597245,478.160522,870.047183,354.360209,302.059588,203.7849272,130.730882,99.463126,1125.107949,631.048846,80.774418,0.0,9.015043,318.234959,411.73788,128.640432,19.140227,653.543053,0.0,901.919257,475.161189,0.0,3.639792,950.540025,25.973,0.0,0.0,142.32706,474.087842
2021-12-04,682.519209,1753.377781,953.53404,82.875225,0.0,4273.4759942,80.854791,781.371036,1112.076887,274.010809,717.9572725,534.640711,864.13584,391.776153,292.141479,182.4463477,130.824003,82.875225,1177.266005,576.111776,80.84887,0.0,0.0,305.914008,411.697818,124.924429,0.005921,679.523231,0.0,818.52993,475.457028,0.0,3.617064,954.630884,26.622,0.0,0.0,142.279898,471.848261
2021-12-05,684.341756,1755.118177,938.980941,55.478439,0.0,4301.357965499999,89.471287,773.12271,1115.510546,273.268264,688.0986647999999,507.398846,865.808156,380.254371,304.320637,239.8117097,133.003967,55.478439,1145.490767,609.62741,89.464791,0.0,0.0,305.956824,411.58926,126.899876,0.006496,665.712677,0.0,844.505725,467.165886,0.0,3.532322,954.834579,27.672,0.0,0.0,142.320298,471.159856
2021-12-06,700.635319,1760.2148180000002,897.602001,110.664536,0.0,4327.4549244,109.14021100000001,785.609402,1122.266576,288.849058,702.2464456,463.13821,865.21859,335.064008,315.536653,275.5732708,133.662604,110.664536,1147.991584,612.223234,102.595454,0.0,5.007851,322.208926,412.703604,140.90885,6.544757,608.752943,0.0,902.683936,458.392625,0.0,4.631342,954.321068,34.282904,0.0,0.0,142.391523,467.993811
2021-12-07,690.6715360000001,1756.991967,898.4074889999999,71.823606,0.0,4271.1812112,119.408407,790.5524869999999,1140.548104,288.33503,736.8588,481.19673,823.917233,313.511396,314.98535,255.75006919999998,136.929045,71.823606,1153.021389,603.970578,112.039475,0.0,0.0,312.815156,412.479442,130.408115,7.368932,610.072459,0.0,875.570358,477.737331,0.0,5.39039,954.794059,48.825,0.0,0.0,142.393589,469.391275
2021-12-08,691.134678,1756.018397,949.2406960000001,71.903544,0.0,3682.1656935,121.62841999999999,791.141153,1152.2395190000002,285.724481,646.5856002,360.105215,770.156994,241.111924,209.455378,236.89666630000002,136.806868,71.903544,1128.035597,627.9828,114.347968,0.0,0.0,313.129947,412.3377,130.586552,7.280452,663.516215,0.0,820.667738,478.011206,0.0,5.698536,954.203651,61.229,0.0,0.0,142.51189,397.186178
2021-12-09,709.022112,1754.4912920000002,944.9935399999999,71.835734,0.0,4378.9702079,96.241442,786.517743,1150.2426639999999,285.197205,721.9437914,561.111581,864.432048,327.63811,288.18853,253.6922935,134.815688,71.835734,1126.396406,628.094886,88.932302,0.0,0.0,312.126021,412.44646,149.014716,7.30914,659.796335,0.0,891.473254,474.391722,0.0,5.466218,952.582976,62.844,0.0,0.0,142.094718,470.4906
2021-12-10,699.986936,1756.999382,937.8861320000001,77.45498,0.0,4279.4189152,93.18664000000001,785.329935,1162.290814,284.210811,731.0988395,579.568418,825.410989,143.784233,327.833541,417.24924369999997,134.261251,77.45498,1091.89158,665.107802,71.008706,0.0,0.0,311.936285,412.281908,140.121571,22.177934,653.675321,0.0,782.062518,473.39365,0.0,5.044871,952.069563,75.96,0.0,0.0,142.538586,472.411133
2021-12-11,706.493143,1758.3996230000002,950.596061,77.425212,0.0,4208.3613839,57.660097,775.589639,1126.6279749999999,272.197339,726.6574165,568.537882,851.769304,330.294414,190.020163,405.5416714,132.833483,77.425212,1100.751275,657.648348,57.65311,0.0,0.0,306.097381,412.17916,147.238125,0.006987,678.398722,0.0,658.031897,469.492258,0.0,4.661061,950.284492,43.51,0.0,0.0,142.414797,477.508636
2021-12-12,719.6616359999999,1755.332769,913.115843,66.261101,0.0,4263.1422214,41.339107,767.023251,1130.724528,236.716846,693.4095623,576.801854,861.726666,306.172466,317.818666,330.8128811,130.673176,66.261101,1096.90934,658.423429,41.333131,0.0,0.0,306.129757,412.548682,160.034653,0.005976,676.398997,0.0,704.46519,460.893494,0.0,4.939687,950.886352,49.165,0.0,0.0,142.138614,471.934936
2021-12-13,690.1132319999999,1757.122639,989.2329159999999,93.811007,0.0,4339.423381,56.790283,787.6307999999999,1156.081538,338.277175,728.7473564,576.804243,867.523824,292.753086,313.436788,322.2749786,131.033482,93.811007,1098.749639,658.373,50.132973,0.0,0.0,312.188719,412.433924,129.63231,6.65731,650.955741,0.0,764.337983,475.442081,0.0,5.407141,951.383056,73.665,0.0,0.0,142.639857,473.545122
2021-12-14,708.127872,1753.967912,998.942443,77.381864,0.0,4286.6503026,54.711102,789.9400029999999,1138.244558,345.011446,728.6614001,577.216345,857.579673,324.544477,270.554412,296.8971675,129.644389,77.381864,1140.552971,613.414941,47.864278,0.0,0.0,311.973728,412.317162,148.310063,6.846824,653.930997,0.0,758.793586,477.966275,0.0,5.39067,951.119169,57.481,0.0,0.0,142.109977,472.403242
2021-12-15,703.406085,1745.351004,1006.43435,77.406079,0.0,4363.7356159,44.293122,812.6130909999999,1185.188683,352.176182,720.1682833,576.517486,866.209305,333.956854,308.661511,277.7321046,134.009036,77.406079,1154.353496,590.997508,36.90022,0.0,22.011875,312.312019,412.561014,144.023736,7.392902,654.258168,0.0,805.475089,478.289197,0.0,4.493918,950.224647,100.955,0.0,0.0,142.327417,475.014983
2021-12-16,695.294427,1763.006322,896.987124,66.542013,0.0,4238.9560332,75.205436,809.656877,1155.6744330000001,235.873421,716.3016105,533.42156,863.483834,361.593285,305.343515,249.91117369999998,134.822234,66.542013,1168.584236,594.422086,45.435341,0.0,22.046187,310.728073,412.575505,136.313599,29.770095,661.113703,0.0,735.534186,476.882617,0.0,4.011329,944.650199,76.202,0.0,0.0,142.393994,473.366869
2021-12-17,645.721941,1757.285613,897.276247,50.070616,0.0,4310.4586486,92.520145,810.9603099999999,1230.352108,222.83679,703.6658652000001,502.511624,866.809576,439.478743,295.124585,175.6885974,134.989355,50.070616,986.478098,770.807515,62.075113,0.0,22.080806,312.86249,369.326479,130.205681,30.445032,674.439457,0.0,869.401339,476.017014,0.0,3.980163,949.874753,145.488,0.0,0.0,142.209618,457.778319
2021-12-18,464.013007,1752.59278,898.75331,44.330762,0.0,4275.2013503,75.34663,794.978632,1126.417592,224.063625,706.3006132,514.820284,856.943358,379.823694,293.643678,213.2343361,126.546489,44.330762,970.803676,781.789104,45.228745,0.0,22.052491,301.105463,187.768022,129.96276,30.117885,674.689685,0.0,839.030365,471.820678,0.0,3.695114,951.194103,48.677,0.0,0.0,142.587111,471.405022
2021-12-19,447.90504999999996,1762.962821,934.373642,22.1307,0.0,4158.5855694,80.417446,788.429005,1120.4277630000001,245.576406,704.0629594,462.959616,857.251464,372.616452,292.947071,169.342819,126.032428,22.1307,969.94786,793.014961,49.867961,0.0,13.999964,300.303166,163.29306,138.601904,30.549485,688.797236,0.0,831.259996,474.125875,0.0,3.827142,949.944335,44.451,0.0,0.0,142.182944,468.145192
2021-12-20,450.888999,1755.807045,883.8305290000001,44.214801,0.0,4214.2948567,128.44050199999998,793.290262,1150.655346,215.548426,719.2436313,447.794803,864.24214,380.069264,290.127821,200.8612434,126.678147,44.214801,969.989511,785.817534,98.682515,0.0,14.020027,300.349835,129.790281,174.276109,29.757987,668.282103,0.0,845.620215,478.9204,0.0,4.849402,953.103199,70.874,0.0,0.0,141.973207,466.335739
2021-12-21,436.899119,1753.905373,929.2579619999999,22.201237,0.0,4321.4719603,151.006569,791.490149,1089.828865,266.84418,717.3806264,435.183347,869.365213,390.162304,298.214864,224.97689590000002,125.461394,22.201237,970.808147,783.097226,121.143911,0.0,11.247476,300.215495,97.991223,191.236169,29.862658,662.413782,0.0,927.971179,480.027178,0.0,5.470539,895.923471,68.444,0.0,0.0,142.201188,458.217531
2021-12-22,400.826746,1756.028523,929.269767,22.100748,0.0,4329.515892,174.44494500000002,803.300711,1126.039645,268.957451,729.7677198,463.634072,863.016556,325.028265,296.751702,290.0203532,128.066597,22.100748,954.882056,801.146467,118.726757,0.0,11.910427,311.330051,64.305875,187.639903,55.718188,660.312316,0.0,905.556296,480.060233,0.0,6.174804,898.503048,99.47,0.0,0.0,142.706164,455.740928
2021-12-23,426.802386,1694.4872030000001,931.259427,22.299705,0.0,4304.5380018,139.859627,760.236762,1020.725281,268.434622,711.2435769,510.793872,867.124652,309.367299,311.948977,314.94554489999996,139.41379,22.299705,954.903637,739.583566,81.845833,0.0,11.295362,313.081508,95.227391,184.234476,58.013794,662.824805,0.0,804.305216,435.859892,0.0,5.447769,785.111491,96.2,0.0,0.0,141.89275,474.808864
2021-12-24,421.15562,1750.272376,936.384976,38.659722,0.0,4308.807735,153.987986,743.928028,911.064147,267.329416,679.5675993,533.056639,859.727285,398.946423,294.393342,269.0073067,131.073163,38.659722,964.96442,785.307956,95.766799,0.0,11.928282,310.370704,118.524195,155.899447,58.221187,669.05556,0.0,807.112882,421.629042,0.0,4.717917,739.797984,40.193,0.0,0.0,142.014061,466.996258
2021-12-25,402.836957,1752.225839,947.468042,55.14447,0.0,4289.9646201,154.52094599999998,773.208683,905.877148,265.351519,710.4479448,436.178193,866.635955,423.118995,295.633397,227.8692843,127.895061,55.14447,952.256448,799.969391,96.328886,0.0,11.35136,310.561565,103.331915,152.498213,58.19206,682.116523,0.0,876.869312,451.295758,0.0,4.824517,748.586087,29.396,0.0,0.0,142.182312,453.211539
2021-12-26,389.94623,1771.360235,948.045058,44.159631,0.0,4341.5759339,165.385001,724.74772,908.381222,265.588884,698.6238909,487.364638,858.383209,429.953101,300.415885,219.053877,127.186315,44.159631,970.147337,801.212898,107.306703,0.0,10.987251,309.414041,97.854954,144.961067,58.078298,682.456174,0.0,873.537333,404.346428,0.0,5.034845,745.237907,35.957,0.0,0.0,142.095364,474.244
2021-12-27,383.498205,1746.334385,942.360905,99.096023,0.0,4321.8053356,170.879719,742.9124,904.92677,265.061868,704.0474355,518.045177,864.596338,403.555448,291.505052,249.7703151,126.840084,99.096023,987.072578,759.261807,112.404249,0.0,5.513241,300.204398,88.889252,146.646795,58.47547,677.299037,0.0,815.813373,437.194761,0.0,5.777469,735.909686,42.177,0.0,0.0,142.184689,474.472197
2021-12-28,395.977605,1762.9958849999998,916.224404,87.408935,0.0,4335.8162292,145.16162500000002,746.710137,924.726452,233.515202,701.4105552000001,542.917537,865.777491,500.30285,298.00903,154.807747,126.752323,87.408935,989.414284,773.581601,87.091696,0.0,0.0,300.323037,80.582103,167.367349,58.069929,682.709202,0.0,797.988344,446.3871,0.0,5.901302,772.805129,25.169,0.0,0.0,142.126851,474.602675
2021-12-29,380.473815,1757.15616,937.429773,98.333503,0.0,4340.1610675,158.452311,757.066932,997.897935,244.851131,713.8060711,539.923088,862.315862,535.072012,268.041541,161.91704040000002,125.784402,98.333503,966.55953,790.59663,100.062715,0.0,0.0,308.942018,78.846448,153.759398,58.389596,692.578642,0.0,784.108359,448.124914,0.0,5.739366,844.909533,27.204,0.0,0.0,142.128603,474.977094
2021-12-30,373.41458,1757.6197200000001,944.221186,99.815808,0.0,4341.5719986,120.633433,757.741515,1031.635703,250.921237,709.3095142999999,550.563374,866.700678,546.192906,250.766267,171.59294530000003,130.047775,99.815808,964.045061,793.574659,62.502968,0.0,0.0,333.393496,91.776314,134.515088,58.130465,693.299949,0.0,772.472789,424.348019,0.0,4.887664,890.444928,11.143,0.0,0.0,142.235514,473.973525
2021-12-31,284.770309,1759.138547,846.162821,99.223361,0.0,4330.3345914,114.103182,701.580858,1008.643392,253.387516,722.3926092,562.083722,865.783628,544.009109,269.906462,138.9316892,121.227678,99.223361,980.144271,778.994276,57.621665,0.0,0.0,333.032097,10.024333,128.919298,56.481517,592.775305,0.0,764.785689,368.548761,0.0,3.692879,887.411714,0.004,0.0,0.0,142.133799,462.441683
