date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Greifswald / OPAL,point_Imatra,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kondratki,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhgorod (UA) - Velké Kapušany (SK),point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT
2022-09-15,0.0,0.0,1111.003049,66.115594,1.601218,3465.6291221,54.60182,847.610023,403.70818203,316.926549,736.2041137,436.792165,147.871125,536.1611741,0.0,391.5956593,4.07089303,66.115594,0.0,0.0,0.0,0.0,10.454193,372.176286,0.0,0.0,54.60182,794.0765,0.0,734.977502,464.979544,1.601218,0.0,394.198772,0.0,5.438517,0.0,0.0,0.0,482.027383
2022-09-16,0.0,0.0,1055.532714,66.199208,0.075199,3482.8561329999998,57.171787,833.936276,399.37762022,256.330253,731.9228655,472.29312,140.419143,535.6391138,98.067598,304.79429469999997,4.536141219999999,66.199208,0.0,0.0,0.0,0.0,10.452376,372.39267,0.0,0.0,57.171787,799.202461,0.0,740.790123,451.09123,0.075199,0.0,394.841479,0.0,0.0,0.0,0.0,0.0,458.929875
2022-09-17,0.0,0.0,972.9103160000001,55.24627,0.960046,3503.988214,56.053141,754.278199,411.79863284,232.668122,727.9873428999999,467.454511,186.255913,428.9870722,126.857612,393.7523399,6.4122642999999995,55.24627,0.0,0.0,0.0,0.0,10.455371,372.296398,0.0,0.0,56.053141,740.242194,0.0,740.038779,371.52643,0.960046,0.0,393.627384,0.0,11.758984539999998,0.0,0.0,0.0,432.654644
2022-09-18,0.0,0.0,963.420489,55.254744,0.693893,3500.1988151,57.283492,749.584467,408.05863721000003,232.334798,726.0872522999999,468.890883,183.207876,381.2858999,189.415107,380.45954889999996,6.39167705,55.254744,0.0,0.0,0.0,0.0,5.00275,372.508701,0.0,0.0,57.283492,731.085691,0.0,743.218556,372.073016,0.693893,0.0,392.222964,0.0,9.443996160000001,0.0,0.0,0.0,427.633692
2022-09-19,0.0,0.0,922.3333,60.587083,0.0,3569.5834302000003,66.673568,762.56148,398.00951449999997,281.447121,727.6772571,525.288771,192.742817,372.74140339999997,156.796565,420.1539657,4.4971225,60.587083,0.0,0.0,0.0,0.0,10.431668,372.305946,0.0,0.0,66.673568,640.886179,0.0,702.74492,379.823866,0.0,0.0,393.512392,0.0,0.0,0.0,0.0,0.0,471.437731
2022-09-20,0.0,0.0,915.149056,60.714797,0.021314,3585.7328576,64.48229,801.780635,411.67183726999997,143.396946,726.9086095,558.083642,173.500616,358.07694730000003,193.661414,398.5883938,10.77635122,60.714797,0.0,0.0,0.0,0.0,10.455743,371.057887,0.0,0.0,64.48229,771.75211,0.0,716.996138,420.267005,0.021314,0.0,395.406484,0.0,5.48900205,0.0,0.0,0.0,459.917097
2022-09-21,0.0,0.0,878.161984,60.709097,2.806348,3568.4726951000002,61.174284,763.1135439999999,400.45014950999996,0.0,725.1679835,543.516973,208.55043,260.1406407,318.28376,352.0260269,4.4619554500000005,60.709097,0.0,0.0,0.0,0.0,10.457019,343.779962,0.0,0.0,61.174284,878.161984,0.0,700.777812,408.876563,2.806348,0.0,391.407199,0.0,4.580995059999999,0.0,0.0,0.0,460.009069
2022-09-22,0.0,0.0,1002.353313,60.741603,1.773536,3435.8853375,63.586154,774.925723,395.14800759999997,109.64059,725.5090975,475.499237,167.034084,266.6573543,318.016871,355.8736177,4.4207816,60.741603,0.0,0.0,0.0,0.0,10.458699,352.386761,0.0,0.0,63.586154,892.712723,0.0,680.764777,412.080263,1.773536,0.0,390.727226,0.0,0.0,0.0,0.0,0.0,446.530299
2022-09-23,0.0,0.0,1087.339867,60.802897,0.0,3529.8329057,54.905699,756.7367390000001,407.1288741,258.45365,741.8293749,536.89197,168.920421,274.42285610000005,298.008159,363.4726627,4.2954526500000005,60.802897,0.0,0.0,0.0,0.0,10.460677,352.03724,0.0,0.0,54.905699,828.886217,0.0,688.382145,394.238822,0.0,0.0,396.18342,0.0,6.6500014499999995,0.0,0.0,0.0,457.905317
2022-09-24,0.0,0.0,1210.2660230000001,55.223021,1.542397,3452.9494164000002,55.068436,724.039568,400.72312119000003,413.080322,692.7899421000001,452.471963,248.502942,400.90042839999995,267.239911,233.5623989,4.50571019,55.223021,0.0,0.0,0.0,0.0,10.571808,352.649872,0.0,0.0,55.068436,797.185701,0.0,708.801369,360.817888,1.542397,0.0,396.217411,0.0,0.0,0.0,0.0,0.0,448.680462
2022-09-25,0.0,0.0,1173.476084,66.267856,0.219044,3708.5078599,57.41527,699.27111,402.50065054000004,394.277053,740.7575772,531.033593,460.803084,390.6724737,272.616467,149.683931,4.58067154,66.267856,0.0,0.0,0.0,0.0,10.461229,352.625193,0.0,0.0,57.41527,779.199031,0.0,694.587076,336.184688,0.219044,0.0,397.919979,0.0,0.0,0.0,0.0,0.0,468.353658
2022-09-26,50.692962,0.0,1047.804226,93.779993,0.669552,3621.6089925,3.134779,715.480202,397.65214542,260.124034,652.4179588,533.501893,471.364969,318.30064780000004,312.488835,188.3165979,4.39651842,93.779993,0.0,0.0,0.0,0.0,0.0,353.172997,0.0,50.692962,3.134779,787.680192,0.0,674.139245,362.307205,0.669552,0.0,393.255627,0.0,0.0,0.0,0.0,0.0,471.078846
2022-09-27,55.511216,0.0,1107.510768,93.651359,0.0,3609.4255295000003,3.053051,711.050722,400.88144112000003,270.202621,712.9951786,541.335583,494.748374,343.5604067,313.023167,185.5660202,4.34765612,93.651359,0.0,0.0,0.0,0.0,0.0,366.611523,0.0,55.511216,3.053051,837.308147,0.0,544.758737,344.439199,0.0,0.0,396.533785,0.0,0.0,0.0,0.0,0.0,473.438063
2022-09-28,55.212446,0.0,1089.313923,88.063859,1.896124,3737.1739221000003,3.794863,709.1130860000001,400.59845368,260.039147,730.6350876,561.266129,504.491264,412.07599980000003,316.158994,214.58671869999998,4.29447668,88.063859,0.0,0.0,0.0,0.0,0.0,366.865056,0.0,55.212446,3.794863,829.274776,0.0,532.17384,342.24803,1.896124,0.0,396.199977,0.0,0.104,0.0,0.0,0.0,465.785889
2022-09-29,53.592564,0.0,1110.352531,66.266825,1.419134,3523.6651897,4.33384,704.631788,431.19893217,260.029968,734.6413036,551.328188,331.67428,301.335125,311.613753,293.92207010000004,4.29659417,66.266825,0.0,0.0,0.0,0.0,0.0,366.666577,0.0,53.592564,4.33384,850.322563,0.0,534.728467,337.965211,1.419134,0.0,396.654338,0.0,30.248,0.0,0.0,0.0,464.422003
2022-09-30,53.620175,0.0,1138.1731359999999,65.869346,0.0,3588.4460041,3.437866,687.532105,426.22859309,275.538674,648.5306662,490.717412,496.748426,447.00149639999995,314.53441,198.4542375,12.75197109,65.869346,0.0,0.0,0.0,0.0,0.0,366.694042,0.0,53.620175,3.437866,862.634462,0.0,533.559867,320.838063,0.0,0.0,396.912622,0.0,16.564,0.0,0.0,0.0,458.899489
2022-10-01,55.399544,0.0,867.392025,54.972915,0.00383,3916.9305387,0.002091,654.9831340000001,397.12495788,317.16214,718.4720076,548.246506,708.259278,266.04999169999996,305.346704,371.3110044,8.31550388,54.972915,0.0,0.0,0.0,0.0,0.0,366.640885,0.0,55.399544,0.002091,550.229885,0.0,533.706344,288.342249,0.00383,0.0,0.0,388.809454,0.0,0.0,0.0,0.0,465.538703
2022-10-02,54.221248,0.0,972.262905,55.161967,0.0,4116.7654057,0.002046,644.0320770000001,403.84921756,316.70785,741.6758913,580.797153,744.230809,289.0987541,306.376521,372.8605393,8.16459169,55.161967,0.0,0.0,0.0,0.0,0.0,366.505652,0.0,54.221248,0.002046,655.555055,0.0,616.400713,277.526425,0.0,0.0,0.0,389.225968,6.45865787,0.0,0.0,0.0,465.325025
2022-10-03,55.346761,0.0,1124.254489,71.468254,0.383283,4063.4746278000002,0.001464,689.765719,390.49111791999997,305.823053,741.5533609,567.170792,719.66037,346.5943973,320.249589,296.55929660000004,0.03925092,71.468254,0.0,0.0,0.0,0.0,5.022316,366.718059,0.0,55.346761,0.001464,818.431436,0.0,606.773241,318.025344,0.383283,0.0,0.0,390.451867,0.0,0.0,0.0,0.0,464.913581
2022-10-04,57.505871,0.0,984.521984,71.473159,1.682889,4011.0248695,0.002411,729.415408,394.90230622999997,307.225481,705.7688961,578.584506,650.474015,258.9220144,304.650008,427.671799,11.71058723,71.473159,0.0,0.0,0.0,0.0,10.477479,366.899924,0.0,57.505871,0.002411,677.296503,0.0,617.354314,352.038005,1.682889,0.0,0.0,383.191719,0.0,0.0,0.0,0.0,467.599317
2022-10-05,55.849899,0.0,1061.2980929999999,82.568745,0.13296,4044.8350640999997,0.002314,677.000753,450.93403544,306.207125,711.340388,577.762933,668.620336,232.6998856,325.344543,435.2765225,35.724011409999996,82.568745,0.0,0.0,0.0,0.0,10.453806,366.994886,0.0,55.849899,0.002314,755.090968,0.0,628.215189,299.552061,0.13296,0.0,0.0,395.179964,20.03006003,0.0,0.0,0.0,465.575267
2022-10-06,57.718129,0.0,1074.621919,99.064531,0.614212,4045.0508225999997,0.002305,719.929927,441.35106812000004,304.826084,718.5347225,574.488848,672.146005,256.1463964,301.926095,430.9033227,30.94483616,99.064531,0.0,0.0,0.0,0.0,10.502308,398.118211,0.0,57.718129,0.002305,769.795835,0.0,620.29608,311.309408,0.614212,0.0,0.0,395.136744,15.269487960000001,0.0,0.0,0.0,470.609353
2022-10-07,58.761154,0.0,1076.185001,98.980669,0.846107,3983.0396443,0.002146,703.703515,437.25844526000003,304.456113,716.0442022000001,573.640085,533.241159,239.998589,318.857164,432.3480141,30.929200260000002,98.980669,0.0,0.0,0.0,0.0,5.006003,386.994262,0.0,58.761154,0.002146,771.728888,0.0,698.382406,311.70325,0.846107,0.0,0.0,395.135245,11.194,0.0,0.0,0.0,470.528025
2022-10-08,58.298784,0.0,1078.908766,82.647611,1.836791,3921.6911614,0.002138,689.267519,426.84265267,305.759033,716.0063427,574.987137,548.464693,265.371052,289.591077,433.5913377,30.892853940000002,82.647611,0.0,0.0,0.0,0.0,5.035803,380.460814,0.0,58.298784,0.002138,773.149733,0.0,621.977191,303.770902,1.836791,0.0,0.0,393.39443,2.55536873,0.0,0.0,0.0,471.702331
2022-10-09,55.129949,0.0,1081.344768,60.558408,0.705242,4031.6499621999997,0.002185,695.312418,426.94130974,305.315247,714.7919005,575.011053,656.140708,269.75439989999995,293.128494,428.13705880000003,29.56454315,60.558408,0.0,0.0,0.0,0.0,5.07354,380.206237,0.0,55.129949,0.002185,776.029521,0.0,623.797606,310.032641,0.705242,0.0,0.0,394.749654,2.62711259,0.0,0.0,0.0,470.888742
2022-10-10,54.480804,0.0,1073.9088219999999,104.499509,0.338466,4050.8790682,0.002234,728.379196,404.39941536000003,305.320074,713.1011784,575.028697,645.422993,235.38948969999998,326.20481,431.3137031,13.44418236,104.499509,0.0,0.0,0.0,0.0,10.456826,380.545684,0.0,54.480804,0.002234,768.588748,0.0,653.706625,337.376686,0.338466,0.0,0.0,390.955233,0.0,0.0,0.0,0.0,470.711572
2022-10-11,52.183222,0.0,1097.360078,110.597893,0.0,4055.2616942,0.002399,761.689819,443.49325348,305.647412,715.0127466,552.192537,666.202468,241.783055,317.703869,432.05150260000005,27.93143848,110.597893,0.0,0.0,0.0,0.0,10.460176,381.193135,0.0,52.183222,0.002399,791.712666,0.0,659.219899,370.036508,0.0,0.0,0.0,390.782815,24.779,0.0,0.0,0.0,471.095617
2022-10-12,60.589231,0.0,1099.4877649999999,83.00058,0.188347,3960.6558501,0.002524,747.60121,446.40542530000005,305.946243,689.5063456,524.080206,611.110713,262.86477990000003,316.715339,420.2847936,30.9272493,83.00058,0.0,0.0,0.0,0.0,10.449547,380.398038,0.0,60.589231,0.002524,793.541522,0.0,673.211312,356.753625,0.188347,0.0,0.0,389.630176,25.848,0.0,0.0,0.0,462.882361
2022-10-13,64.402727,0.0,1094.351912,94.031888,0.0,3876.9161002,0.002559,776.85332,449.76027475,305.641545,730.6674813999999,569.037982,513.686395,228.7551563,305.370272,422.6263155,34.09758575,94.031888,0.0,0.0,0.0,0.0,10.461019,380.688368,0.0,64.402727,0.002559,788.710367,0.0,635.820704,385.703933,0.0,0.0,0.0,391.433689,24.229,0.0,0.0,0.0,470.951794
2022-10-14,12.595327,0.0,1098.9874949999999,94.022717,2.449117,4042.0691919,55.337389,769.983632,418.41351524,305.503072,722.5818078,575.180555,614.843439,223.32500869999998,316.274077,415.3744714,26.45476024,94.022717,0.0,0.0,0.0,0.0,10.47696,380.392617,0.0,12.595327,55.337389,793.484423,0.0,703.660827,379.114055,2.449117,0.0,0.0,391.910755,0.048,0.0,0.0,0.0,470.829006
2022-10-15,5.297137,0.0,939.8962290000001,66.412361,0.320469,4134.3221531,55.139435,740.7168069999999,483.84275458999997,295.425384,726.912173,574.667117,690.159352,243.04774980000002,312.741075,410.4007573,54.74092089,66.412361,0.0,0.0,0.0,0.0,10.465325,380.333177,0.0,5.297137,55.139435,644.470845,0.0,709.219007,349.918305,0.320469,0.0,0.0,390.68273,38.4191037,0.0,0.0,0.0,467.174922
2022-10-16,5.396019,0.0,935.216936,66.368802,0.0,4218.1247671,52.822847,732.398244,498.28252847,296.068966,731.9241337999999,574.714818,757.216164,232.145243,315.847547,415.5007233,62.53844673,66.368802,0.0,0.0,0.0,0.0,10.460792,380.343616,0.0,5.396019,52.822847,639.14797,0.0,720.396077,341.593836,0.0,0.0,0.0,392.335358,43.40872374,0.0,0.0,0.0,470.380061
2022-10-17,0.0,0.0,930.838314,88.291785,1.083275,4055.7836205999997,54.771165,735.5094300000001,448.39038858,296.456823,737.8703404,570.791219,622.118888,228.295545,314.250718,406.72096519999997,59.81644147,88.291785,0.0,0.0,0.0,0.0,10.471274,380.172565,0.0,0.0,54.771165,634.381491,0.0,709.092176,344.865591,1.083275,0.0,0.0,380.614331,7.959616110000001,0.0,0.0,0.0,466.643769
2022-10-18,0.0,0.0,918.818413,126.829167,2.180135,3886.5528050000003,54.644718,761.444463,481.66667807,283.417885,737.6545366,577.690111,460.409051,251.1838178,295.387029,402.5210586,57.81112432,126.829167,0.0,0.0,0.0,0.0,10.45827,380.498685,0.0,0.0,54.644718,635.400528,0.0,692.46032,370.487508,2.180135,0.0,0.0,395.664453,28.19110075,0.0,0.0,0.0,469.246881
2022-10-19,0.0,0.0,904.525603,132.583209,1.607574,3926.2539297,46.808826,770.816504,436.74663296,272.060806,743.6574089,541.464118,532.509344,211.2201489,311.478252,430.96283489999996,52.19769296,132.583209,0.0,0.0,0.0,0.0,10.45424,381.011376,0.0,0.0,46.808826,632.464797,0.0,688.214229,379.350888,1.607574,0.0,0.0,384.53894,0.01,0.0,0.0,0.0,466.747594
2022-10-20,55.870165,0.0,887.454095,121.933234,0.006437,4016.7751000999997,0.002784,758.293002,455.18391843,250.840301,740.237282,522.64017,649.992889,214.8232582,318.72608,436.49177089999995,45.7878027,121.933234,0.0,0.0,0.0,0.0,10.453747,380.573342,0.0,55.870165,0.002784,636.613794,0.0,676.51942,367.265913,0.006437,0.0,0.0,391.789506,17.606609730000002,0.0,0.0,0.0,457.34423
2022-10-21,61.947589,0.0,798.932982,121.8715,0.0,4049.4727259,0.002698,755.4201029999999,423.30207601999996,160.923521,742.3751906,515.742374,674.142283,212.9190543,317.683612,429.910648,39.40578619,121.8715,0.0,0.0,0.0,0.0,0.0,380.238004,0.0,61.947589,0.002698,638.009461,0.0,690.518303,375.182099,0.0,0.0,0.0,377.046006,6.85028383,0.0,0.0,0.0,466.181261
2022-10-22,63.117097,0.0,795.559257,121.611556,0.0,4090.3092293,0.00253,741.861139,390.68799443999995,160.672966,741.2088264,522.043947,697.805062,238.0862166,312.817087,417.3683293,39.89800467,121.611556,0.0,0.0,0.0,0.0,5.002086,381.115806,0.0,63.117097,0.00253,634.886291,0.0,694.214747,355.743247,0.0,0.0,0.0,344.523624,6.26636577,0.0,0.0,0.0,466.765014
2022-10-23,20.632485,0.0,805.807485,121.57863,0.0,4074.4720832,0.002683,731.7549180000001,410.24427884000005,166.270564,742.458888,522.147624,699.686283,228.2131529,302.099717,429.5686693,59.82138747,121.57863,0.0,0.0,0.0,0.0,0.0,381.293088,0.0,20.632485,0.002683,639.536921,0.0,684.341955,350.46183,0.0,0.0,0.0,343.975764,6.4471273700000005,0.0,0.0,0.0,465.955794
2022-10-24,2.41226,0.0,802.0750850000001,143.783757,1.85913,4114.0025282999995,0.002643,741.283985,391.83079097,172.225713,742.0805844,534.26271,712.262909,239.9900915,318.128764,402.53934039999996,75.04675497,143.783757,0.0,0.0,0.0,0.0,10.471118,381.027495,0.0,2.41226,0.002643,629.849372,0.0,698.471183,349.785372,1.85913,0.0,0.0,314.097036,2.687,0.0,0.0,0.0,466.266946
2022-10-25,0.0,0.0,873.886853,132.827306,0.001071,4000.7608229,0.002834,699.406734,394.52738618000006,177.223202,746.8088717,544.721013,595.620718,249.23620319999998,317.651624,388.945505,71.55993718,132.827306,0.0,0.0,0.0,0.0,10.455989,346.88394,0.0,0.0,0.002834,696.663651,0.0,691.543377,342.066805,0.001071,0.0,0.0,322.963449,0.004,0.0,0.0,0.0,466.233511
2022-10-26,0.0,0.0,890.03998,110.375492,0.0,3986.3242318,0.002618,673.771606,405.20590627999997,188.627184,745.238382,544.252814,570.244413,218.72846619999999,319.10875,421.22345260000003,73.66317679000001,110.375492,0.0,0.0,0.0,0.0,10.455008,347.133423,0.0,0.0,0.002618,701.412796,0.0,700.603051,316.183175,0.0,0.0,0.0,303.587952,27.95477749,0.0,0.0,0.0,466.924903
2022-10-27,0.0,0.0,791.853468,110.436842,0.0,3865.31955,0.002582,684.237335,369.09709922,174.466645,742.688541,532.553958,460.154658,224.9126265,317.951415,426.0877385,72.91545423000001,110.436842,0.0,0.0,0.0,0.0,10.459917,345.981174,0.0,0.0,0.002582,617.386823,0.0,694.973791,327.796244,0.0,0.0,0.0,292.06577,4.11587499,0.0,0.0,0.0,465.996822
2022-10-28,0.0,0.0,776.875352,110.49076,2.963638,3692.7010914,0.002451,706.377376,403.59063256999997,182.908395,740.5660401,430.319234,407.95438,215.92663069999998,322.54258,414.8776776,77.04118756999999,110.49076,0.0,0.0,0.0,0.0,10.461755,367.945272,0.0,0.0,0.002451,593.966957,0.0,693.878363,327.970349,2.963638,0.0,0.0,300.691445,25.858,0.0,0.0,0.0,466.636186
2022-10-29,0.0,0.0,739.9389659999999,77.325477,0.000291,3834.8901738,0.002444,685.1604050000001,397.70020924999994,176.384343,739.7427954,431.519678,502.441025,235.62044609999998,327.96011,416.65457530000003,67.24090790999999,77.325477,0.0,0.0,0.0,0.0,10.457539,343.699467,0.0,0.0,0.002444,563.554623,0.0,694.849791,331.003399,0.000291,0.0,0.0,290.684998,39.77430334,0.0,0.0,0.0,486.101753
2022-10-30,0.0,0.0,742.003769,77.199769,0.0,4011.510684,0.002644,667.4250559999999,388.05783859,172.604686,729.6185956,474.264951,648.974851,235.6143768,299.232975,432.09356560000003,64.43213224,77.199769,0.0,0.0,0.0,0.0,10.457783,330.983682,0.0,0.0,0.002644,569.399083,0.0,725.04178,325.983591,0.0,0.0,0.0,299.609144,24.01656235,0.0,0.0,0.0,466.669589
2022-10-31,0.0,0.0,755.064607,110.147436,0.000768,3850.7102653,0.002736,728.952358,349.52883609,183.267141,725.5021049,527.695732,505.235264,242.86878959999999,315.848045,397.0465668,41.90423612,110.147436,0.0,0.0,0.0,0.0,10.45755,389.708739,0.0,0.0,0.002736,571.797466,0.0,670.39541,328.786069,0.000768,0.0,0.0,299.980427,7.64417297,0.0,0.0,0.0,466.118353
2022-11-01,0.0,0.0,659.063727,110.036541,0.0,3745.2875376,0.002674,580.534625,436.68508941,224.250101,729.3119995,471.360409,523.094479,240.42505930000002,291.672563,370.98933980000004,43.94719851,110.036541,0.0,0.0,0.0,0.0,10.454624,340.667868,0.0,0.0,0.002674,434.813626,0.0,651.49443,229.412133,0.0,0.0,0.0,345.286892,47.4509989,0.0,0.0,0.0,466.939258
2022-11-02,0.0,0.0,762.920955,137.786993,0.0,3857.9417230999998,0.002831,534.034189,433.7139799,224.787574,735.8432985,565.318802,562.311606,175.4287674,318.522201,416.6758102,54.69919579,137.786993,0.0,0.0,0.0,0.0,10.455084,283.676872,0.0,0.0,0.002831,538.133381,0.0,622.425277,239.902233,0.0,0.0,0.0,332.092844,46.92194011,0.0,0.0,0.0,461.415961
2022-11-03,0.0,0.0,616.223894,143.230776,0.0,3896.5139275,0.002758,605.631397,373.36540315,205.466444,700.8875866000001,521.172012,645.720083,210.6520351,314.412752,390.7932268,47.71348315,143.230776,0.0,0.0,0.0,0.0,10.45587,331.638422,0.0,0.0,0.002758,410.75745,0.0,645.30511,263.537105,0.0,0.0,0.0,325.65192,0.0,0.0,0.0,0.0,467.571122
2022-11-04,0.0,0.0,683.046615,142.977411,0.0,3989.1971119,0.003021,689.969062,294.15202897,187.410736,738.6250173999999,529.087223,628.992024,205.1074956,307.97335,422.6952159,0.13416097,142.977411,0.0,0.0,0.0,0.0,10.458671,380.940255,0.0,0.0,0.003021,495.635879,0.0,686.185675,298.570136,0.0,0.0,0.0,294.017868,0.0,0.0,0.0,0.0,470.531111
2022-11-05,47.193372,0.0,700.862332,110.095111,0.0,3940.5920834,0.003659,620.095779,322.13162338999996,193.915247,737.1312952999999,581.798628,536.969176,201.0509125,296.340238,422.38816860000003,32.04484739,110.095111,0.0,0.0,0.0,0.0,10.459034,331.095243,0.0,47.193372,0.003659,506.947085,0.0,698.041184,278.541502,0.0,0.0,0.0,290.086776,0.0,0.0,0.0,0.0,466.872481
2022-11-06,62.105553,0.0,696.6275390000001,121.016396,0.0,3906.8995868,0.003394,618.6743720000001,342.13710295,193.02105,733.9107307999999,581.509301,511.247571,186.8967387,309.513251,419.30900330000003,44.92407295,121.016396,0.0,0.0,0.0,0.0,10.455952,331.081565,0.0,62.105553,0.003394,503.606489,0.0,698.332433,277.136855,0.0,0.0,0.0,297.21303,0.0,0.0,0.0,0.0,466.180558
2022-11-07,63.327893,0.0,697.6993319999999,121.161443,0.0,3801.7102593,0.002864,703.219191,327.82215538,189.405892,652.3817838,581.428245,497.565266,217.1720864,285.385418,411.7809121,18.19754838,121.161443,0.0,0.0,0.0,0.0,10.455546,381.111159,0.0,63.327893,0.002864,508.29344,0.0,695.074695,311.652486,0.0,0.0,0.0,309.624607,0.0,0.0,0.0,0.0,460.921853
2022-11-08,68.8404,0.0,716.759447,132.166747,0.0,3871.1585382000003,0.002639,646.927283,347.04986442,208.593481,685.7626177000001,558.672975,536.316094,176.7891815,305.749453,420.281521,25.09469842,132.166747,0.0,0.0,0.0,0.0,10.413382,331.015801,0.0,68.8404,0.002639,508.165966,0.0,709.370205,305.4981,0.0,0.0,0.0,321.955166,0.0,0.0,0.0,0.0,478.216491
2022-11-09,72.18848,0.0,826.787149,132.121695,0.0,3788.4170878,0.002785,713.737442,357.83247551999995,217.84828,703.3750382999999,578.781339,482.350029,181.3033366,278.775477,418.34927589999995,14.44611752,132.121695,0.0,0.0,0.0,0.0,10.458554,381.047408,0.0,72.18848,0.002785,608.938869,0.0,679.376267,322.23148,0.0,0.0,0.0,343.386358,0.0,0.0,0.0,0.0,466.106325
2022-11-10,71.370162,0.0,835.0251069999999,132.432519,0.0,3828.4955209,0.002981,729.408491,381.93124101,218.106701,644.5478806,573.736965,540.858921,165.9045614,313.885864,423.7832509,14.48743101,132.432519,0.0,0.0,0.0,0.0,10.49462,381.089316,0.0,71.370162,0.002981,616.918406,0.0,699.853853,337.824555,0.0,0.0,0.0,367.44381,0.0,0.0,0.0,0.0,465.924225
2022-11-11,72.401421,0.0,833.3947350000001,121.383791,0.0,3866.7440867,0.003095,702.316143,410.9466914,215.544866,682.9548342999999,565.032428,546.862921,211.0122815,304.674146,389.3074569,19.191343399999997,121.383791,0.0,0.0,0.0,0.0,10.466664,377.918063,0.0,72.401421,0.003095,617.849869,0.0,699.911283,313.931416,0.0,0.0,0.0,391.755348,0.0,0.0,0.0,0.0,466.988736
2022-11-12,62.912371,0.0,818.324242,110.257916,0.0,3887.7934557000003,0.003053,679.6714939999999,369.82484323,202.355779,696.7151509,530.673294,597.355045,223.8290785,293.105335,382.7344603,0.00049967,110.257916,0.0,0.0,0.0,0.0,10.451269,377.729045,0.0,62.912371,0.003053,615.968463,0.0,697.668584,291.49118,0.0,0.0,0.0,362.07285,7.75149356,0.0,0.0,0.0,465.712508
2022-11-13,60.562342,0.0,819.576889,99.222563,0.0,3889.3689342,0.003135,676.742939,370.90538448,203.256529,700.1587708999999,534.656135,582.504243,208.68408580000002,293.697452,412.3757015,0.0,99.222563,0.0,0.0,0.0,0.0,10.454639,376.528037,0.0,60.562342,0.003135,616.32036,0.0,690.763888,289.760263,0.0,0.0,0.0,361.931236,8.97414848,0.0,0.0,0.0,466.528658
2022-11-14,56.234475,0.0,820.930185,132.190168,0.0,3627.859375,0.002954,699.67805,392.35564899999997,207.491705,615.7258327000001,532.565427,419.212038,212.8155496,307.351007,410.0663947,0.0,132.190168,0.0,0.0,0.0,0.0,10.467968,381.155582,0.0,56.234475,0.002954,613.43848,0.0,663.379708,308.0545,0.0,0.0,0.0,377.789649,14.566,0.0,0.0,0.0,466.743418
2022-11-15,60.892319,0.0,822.947918,132.396519,1.043953,3644.8364587,0.00252,699.903976,462.933366,198.17562,654.4585047,538.434881,458.424494,284.8036853,201.660332,410.9317497,23.550489,132.396519,0.0,0.0,0.0,0.0,10.464444,363.595346,0.0,60.892319,0.00252,624.772298,0.0,624.705098,325.844186,1.043953,0.0,0.0,439.381877,0.001,0.0,0.0,0.0,471.417714
2022-11-16,69.312388,0.0,979.3998710000001,132.184065,0.801092,3718.7084599,0.002905,676.872368,497.802798,204.005391,688.9181119,539.42308,455.277518,274.89747489999996,265.954311,334.3640401,55.19298,132.184065,0.0,0.0,0.0,0.0,10.461582,341.866525,0.0,69.312388,0.002905,775.39448,0.0,689.960787,324.544261,0.801092,0.0,0.0,433.016818,9.593,0.0,0.0,0.0,469.913137
2022-11-17,81.151385,0.0,1041.369233,132.204639,1.315799,3705.7208034,0.004052,693.777516,491.08366600000005,204.466684,690.6683045,548.006415,455.353731,246.7682905,277.573071,316.82946339999995,55.797494,132.204639,0.0,0.0,0.0,0.0,10.521441,363.848176,0.0,81.151385,0.004052,836.902549,0.0,697.473761,319.407899,1.315799,0.0,0.0,435.286172,0.0,0.0,0.0,0.0,473.047767
2022-11-18,88.791836,0.0,925.100128,110.231292,0.0,3908.6550500000003,0.004329,711.686824,480.52297992,204.203696,693.7917106,555.719107,592.866226,253.727921,288.424146,353.0095224,68.216535,110.231292,0.0,0.0,0.0,0.0,10.439409,375.028427,0.0,88.791836,0.004329,720.896432,0.0,697.789942,326.218988,0.0,0.0,0.0,402.469756,9.83668892,0.0,0.0,0.0,473.326475
