date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Zeebrugge ZPT
2024-05-23,52.389009,0.0,1003.9363069999999,33.085724,0.0,3054.5929578,0.0,930.632616,534.89582684,292.906181,478.6592511,475.526047,214.629193,310.25732669999996,315.271739,290.683426,34.415411,33.085724,0.0,0.0,0.0,366.769605,52.389009,0.0,711.030126,0.0,494.289325,563.863011,0.0,431.978423,68.50199284,0.0,0.0,475.27665
2024-05-24,46.665855,0.0,994.3196070000001,22.102188,0.0,3201.7934991,0.0,939.621541,538.62319499,289.942601,492.9748141,517.174288,317.453939,324.091461,322.533906,257.735109,47.443503,22.102188,0.0,0.0,0.0,366.5842,46.665855,0.0,704.377006,0.0,497.60659,573.037341,0.0,436.410692,54.768999990000005,0.0,0.0,472.223392
2024-05-25,47.252846,0.0,971.7590950000001,0.0,0.0,3097.0227753,0.0,934.8422810000001,505.49432237999997,279.05293,503.9977982,522.536409,189.299993,319.2771788,309.249366,265.3435433,12.245619,0.0,0.0,0.0,0.0,366.432804,47.252846,0.0,692.706165,0.0,512.687565,568.409477,0.0,438.169706,55.078997380000004,0.0,0.0,474.630922
2024-05-26,46.495665,0.0,979.5068979999999,0.0,0.0,3155.6288381,0.0,909.221541,502.45537277000005,279.913081,505.9753573,515.140138,274.007053,313.6063878,310.829816,262.523545,11.670741,0.0,0.0,0.0,0.0,366.599158,46.495665,0.0,699.593817,0.0,499.03353,542.622383,0.0,435.635639,55.14899277000001,0.0,0.0,474.513011
2024-05-27,54.860977,0.0,984.573952,11.110694,0.000175,3300.5887177,0.0,937.287777,538.49621038,295.497022,510.12066810000005,525.693086,399.598221,327.109551,279.492169,279.41986760000003,35.774745,11.110694,0.0,0.0,0.0,366.635691,54.860977,0.0,689.07693,0.0,503.827772,570.652086,0.000175,439.112496,63.608969380000005,0.0,0.0,475.327383
2024-05-28,67.997708,0.0,992.857141,11.0711,0.0,3163.3982687,0.0,943.688773,535.4728292799999,294.451175,499.71092039999996,465.530364,301.813838,323.8541521,295.86646,282.6464822,44.442619,11.0711,0.0,0.0,0.0,366.610557,67.997708,0.0,698.405966,0.0,518.046652,577.078216,0.0,435.178203,55.85200728,0.0,0.0,475.9294
2024-05-29,60.749316,0.0,991.652353,11.097698,0.0,3020.2457388000003,0.0,913.775523,568.6243803,295.516091,484.1855041,506.82126,232.952087,335.6450509,305.052178,265.5306218,61.184623,11.097698,0.0,0.0,0.0,358.32259,60.749316,0.0,696.136262,0.0,416.72669,555.452933,0.0,433.045776,74.3939813,0.0,0.0,473.332347
2024-05-30,49.900613,0.0,979.810852,11.0858,0.0,3284.8479385,0.0,918.484015,599.13917173,295.500902,568.6700188,525.625704,565.830801,216.3067351,244.946645,171.0150526,73.50917,11.0858,0.0,0.0,0.0,366.590979,49.900613,0.0,684.30995,0.0,511.726768,551.893036,0.0,440.842998,84.78700373000001,0.0,0.0,480.726214
2024-05-31,49.320003,0.0,971.785576,11.069876,0.0,3350.0495293,0.0,921.083475,592.90255165,288.486917,520.5506892,503.25852,514.255489,279.4914882,299.247011,288.6477629,82.776697,11.069876,0.0,0.0,0.0,366.600926,49.320003,0.0,683.298659,0.0,469.083062,554.482549,0.0,447.83982,62.28603465,0.0,0.0,475.515507
2024-06-01,42.231102,0.0,937.150473,0.0,0.0,3382.0408329,0.0,815.737716,571.2544494800001,287.006842,544.3001982000001,530.833006,485.852926,316.289936,259.527083,288.0774177,27.034659,0.0,0.0,0.0,0.0,366.846925,42.231102,0.0,650.143631,0.0,480.542955,448.890791,0.0,477.441794,66.77799648,0.0,0.0,476.617311
2024-06-02,50.756071,0.0,949.2210749999999,0.0,0.0,3168.9349267999996,0.0,833.0761749999999,571.07774764,287.968087,589.1174496,459.280062,240.925835,325.1022,259.174719,243.1683382,27.978389,0.0,0.0,0.0,0.0,366.549667,50.756071,0.0,661.252988,0.0,579.82579,466.526508,0.0,475.980369,67.11898964,0.0,0.0,472.340533
2024-06-03,31.281114,0.0,953.4657850000001,33.253564,0.0,3059.8374201,0.0,870.342904,584.35747946,296.203323,579.443645,458.104023,52.248008,316.273386,264.554906,178.4049731,52.080186,33.253564,0.0,0.0,0.0,366.13608,31.281114,0.0,657.262462,0.0,737.929601,504.206824,0.0,467.523309,64.75398446,0.0,0.0,472.878878
2024-06-04,20.878509,0.0,938.2081459999999,55.380478,0.0,3047.6795844,0.0,386.720288,533.68382915,283.824374,588.02228,492.376006,53.232069,322.636141,309.535515,196.12603140000002,50.99394,55.380478,0.0,0.0,0.0,365.900422,20.878509,0.0,654.383772,0.0,614.321842,20.819866,0.0,451.050907,31.638982149999997,0.0,0.0,471.4297
2024-06-05,26.268498,0.0,946.191547,55.102389,0.0,3205.3569203,0.0,366.746613,488.80525489,298.226502,544.4287102000001,520.244952,52.899674,378.682832,306.577885,223.2800291,15.146346,55.102389,0.0,0.0,0.0,366.746613,26.268498,0.0,647.965045,0.0,707.699005,0.0,0.0,452.273911,21.38499789,0.0,0.0,471.543833
2024-06-06,25.609234,0.0,930.126602,55.022883,0.0,3180.7466982,0.0,366.634959,503.30403907,282.226609,581.5853165,529.386581,74.73545,389.683642,312.424345,215.3513577,16.537214,55.022883,0.0,0.0,0.0,366.634959,25.609234,0.0,647.899993,0.0,604.282706,0.0,0.0,459.849834,26.91699107,0.0,0.0,473.2973
2024-06-07,24.317879,0.0,939.056879,55.080903,0.0,3477.7193865,0.0,366.811115,516.93281487,295.909106,566.1405016,533.373875,451.201321,353.955572,296.365529,262.6416279,22.639164,55.080903,0.0,0.0,0.0,366.811115,24.317879,0.0,643.147773,0.0,535.578224,0.0,0.0,465.259647,29.03400387,0.0,0.0,478.462736
2024-06-08,25.642644,0.0,932.381614,11.059802,0.0,3595.4781452999996,0.0,367.234995,544.3422324200001,286.931774,578.6745172999999,532.297689,623.367179,357.828576,302.99913,242.494069,18.736779,11.059802,0.0,0.0,0.0,367.234995,25.642644,0.0,645.44984,0.0,481.574332,0.0,0.0,461.905479,63.699974420000004,0.0,0.0,476.242653
2024-06-09,24.705106,0.0,947.898723,11.026458,0.0,3664.9664015,0.0,512.963936,552.79325482,287.237513,594.7399424,530.72763,717.539361,342.284777,308.816507,178.4904971,20.617385,11.026458,0.0,0.0,0.0,367.06315,24.705106,0.0,660.66121,0.0,516.279437,145.900786,0.0,459.783871,72.39199882,0.0,0.0,476.08825
2024-06-10,21.497412,0.0,935.696459,22.182326,0.0,3707.7556614980003,0.0,555.408693,571.87992733,296.546063,606.6823902000001,526.824865,730.226294,545.438978,306.70041,0.062047298,53.09845,22.182326,0.0,0.0,0.0,366.982263,21.497412,0.0,639.150396,0.0,517.091638,188.42643,0.0,443.950461,74.83101633,0.0,0.0,474.729039
2024-06-11,25.318714,0.0,933.393806,43.902333,0.0,3774.7631421,0.0,844.354965,595.30079831,296.603175,610.7639521,527.497727,733.638102,544.891177,309.261704,0.0,54.259709,43.902333,0.0,0.0,0.0,366.853357,25.318714,0.0,636.790631,0.0,573.511399,477.501608,0.0,464.243083,76.79800631,0.0,0.0,475.199081
2024-06-12,25.741615,0.0,932.747923,32.928044,0.0,3792.4404523,0.0,895.8760849999999,551.6849826,295.908467,605.2224933,527.337677,752.112987,579.899376,301.891004,0.0,18.723859,32.928044,0.0,0.0,0.0,367.086124,25.741615,0.0,636.839456,0.0,549.136393,528.789961,0.0,456.369103,76.5920206,0.0,0.0,476.840522
2024-06-13,24.988884,0.0,944.795521,0.0,0.0,3682.8176765000003,0.0,900.167394,563.51772243,295.055507,589.1068565,529.559425,670.382699,570.17285,315.74776,0.0,21.256117,0.0,0.0,0.0,0.0,366.97537,24.988884,0.0,649.740014,0.0,529.868144,533.192024,0.0,461.563624,80.69798143000001,0.0,0.0,477.979942
2024-06-14,28.848363,0.0,947.686027,0.0,0.0,3709.1026147000002,0.0,908.913417,557.23874106,294.347456,605.1257037,530.324162,670.480203,550.309845,318.111499,0.0,21.069672,0.0,0.0,0.0,0.0,366.955601,28.848363,0.0,653.338571,0.0,557.378733,541.957816,0.0,460.381054,75.78801506,0.0,0.0,477.372469
2024-06-15,29.15782,0.0,951.981679,0.0,0.0,3785.5091752999997,0.0,867.081467,566.39059711,284.085871,603.2918742999999,539.069232,698.317744,588.628885,317.516852,0.0,15.688292,0.0,0.0,0.0,0.0,366.878145,29.15782,0.0,667.895808,0.0,561.196696,500.203322,0.0,465.79431,84.90799511,0.0,0.0,477.487892
2024-06-16,31.358448,0.0,953.2029910000001,0.0,0.0,3746.8086872,0.0,869.093068,559.59134562,284.895015,634.3424992,554.899068,644.055631,575.668545,321.802921,0.0,15.102833,0.0,0.0,0.0,0.0,366.81336,31.358448,0.0,668.307976,0.0,538.49464,502.279708,0.0,459.545513,84.94299962000001,0.0,0.0,477.545383
2024-06-17,31.317463,0.0,964.852748,0.0,0.0,3747.5126872,0.0,900.0638910000001,550.25185551,294.499628,633.3587282000001,555.841654,644.282043,562.796228,312.069988,0.0,15.645435,0.0,0.0,0.0,0.0,366.74745,31.317463,0.0,670.35312,0.0,561.778429,533.316441,0.0,451.03844,83.56798051000001,0.0,0.0,477.385617
2024-06-18,28.154683,0.0,955.40811,0.0,0.0,3577.3776921,0.0,878.311858,552.50767251,312.033915,564.6741631,551.913082,539.709116,582.565281,300.173113,0.0,18.370723,0.0,0.0,0.0,0.0,366.623945,28.154683,0.0,643.374195,0.0,560.936756,511.687913,0.0,458.91694,75.22000951000001,0.0,0.0,477.406181
2024-06-19,31.112826,0.0,914.515183,22.029113,0.0,3659.2565566000003,0.0,869.945384,606.1752655500001,292.112108,578.9418506000001,554.762452,637.480492,544.124765,301.951759,0.0,63.648473,22.029113,0.0,0.0,0.0,366.878282,31.112826,0.0,622.403075,0.0,564.308081,503.067102,0.0,460.825807,81.70098555,0.0,0.0,477.687157
2024-06-20,30.057789,0.0,894.849704,33.068145,0.0,3686.6969021,0.0,897.1174110000001,615.1847020499999,293.492486,581.1372651,551.281819,648.352446,563.588321,303.86343,0.0,66.335216,33.068145,0.0,0.0,0.0,366.887462,30.057789,0.0,601.357218,0.0,562.498106,530.229949,0.0,463.351479,85.49800705,0.0,0.0,475.975515
2024-06-21,37.337668,0.0,905.998749,22.113658,0.0,3588.2636684,0.0,896.248172,579.7742594,293.245396,617.1323083999999,536.807329,581.465556,520.402993,305.2332,0.0,24.400603,22.113658,0.0,0.0,0.0,366.779986,37.337668,0.0,612.753353,0.0,550.58104,529.468186,0.0,470.190664,85.1829924,0.0,0.0,476.641242
2024-06-22,35.224579,0.0,910.433847,10.982106,0.0,3592.9952619,0.0,911.8025640000001,560.3812854,284.189921,552.7896109,548.63065,562.833295,336.537721,284.322869,271.248461,16.205654,10.982106,0.0,0.0,0.0,366.852603,35.224579,0.0,626.243926,0.0,560.462653,544.949961,0.0,466.729622,77.44600940000001,0.0,0.0,476.170002
2024-06-23,36.180577,0.0,924.551804,11.036156,0.0,3575.6343874000004,0.0,894.9286239999999,565.04888622,284.712655,588.4036199,552.198648,530.826217,358.023958,284.401175,222.4661755,16.874191,11.036156,0.0,0.0,0.0,365.994624,36.180577,0.0,639.839149,0.0,562.727241,528.934,0.0,467.5487,80.62599522,0.0,0.0,476.587353
2024-06-24,36.903446,0.0,934.707408,32.945,0.0,3615.1077127999997,0.0,925.888748,559.35811251,296.275197,622.7304408,552.68567,541.06728,365.757946,288.556892,229.328097,18.582498,32.945,0.0,0.0,0.0,365.912462,36.903446,0.0,638.432211,0.0,538.562612,559.976286,0.0,461.280662,79.49495251,0.0,0.0,476.418775
2024-06-25,31.091152,0.0,921.160611,43.887001,0.0,3756.6706197000003,0.0,922.290728,597.11265941,284.043771,629.0406906000001,554.27206,654.051056,359.486367,289.587709,226.0850441,46.244656,43.887001,0.0,0.0,0.0,362.59734,31.091152,0.0,637.11684,0.0,567.725518,559.693388,0.0,463.895007,86.97299641,0.0,0.0,476.422175
2024-06-26,35.796124,0.0,923.5441979999999,32.901425,0.0,3772.1665183,0.0,890.245431,624.70462512,296.576914,607.578044,553.715742,701.995893,363.998513,265.48974,234.7715823,79.649814,32.901425,0.0,0.0,0.0,358.628634,35.796124,0.0,626.967284,0.0,568.476382,531.616797,0.0,454.411813,90.64299812,0.0,0.0,476.140622
2024-06-27,28.023534,0.0,915.698051,32.874508,0.0,3737.102758,0.0,879.608976,573.8944258199999,296.05664,597.8758685,528.129524,664.837299,353.418321,256.331281,262.9806965,43.897904,32.874508,0.0,0.0,0.0,366.863918,28.023534,0.0,619.641411,0.0,596.704896,512.745058,0.0,448.348531,81.64799081999999,0.0,0.0,476.824872
2024-06-28,30.818893,0.0,898.498196,32.852713,0.0,3887.3773229,0.0,882.654986,598.06792733,296.474402,567.7018422000001,544.393742,635.639863,327.194237,265.464055,257.7528097,59.087318,32.852713,0.0,0.0,0.0,366.617712,30.818893,0.0,602.023794,0.0,821.387307,516.037274,0.0,452.996599,85.98401033,0.0,0.0,467.843467
2024-06-29,63.28209,0.0,951.357172,10.931687,0.0,3907.7665131999997,0.0,853.36655,593.1296296400001,344.179412,557.2213753,550.647933,577.732865,342.186886,270.21462,275.65639489999995,45.609096,10.931687,0.0,0.0,0.0,366.775406,63.28209,0.0,607.17776,0.0,855.6597,486.591144,0.0,455.590524,91.93000964,0.0,0.0,478.446739
2024-06-30,51.482616,0.0,914.6408190000001,10.925039,0.0,3808.2965653,0.0,836.875545,592.32128462,286.383725,507.8222002,540.620272,571.801187,368.657158,278.041752,267.4628261,45.365049,10.925039,0.0,0.0,0.0,366.794146,51.482616,0.0,628.257094,0.0,797.33397,470.081399,0.0,454.774242,92.18199362,0.0,0.0,476.5572
2024-07-01,66.317594,0.0,850.6372859999999,21.97428,0.0,3718.9726164000003,0.0,875.1400530000001,511.39432590999996,347.343912,491.047754,534.693666,566.909178,303.353473,267.567511,344.70294839999997,23.418912,21.97428,0.0,0.0,0.0,366.967801,66.317594,0.0,503.293374,0.0,731.315997,508.172252,0.0,427.207426,60.767987909999995,0.0,0.0,479.382089
2024-07-02,67.876046,0.0,834.649532,22.006468,0.0,3658.8104831,0.0,878.5050180000001,496.74485306,304.879138,491.9788382,543.208666,575.931918,356.538958,261.493086,316.5590079,12.044643,22.006468,0.0,0.0,0.0,366.898346,67.876046,0.0,529.770394,0.0,632.648073,511.606672,0.0,431.255227,53.444983060000006,0.0,0.0,480.451936
2024-07-03,64.955501,0.0,794.770733,38.443839,0.0,3669.3724147000003,0.0,879.1959729999999,510.32593829000007,293.758454,508.2821331,536.06252,634.916099,304.625639,267.627032,289.4106876,17.980452,38.443839,0.0,0.0,0.0,366.764487,64.955501,0.0,501.012279,0.0,647.179437,512.431486,0.0,429.692488,62.65299829,0.0,0.0,481.268867
2024-07-04,65.286518,0.0,787.371044,38.397446,0.0,3569.1841803999996,0.0,891.211736,522.80283118,293.737517,505.2418019,531.37365,621.445537,359.753271,267.617393,263.1986755,21.944366,38.397446,0.0,0.0,0.0,367.449153,65.286518,0.0,493.633527,0.0,537.881899,523.762583,0.0,432.21245,68.64601518,0.0,0.0,482.671953
2024-07-05,70.355455,0.0,795.036174,33.146939,0.0,3598.7567335,0.0,890.8821360000001,510.78981387,293.188096,481.43702460000003,538.903684,609.815756,349.493347,267.542733,283.48361389999997,11.123177,33.146939,0.0,0.0,0.0,366.863648,70.355455,0.0,501.848078,0.0,585.371669,524.018488,0.0,434.332641,65.33399587,0.0,0.0,482.708906
2024-07-06,69.222114,0.0,752.797817,11.111556,0.0,3661.0027863,0.0,846.884119,508.53840903,280.01169,481.97226919999997,548.402225,771.701095,316.78997,267.570048,311.6727781,11.285091,11.111556,0.0,0.0,0.0,366.903953,69.222114,0.0,472.786127,0.0,482.105701,479.980166,0.0,434.411315,62.84200303,0.0,0.0,480.7887
2024-07-07,70.536794,0.0,753.655931,10.969879,0.0,3695.1862097000003,0.0,844.646892,515.7892724300001,280.143941,484.19922230000003,543.121344,808.244679,332.148317,273.176049,322.6099564,11.69537,10.969879,0.0,0.0,0.0,366.922981,70.536794,0.0,473.51199,0.0,450.518364,477.723911,0.0,441.268879,62.82502343,0.0,0.0,481.168278
2024-07-08,64.153622,0.0,926.021761,22.006579,0.049461,3687.3878876,0.0,866.4210029999999,505.90515108,292.575483,474.227214,545.093102,806.335939,333.534749,268.216841,334.5637886,11.130989,22.006579,0.0,0.0,0.0,366.936259,64.153622,0.0,633.446278,0.0,448.709376,499.484744,0.049461,431.550162,63.224000079999996,0.0,0.0,476.706878
2024-07-09,62.442184,0.0,935.127408,22.003023,0.097165,3632.0585606,0.0,885.6089830000001,505.72382471000003,277.097627,462.8977353,538.782855,792.908666,322.10234,268.107178,346.2200883,10.865336,22.003023,0.0,0.0,0.0,367.030475,62.442184,0.0,658.029781,0.0,422.213917,518.578508,0.097165,431.451479,63.407009710000004,0.0,0.0,478.825781
2024-07-10,68.962727,0.0,943.2767269999999,21.990339,0.0,3618.3591893,0.0,874.0856530000001,535.6251301799999,275.68919,464.5082413,545.825226,755.849936,340.034345,268.024684,343.140309,15.774207,21.990339,0.0,0.0,0.0,367.077237,68.962727,0.0,667.587537,0.0,423.090326,507.008416,0.0,440.639959,79.21096418,0.0,0.0,477.886122
2024-07-11,58.504827,0.0,938.469883,43.9509,0.0,3645.1254421,0.0,865.796371,537.12308021,275.701705,446.4677592,545.959879,807.52746,328.366954,267.363602,356.36836889999995,22.335701,43.9509,0.0,0.0,0.0,367.224147,58.504827,0.0,662.768178,0.0,415.761541,498.572224,0.0,432.839352,81.94802720999999,0.0,0.0,477.309878
2024-07-12,60.561642,0.0,934.605998,22.004546,0.0,3672.7084025,0.0,869.0472950000001,549.04233199,276.408692,439.741546,541.316874,798.124806,324.741775,267.463732,359.2356825,32.303356,22.004546,0.0,0.0,0.0,366.863273,60.561642,0.0,658.197306,0.0,465.735393,502.184022,0.0,427.992959,88.74601699,0.0,0.0,476.348594
2024-07-13,53.168367,0.0,736.0752,11.040176,0.0,3576.1531488,0.0,862.816341,543.5600653,231.477012,455.25975669999997,545.403534,681.205379,353.723384,261.623147,330.3566331,36.714335,11.040176,0.0,0.0,0.0,366.849197,53.168367,0.0,504.598188,0.0,470.966721,495.967144,0.0,423.964726,82.8810043,0.0,0.0,477.614594
2024-07-14,57.572727,0.0,731.777554,11.012867,0.0,3752.6977729,0.0,852.802566,546.93808825,231.222943,454.49061919999997,551.604965,850.892446,344.469079,261.556409,325.4243487,35.835618,11.012867,0.0,0.0,0.0,367.092653,57.572727,0.0,500.554611,0.0,486.943423,485.709913,0.0,428.771473,82.33099725,0.0,0.0,477.316483
2024-07-15,70.035406,0.0,914.247566,22.051598,0.0,3710.4871789,0.0,877.963901,529.5649339,277.06758,503.8320898,546.050665,775.530965,354.561648,261.489136,315.3618751,26.140444,22.051598,0.0,0.0,0.0,366.956979,70.035406,0.0,637.179986,0.0,475.114744,511.006922,0.0,430.894486,72.53000390000001,0.0,0.0,478.546056
2024-07-16,59.710723,0.0,924.240515,66.124867,0.0,3725.3388115,0.0,880.384156,513.93772728,277.990049,501.1758959,545.785072,774.099832,355.280551,267.576134,312.1645336,25.289636,66.124867,0.0,0.0,0.0,367.023059,59.710723,0.0,646.250466,0.0,490.596615,513.361097,0.0,427.251069,61.39702228,0.0,0.0,478.660178
2024-07-17,67.041189,0.0,938.046182,22.089248,0.0,3721.6778128,0.0,875.182368,545.68114533,279.555744,493.7239695,547.803139,769.937987,351.112341,267.652487,318.03383130000003,53.295385,22.089248,0.0,0.0,0.0,366.876985,67.041189,0.0,658.490438,0.0,494.713955,508.305383,0.0,416.528771,75.85698933,0.0,0.0,478.700103
2024-07-18,61.297032,0.0,926.4374,22.20211,0.0,3687.1961861,0.0,877.3488480000001,504.80923631,280.375368,471.9381052,449.815963,818.599643,345.208612,267.467999,334.12212389999996,20.488364,22.20211,0.0,0.0,0.0,366.707354,61.297032,0.0,646.062032,0.0,521.928984,510.641494,0.0,427.483857,56.837015310000005,0.0,0.0,478.114756
2024-07-19,67.229806,0.0,926.379604,22.414467,0.0,3695.2934751,0.0,881.64421,561.38392445,279.641742,477.6774468,546.066965,748.266352,351.196322,267.572656,322.6211063,47.654592,22.414467,0.0,0.0,0.0,366.954383,67.229806,0.0,646.737862,0.0,502.820563,514.689827,0.0,426.585335,87.14399745,0.0,0.0,479.072064
2024-07-20,64.741552,0.0,726.121693,5.563744,0.0,3632.5226821,0.0,883.1644160000001,560.71789239,244.349737,471.3615598,544.893658,693.282431,327.915828,270.56332,343.82523530000003,47.289206,5.563744,0.0,0.0,0.0,366.694511,64.741552,0.0,481.771956,0.0,502.318031,516.469905,0.0,427.895687,85.53299939,0.0,0.0,478.362619
2024-07-21,58.876994,0.0,716.500279,22.357361,0.0,3631.7282864,0.0,874.781881,552.39547032,245.713247,468.8202884,534.87169,725.392022,319.591107,270.598455,348.338188,42.320488,22.357361,0.0,0.0,0.0,366.933537,58.876994,0.0,470.787032,0.0,487.860317,507.848344,0.0,425.267992,84.80699032,0.0,0.0,476.256219
2024-07-22,68.220847,0.0,942.34474,16.643049,0.0,3559.4119924,0.0,897.420642,536.70558794,301.654759,480.4269128,356.026952,788.443216,331.970404,267.553432,333.57262660000004,40.738439,16.643049,0.0,0.0,0.0,377.770592,68.220847,0.0,640.689981,0.0,523.829474,519.65005,0.0,411.727159,84.23998994,0.0,0.0,477.588975
2024-07-23,62.504168,0.0,966.072833,22.184083,0.0,3552.0075181,0.0,903.951557,542.2295914599999,289.706749,441.5017739,349.407752,832.991758,319.455641,267.508937,358.6461662,42.433551,22.184083,0.0,0.0,0.0,378.373255,62.504168,0.0,676.366084,0.0,505.018762,525.578302,0.0,425.638043,74.15799745999999,0.0,0.0,477.476728
2024-07-24,62.904834,0.0,1023.418016,22.179763,0.0,3631.2792713,0.0,904.460554,571.60057177,345.322176,437.973939,329.860214,843.120529,324.581838,266.553126,356.5226653,47.463517,22.179763,0.0,0.0,0.0,377.895035,62.904834,0.0,678.09584,0.0,595.12496,526.565519,0.0,433.183056,90.95399877,0.0,0.0,477.542
2024-07-25,68.621774,0.0,983.076452,16.497608,0.0,3633.8323757,0.0,900.2316559999999,574.2677582,293.419594,437.97940339999997,305.762641,843.999847,321.839282,264.02558,359.0501593,45.391732,16.497608,0.0,0.0,0.0,377.780409,68.621774,0.0,689.656858,0.0,624.63263,522.451247,0.0,439.634031,89.2419952,0.0,0.0,476.542833
2024-07-26,68.558729,0.0,963.246766,16.524172,0.0,3723.0592849,0.0,901.961912,576.5907706200001,292.870338,455.645511,415.814825,844.740255,334.36524,263.708357,368.3080379,49.058303,16.524172,0.0,0.0,0.0,377.944846,68.558729,0.0,670.376428,0.0,563.103228,524.017066,0.0,432.544467,94.98800062000001,0.0,0.0,477.373831
2024-07-27,71.541497,0.0,761.287094,11.016212,0.0,3779.3198945,0.0,838.109044,541.56985298,247.48257,498.4313603,463.487921,829.563465,353.606617,266.228267,343.8278742,30.782069,11.016212,0.0,0.0,0.0,377.7412,71.541497,0.0,513.804524,0.0,546.649482,460.367844,0.0,435.342808,75.44497598000001,0.0,0.0,477.524908
2024-07-28,69.434145,0.0,755.908975,11.028745,0.0,3777.4988503,0.0,836.449218,538.9377707499999,245.225645,494.41139239999995,458.035935,851.037721,353.438856,266.197541,336.9688559,31.305193,11.028745,0.0,0.0,0.0,377.930688,69.434145,0.0,510.68333,0.0,540.060505,458.51853,0.0,432.230576,75.40200175,0.0,0.0,477.348044
2024-07-29,37.676211,0.0,934.275773,22.027031,0.0,3740.6731108,0.0,878.377954,577.27567952,286.164316,508.2500085,448.842811,848.328003,350.95405,266.384065,327.7080343,55.406955,22.027031,0.0,0.0,0.0,378.16716,37.676211,0.0,648.111457,0.0,512.560145,500.210794,0.0,428.092729,93.77599552,0.0,0.0,477.645994
2024-07-30,21.074093,0.0,945.59669,22.04525,0.0,3753.8925389,0.0,880.0335680000001,535.24367638,290.068345,501.0700178,396.138666,854.839957,339.801851,257.506889,363.49303910000003,30.922532,22.04525,0.0,0.0,0.0,378.125582,21.074093,0.0,655.528345,0.0,563.901804,501.907986,0.0,423.329127,80.99201738,0.0,0.0,477.140315
2024-07-31,18.521222,0.0,1015.546733,22.01244,0.0,3784.8806114999998,0.0,906.456383,519.19204527,366.03575,502.23952360000004,433.10272,845.865726,356.708997,260.135498,342.8997799,12.112385,22.01244,0.0,0.0,0.0,380.587956,18.521222,0.0,649.510983,0.0,566.1596,525.868427,0.0,444.720663,62.35899727,0.0,0.0,477.768767
2024-08-01,22.078494,0.0,956.506972,44.100953,0.0,3751.9581918,0.0,886.714065,487.84320817,358.1482,518.7220935,448.803162,837.416385,338.306198,260.488555,344.8543293,7.885376,44.100953,0.0,0.0,0.0,367.24131,22.078494,0.0,598.358772,0.0,521.579222,519.472755,0.0,432.781852,47.17598017,0.0,0.0,481.788247
2024-08-02,18.610318,0.0,904.136133,22.111861,0.0,3776.2631516,0.0,890.5932939999999,492.81461822,301.279405,611.9431397000001,449.087646,830.484099,358.571964,255.249941,345.6409369,7.289229,22.111861,0.0,0.0,0.0,367.2684,18.610318,0.0,602.856728,0.0,443.932833,523.324894,0.0,429.447378,56.07801122,0.0,0.0,481.352592
2024-08-03,22.688884,0.0,642.476983,22.159946,0.0,3890.3912655,0.0,840.799639,497.27419756999996,192.981008,705.8039891,449.841208,845.757411,382.242874,261.61969,268.11772840000003,6.421659,22.159946,0.0,0.0,0.0,367.025473,22.688884,0.0,449.495975,0.0,504.325346,473.774166,0.0,435.688538,55.16400057,0.0,0.0,472.683019
2024-08-04,23.92399,0.0,666.237173,22.044417,0.0,3974.6167396,0.0,841.5104739999999,493.84757729,198.629662,653.868452,450.094082,853.854478,370.981454,252.256396,338.57746760000003,6.135739,22.044417,0.0,0.0,0.0,367.040216,23.92399,0.0,467.607511,0.0,578.372502,474.470258,0.0,432.355827,55.35601129,0.0,0.0,476.611908
2024-08-05,24.682273,0.0,940.2719050000001,44.123505,0.0,3930.8415762,0.0,602.844635,487.80588762,304.511746,662.2360322000001,448.792362,817.993963,390.12762,149.087167,365.971431,1.118536,44.123505,0.0,0.0,0.0,125.80603,24.682273,0.0,635.760159,0.0,617.330057,477.038605,0.0,431.379348,55.308003619999994,0.0,0.0,479.302944
2024-08-06,21.405244,0.0,775.1128510000001,43.850432,0.0,3932.2216919,0.0,476.577816,508.96656715999995,284.206293,643.7819632000001,527.546195,846.948967,371.559446,164.281966,353.8577337,36.012934,43.850432,0.0,0.0,0.0,0.0,21.405244,0.0,490.906558,0.0,545.013565,476.577816,0.0,417.501648,55.45198516,0.0,0.0,479.231856
2024-08-07,21.065944,0.0,923.853268,33.183622,0.0,3916.8535515,0.0,470.528797,514.95696356,285.707447,640.8318827999999,535.072336,856.821163,367.872461,154.349699,374.9265707,56.710179,33.183622,0.0,0.0,0.0,0.0,21.065944,0.0,638.145821,0.0,510.563597,470.528797,0.0,386.110797,72.13598756,0.0,0.0,476.415842
