date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Zeebrugge ZPT
2025-12-01,100.726636,0.0,790.218907,21.870046,3867.8351263,0.0,952.879569,203.3796426,314.901063,647.8107241,326.972715,851.540943,178.024458,314.807318,434.3333402,100.745557,21.870046,0.0,0.0,0.0,369.810761,100.726636,0.0,475.317844,0.0,630.344042,583.068808,0.0,102.63408559999999,0.0,0.0,484.001586
2025-12-02,111.640189,0.0,919.5659620000001,10.938828,3707.7739004,0.0,935.1893070000001,203.7537398,313.771359,596.3303608,333.093004,845.634171,167.342531,317.884805,435.44426760000005,100.9712937,10.938828,0.0,0.0,0.0,352.039466,111.640189,0.0,605.794603,0.0,529.748676,583.149841,0.0,102.78244609999999,0.0,0.0,482.296085
2025-12-03,111.632914,0.0,933.414841,10.949193,3587.6664373000003,0.0,935.484509,204.32513,314.403454,620.5151232999999,281.956921,784.778039,177.14013,313.834722,426.035998,100.8817816,10.949193,0.0,0.0,0.0,350.554026,111.632914,0.0,619.011387,0.0,500.802451,584.930483,0.0,103.4433484,0.0,0.0,482.603053
2025-12-04,105.632053,0.0,930.410625,10.92877,3668.4154756,0.0,934.814382,208.396144,315.777752,578.3743427,332.874609,845.460307,193.331937,324.998561,399.48656789999995,105.3851883,10.92877,0.0,0.0,0.0,350.078327,105.632053,0.0,614.632873,0.0,511.772565,584.736055,0.0,103.0109557,0.0,0.0,482.116586
2025-12-05,90.997875,0.0,926.368238,21.819872,3830.8421298999997,0.0,935.039115,209.1278466,315.629662,594.1551652999999,509.525814,813.542303,185.214722,325.019697,406.2006296,105.849918,21.819872,0.0,0.0,0.0,350.120879,90.997875,0.0,610.738576,0.0,515.020761,584.918236,0.0,103.2779286,0.0,0.0,482.163038
2025-12-06,93.717929,0.0,721.949783,16.393907,3915.3185928000003,0.0,934.1088930000001,200.34778208,313.991465,629.1473661,523.41616,804.254934,170.587882,318.665528,438.9645447,96.84982808,16.393907,0.0,0.0,0.0,350.140727,93.717929,0.0,407.958318,0.0,548.820429,583.968166,0.0,103.497954,0.0,0.0,481.461749
2025-12-07,82.559166,0.0,699.537242,16.438985,3866.426746,0.0,921.4575669999999,199.58722123,313.301028,622.3009225,514.349009,821.535258,192.847497,294.766083,410.3965835,96.31441463,16.438985,0.0,0.0,0.0,350.350401,82.559166,0.0,386.236214,0.0,530.022439,571.107166,0.0,103.2728066,0.0,0.0,480.208954
2025-12-08,77.508091,0.0,654.021137,16.460394,3890.7598487,0.0,923.2046519999999,190.73848513000002,302.106328,630.643222,535.039994,835.236603,167.867856,316.391472,418.3449707,87.41913443000001,16.460394,0.0,0.0,0.0,350.378586,77.508091,0.0,351.914809,0.0,516.363695,572.826066,0.0,103.3193507,0.0,0.0,470.872036
2025-12-09,73.999555,0.0,778.396109,5.476551,3900.5973202,0.0,936.028934,196.21231713,307.534295,623.850514,526.97748,822.111043,199.862006,327.389039,383.6024832,92.79111043,5.476551,0.0,0.0,0.0,349.814732,73.999555,0.0,470.861814,0.0,547.731374,586.214202,0.0,103.4212067,0.0,0.0,469.073381
2025-12-10,79.374615,0.0,926.927277,5.468194,3852.6209515,0.0,935.397242,191.65873002,295.583186,619.1847745,480.848313,838.690084,202.812525,274.972129,405.666221,89.86587632,5.468194,0.0,0.0,0.0,349.74889,79.374615,0.0,631.344091,0.0,561.572924,585.648352,0.0,101.79285370000001,0.0,0.0,468.873981
2025-12-11,82.983894,0.0,755.991548,10.928922,3892.7250776,0.0,937.2145820000001,205.1421403,285.161398,628.9562126000001,344.603754,835.45339,201.315488,323.222108,361.769072,102.0218891,10.928922,0.0,0.0,0.0,350.174285,82.983894,0.0,470.83015,0.0,728.384778,587.040297,0.0,103.1202512,0.0,0.0,469.020275
2025-12-12,87.770385,0.0,750.353519,16.417902,3907.3042532,0.0,936.028808,207.295759,284.017734,604.6827836,389.24465,849.936671,236.255837,322.819803,342.2566716,103.81283540000001,16.417902,0.0,0.0,0.0,349.880658,87.770385,0.0,466.335785,0.0,681.445362,586.14815,0.0,103.48292359999999,0.0,0.0,480.662475
2025-12-13,85.245945,0.0,686.744276,16.402228,3982.8334371,0.0,936.093714,207.47685239999998,285.502849,637.0930702999999,344.558963,851.78952,263.851272,283.916995,369.13703480000004,103.8689216,16.402228,0.0,0.0,0.0,349.907828,85.245945,0.0,401.241427,0.0,751.512468,586.185886,0.0,103.60793079999999,0.0,0.0,480.974114
2025-12-14,78.711963,0.0,690.3869629999999,16.420328,3942.2022354,0.0,937.718425,206.9927418,285.605976,619.1673861,344.569352,848.560076,200.801742,318.89207,391.9323903,103.8241501,16.420328,0.0,0.0,0.0,350.675456,78.711963,0.0,404.780987,0.0,736.354377,587.042969,0.0,103.16859170000001,0.0,0.0,481.924842
2025-12-15,78.859837,0.0,905.115354,16.427661,3901.9136727,0.0,936.7983849999999,203.58970775,285.584033,639.2040739,341.820118,845.997269,216.946152,280.845968,422.11675180000003,103.8951339,16.427661,0.0,0.0,0.0,350.248655,78.859837,0.0,619.531321,0.0,674.758723,586.54973,0.0,99.69457385,0.0,0.0,480.224617
2025-12-16,87.627694,0.0,919.716752,16.413192,3840.9314114,0.0,935.806868,203.43239689,284.652515,615.9525546,244.737884,852.36169,203.545986,299.411774,402.0798008,103.7772242,16.413192,0.0,0.0,0.0,349.709474,87.627694,0.0,635.064237,0.0,741.728068,586.097394,0.0,99.65517269,0.0,0.0,481.113654
2025-12-17,96.798614,0.0,948.0583569999999,16.376612,3885.8957804,0.0,935.5048899999999,201.63362651,285.414342,603.4042156,329.26063,847.714531,184.314779,321.846155,427.86954080000004,101.9239493,16.376612,0.0,0.0,0.0,349.331532,96.798614,0.0,662.644015,0.0,691.838857,586.173358,0.0,99.70967721,0.0,0.0,479.647072
2025-12-18,97.555428,0.0,912.583014,16.350613,3893.1325993,0.0,928.574683,198.45970278,285.405695,611.4633264,307.192219,847.187291,180.40509,321.958678,432.47084989999996,99.12452175,16.350613,0.0,0.0,0.0,349.501095,97.555428,0.0,627.177319,0.0,711.149509,579.073588,0.0,99.33518103,0.0,0.0,481.305636
2025-12-19,87.976477,0.0,774.03754,10.94639,3922.8661636,0.0,915.917134,198.16400287,284.683141,627.6154725,319.457679,844.026339,212.576308,321.935658,394.11684110000004,98.85599807,10.94639,0.0,0.0,0.0,349.090637,87.976477,0.0,489.354399,0.0,722.436572,566.826497,0.0,99.30800479999999,0.0,0.0,480.701294
2025-12-20,86.879688,0.0,743.815544,10.9703,3833.0797721999998,0.0,921.1391970000001,202.97876371,285.487956,597.7222833,264.293904,840.793555,214.146033,321.834941,400.19979889999996,99.47777911,10.9703,0.0,0.0,0.0,349.610445,86.879688,0.0,458.327588,0.0,713.046115,571.528752,0.0,103.5009846,0.0,0.0,481.043142
2025-12-21,92.541502,0.0,696.40764,10.947888,3803.9415906,0.0,919.561506,203.19397295,285.243776,590.5956287,258.614012,838.975388,206.633383,321.701765,396.3834659,99.71349534999999,10.947888,0.0,0.0,0.0,349.176184,92.541502,0.0,411.163864,0.0,710.165006,570.385322,0.0,103.4804776,0.0,0.0,480.872942
2025-12-22,97.56203,0.0,784.01554,16.380605,3829.8636562,0.0,928.094351,203.4859899,285.111088,601.4889504,305.367155,846.262824,181.153739,311.279678,418.4303828,99.7572672,16.380605,0.0,0.0,0.0,349.374729,97.56203,0.0,498.904452,0.0,684.831937,578.719622,0.0,103.7287227,0.0,0.0,481.04899
2025-12-23,91.372112,0.0,782.4587859999999,16.398235,3827.9559713999997,0.0,921.797892,197.6279394,301.832493,592.5918839,472.5568,846.650571,165.475831,321.801375,430.7595635,97.06717590000001,16.398235,0.0,0.0,0.0,349.764981,91.372112,0.0,480.626293,0.0,517.24728,572.032911,0.0,100.5607635,0.0,0.0,480.872667
2025-12-24,94.570287,0.0,665.5992779999999,16.396808,3871.3507621,0.0,930.571865,200.38006955000003,282.880317,596.7608487,510.123982,847.468907,166.458882,327.323646,437.6919584,96.92110915,16.396808,0.0,0.0,0.0,349.867029,94.570287,0.0,382.718961,0.0,504.783285,580.704836,0.0,103.45896040000001,0.0,0.0,480.739253
2025-12-25,82.780667,0.0,672.454527,16.397368,3886.963131,0.0,917.395303,200.24454234,281.556589,622.3816805,325.754725,843.273365,154.758716,322.824897,438.3487925,96.79490654,16.397368,0.0,0.0,0.0,349.55154,82.780667,0.0,390.897938,0.0,699.834105,567.843763,0.0,103.4496358,0.0,0.0,479.78685
2025-12-26,86.218721,0.0,689.5789139999999,16.392214,3871.8599433,0.0,915.376557,200.03182885,295.470454,616.15636,340.384869,845.617045,177.251902,325.898429,422.1355333,96.69076485,16.392214,0.0,0.0,0.0,349.738791,86.218721,0.0,394.10846,0.0,667.042663,565.637766,0.0,103.341064,0.0,0.0,477.373142
2025-12-27,98.304409,0.0,689.593337,10.97537,3861.5331417999996,0.0,919.2720340000001,196.37379381,281.676207,603.0762312999999,333.060504,848.665723,159.121142,327.319848,439.4738235,96.54871639,10.97537,0.0,0.0,0.0,350.053298,98.304409,0.0,407.91713,0.0,672.987264,569.218736,0.0,99.82507742,0.0,0.0,477.828606
2025-12-28,103.750724,0.0,698.423706,10.931269,3884.532208,0.0,917.57759,197.03022591,281.387538,616.3474752000001,374.641824,845.702395,167.404206,327.366718,437.74850280000004,96.21699321,10.931269,0.0,0.0,0.0,349.995668,103.750724,0.0,417.036168,0.0,634.401506,567.581922,0.0,100.8132327,0.0,0.0,480.919581
2025-12-29,92.499076,0.0,742.996849,16.374608,3916.834316,0.0,917.7948140000001,197.00066919,275.717734,612.0754994,324.165411,848.110466,168.415692,327.447224,431.7731476,96.14908119,16.374608,0.0,0.0,0.0,349.803103,92.499076,0.0,467.279115,0.0,723.673282,567.991711,0.0,100.851588,0.0,0.0,481.173594
2025-12-30,80.884203,0.0,752.268354,16.39926,3445.7009866000003,0.0,951.720536,196.98623673,280.020976,616.382319,197.050193,736.711172,90.236372,326.409428,433.35056460000004,96.37080973,16.39926,0.0,0.0,0.0,367.112278,80.884203,0.0,472.247378,0.0,620.197666,584.608258,0.0,100.615427,0.0,0.0,425.363272
2025-12-31,86.86229,0.0,823.5499990000001,16.423241,3814.1657759,0.0,934.4519829999999,201.96079071999998,277.099129,606.0340677,188.760348,843.688994,150.856641,327.61041,429.1925372,99.17750612,16.423241,0.0,0.0,0.0,367.113003,86.86229,0.0,546.45087,0.0,791.753695,567.33898,0.0,102.78328459999999,0.0,0.0,476.269083
