date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Greifswald / OPAL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kondratki,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT
2023-07-14,0.0,0.0,1012.5095489999999,54.527675,0.0,2979.0830187,45.854721,863.4187989999999,513.35521908,303.975846,572.0873241,442.995043,132.349011,323.3583158,228.378562,214.20732280000001,40.22272815,54.527675,0.0,0.0,0.0,7.523797,334.349975,0.0,0.0,45.854721,708.533703,0.0,591.565571,521.545027,0.0,0.0,400.00751,73.12498093,0.0,0.0,0.0,474.141869
2023-07-15,0.0,0.0,1007.723476,76.5608,0.0,3482.9005134999998,45.377013,820.960086,469.41410248,303.451053,660.2692366,525.750598,433.16911,323.89128869999996,259.914199,228.31827919999998,51.680762630000004,76.5608,0.0,0.0,0.0,7.52844,321.944055,0.0,0.0,45.377013,704.272423,0.0,578.42351,491.487591,0.0,0.0,333.10834,84.62499985,0.0,0.0,0.0,473.164292
2023-07-16,0.0,0.0,991.1760350000001,27.299365,0.0,3595.5691608,39.89235,704.767104,470.94153716000005,302.838204,667.9539417000001,532.077523,646.146791,334.47643839999995,215.138848,228.5151287,52.22396449,27.299365,0.0,0.0,0.0,7.575163,322.095739,0.0,0.0,39.89235,688.337831,0.0,490.473371,375.096202,0.0,0.0,334.157572,84.56000067000001,0.0,0.0,0.0,480.787119
2023-07-17,0.0,0.0,1005.6935040000001,76.340155,0.0,3684.5461488,34.59985,790.63736,466.93908591999997,304.161991,669.3745362999999,526.534015,690.491334,316.2602378,217.136643,232.7598847,42.29535038,76.340155,0.0,0.0,0.0,7.517662,334.811465,0.0,0.0,34.59985,701.531513,0.0,553.965301,448.308233,0.0,0.0,353.720741,70.92299454,0.0,0.0,0.0,478.024197
2023-07-18,0.0,0.0,962.770014,65.73284,0.0,3778.049298,35.532289,739.750785,498.91015905999996,263.683453,648.1154338,526.005963,716.114325,314.1775972,248.325723,283.438765,48.70710607,65.73284,0.0,0.0,0.0,7.51296,334.449714,0.0,0.0,35.532289,699.086561,0.0,564.855833,397.788111,0.0,0.0,390.191065,60.01198799,0.0,0.0,0.0,477.015658
2023-07-19,0.0,0.0,964.273271,66.269971,0.0,3615.4886848,38.531571,825.993136,483.32643938,264.05262,666.1934071000001,508.505383,646.332814,283.069818,269.342406,236.56054669999997,47.085047859999996,66.269971,0.0,0.0,0.0,7.510314,334.388014,0.0,0.0,38.531571,700.220651,0.0,527.627871,484.094808,0.0,0.0,376.197386,60.044005520000006,0.0,0.0,0.0,477.856439
2023-07-20,0.0,0.0,949.5494269999999,66.498357,0.0,3735.7926804,38.501166,829.125929,499.42254837,264.100931,646.2389336,521.806244,729.240917,291.572885,252.66519,285.6602308,49.942744450000006,66.498357,0.0,0.0,0.0,7.512884,333.768543,0.0,0.0,38.501166,685.448496,0.0,531.275788,487.844502,0.0,0.0,371.045785,78.43401892,0.0,0.0,0.0,477.332492
2023-07-21,0.0,0.0,900.051029,66.87768,0.0,3736.5767413000003,39.608833,844.989108,490.38467305,263.82337,642.5812781000001,522.145219,697.416105,291.5619435,283.750228,286.4073237,44.68422544,66.87768,0.0,0.0,0.0,7.515723,334.482816,0.0,0.0,39.608833,636.227659,0.0,535.4995,502.990569,0.0,0.0,360.404453,85.29599461,0.0,0.0,0.0,477.215144
2023-07-22,0.0,0.0,881.475017,33.450837,0.0,3770.0002839999997,45.575185,830.055636,447.94600592000006,227.067117,654.9633079,526.315081,720.914319,295.9031787,284.38643,275.46375439999997,51.752529530000004,33.450837,0.0,0.0,0.0,7.515904,333.479099,0.0,0.0,45.575185,654.4079,0.0,534.819221,489.060633,0.0,0.0,311.082482,85.11099439,0.0,0.0,0.0,477.234992
2023-07-23,0.0,0.0,852.7642020000001,33.311686,0.0,3828.7998127,28.727854,821.351869,440.84041426,227.116658,634.4235302999999,526.367449,777.728855,295.40923339999995,284.349293,297.810179,45.44949728,33.311686,0.0,0.0,0.0,7.513491,333.350965,0.0,0.0,28.727854,625.647544,0.0,535.21229,480.487413,0.0,0.0,310.502912,84.88800498,0.0,0.0,0.0,477.498983
2023-07-24,19.572998,0.0,902.70148,55.410762,0.0,3877.2951927,0.0,826.689032,458.98941386,262.330211,629.637385,531.789658,792.650016,323.3667172,289.792523,297.7917285,32.6005522,55.410762,0.0,0.0,0.0,7.519303,333.350024,0.0,19.572998,0.0,640.371269,0.0,534.945343,485.819705,0.0,0.0,341.488851,84.90001065999999,0.0,0.0,0.0,477.321822
2023-07-25,22.202463,0.0,898.967639,55.589664,0.0,3920.1164246,0.0,853.082496,476.30718497000004,262.261484,638.3145394,533.676602,799.997751,336.9130736,286.311727,291.1692066,34.08589001,55.589664,0.0,0.0,0.0,7.51642,339.935271,0.0,22.202463,0.0,636.706155,0.0,556.086036,505.630805,0.0,0.0,385.941295,56.27999996,0.0,0.0,0.0,477.647489
2023-07-26,21.449654,0.0,932.4906880000001,55.751685,0.0,3780.8710434,0.0,829.992342,486.30194137,262.775417,605.429826,540.06578,737.430422,327.3795709,259.979553,318.7743325,39.34985721,55.751685,0.0,0.0,0.0,7.525022,339.810973,0.0,21.449654,0.0,669.715271,0.0,514.487331,482.656347,0.0,0.0,362.22807,84.72401416,0.0,0.0,0.0,477.324228
2023-07-27,21.231483,0.0,976.6050640000001,55.380445,0.0,3809.3601938,0.0,841.285706,477.68377357,263.928792,566.628097,530.927489,822.50001,315.4453465,272.313274,316.8507133,44.24499654,55.380445,0.0,0.0,0.0,7.515958,339.395076,0.0,21.231483,0.0,712.676272,0.0,506.915239,494.374672,0.0,0.0,352.234775,81.20400203,0.0,0.0,0.0,477.780025
2023-07-28,21.18523,0.0,951.092429,55.728095,0.0,3786.4445117,0.0,835.770294,439.31782325,264.118935,568.1443611,530.036036,783.318393,320.09808710000004,296.615233,302.8922635,45.56029146,55.728095,0.0,0.0,0.0,7.511537,333.559974,0.0,21.18523,0.0,686.973494,0.0,508.076838,494.698783,0.0,0.0,309.158534,84.59899779000001,0.0,0.0,0.0,477.2633
2023-07-29,58.20668,0.0,901.590812,56.041082,0.0,3775.243735,0.0,814.932773,429.5082161,227.439336,616.1244431,534.077856,757.092109,301.4534629,284.79988,293.838154,53.01707485,56.041082,0.0,0.0,0.0,7.516901,332.890195,0.0,58.20668,0.0,674.151476,0.0,510.211622,474.525677,0.0,0.0,291.84915,84.64199125,0.0,0.0,0.0,477.646208
2023-07-30,62.534986,0.0,891.6211900000001,22.235602,0.0,3701.8896128,0.0,809.450663,429.97130719999996,227.146278,614.6909258,526.417147,731.099855,303.9143752,283.377578,296.5975298,53.88007745,22.235602,0.0,0.0,0.0,7.517205,332.904031,0.0,62.534986,0.0,664.474912,0.0,468.264271,469.029427,0.0,0.0,291.270229,84.82100075,0.0,0.0,0.0,477.527931
2023-07-31,60.473406,0.0,945.7957449999999,56.130755,0.0,3825.8456349,0.0,816.580648,433.02054380000004,262.427755,621.9080711,531.515057,846.188924,305.2848095,280.757511,295.19323330000003,55.63668998,56.130755,0.0,0.0,0.0,7.520552,333.583621,0.0,60.473406,0.0,683.36799,0.0,467.822446,475.476475,0.0,0.0,292.546864,84.83698982,0.0,0.0,0.0,477.175583
2023-08-01,61.58155,0.0,970.2144969999999,22.721406,0.0,3555.3934902,0.0,863.6269880000001,456.73388569,273.699771,602.1100809,525.354565,586.031907,311.6247644,308.032923,269.42293689999997,50.7070397,22.721406,0.0,0.0,0.0,7.519353,329.909838,0.0,61.58155,0.0,696.514726,0.0,475.054791,526.197797,0.0,0.0,329.153853,76.87299299,0.0,0.0,0.0,477.761522
2023-08-02,62.207391,0.0,972.056517,22.404738,0.0,3482.7645218,0.0,866.5899320000001,464.11455242,273.619356,613.7962732999999,505.830114,592.583662,298.2378065,307.539611,246.236802,50.05172965,22.404738,0.0,0.0,0.0,7.517028,331.808782,0.0,62.207391,0.0,698.437161,0.0,441.229131,527.264122,0.0,0.0,336.58584,77.47698276999999,0.0,0.0,0.0,477.311122
2023-08-03,62.113109,0.0,949.240509,22.602647,0.0,3364.0034522,0.0,862.3351710000001,467.57206483,261.553965,646.6983977000001,523.433634,466.625742,300.48229580000003,282.637152,260.53974669999997,49.246509759999995,22.602647,0.0,0.0,0.0,7.518698,332.475126,0.0,62.113109,0.0,687.686544,0.0,405.941278,522.341347,0.0,0.0,340.83055,77.49500506999999,0.0,0.0,0.0,477.645206
2023-08-04,55.557916,0.0,985.427809,22.333295,0.0,3382.2230894,0.0,877.7240979999999,495.32417465,273.363891,632.5482777999999,526.418821,487.428431,300.0571177,272.934552,283.9505329,33.82196056,22.333295,0.0,0.0,0.0,7.508351,332.181431,0.0,55.557916,0.0,712.063918,0.0,401.293751,538.034316,0.0,0.0,384.581219,76.92099509,0.0,0.0,0.0,477.591606
2023-08-05,53.245161,0.0,929.89895,22.373874,0.0,3573.5188762,0.0,852.519413,479.07188883000003,201.664667,648.7585767999999,529.337337,623.907382,301.99514960000005,302.378435,247.91677080000002,36.367277689999995,22.373874,0.0,0.0,0.0,7.511597,333.2129,0.0,53.245161,0.0,728.234283,0.0,441.477444,511.794916,0.0,0.0,365.160613,77.54399814,0.0,0.0,0.0,477.747781
2023-08-06,42.516265,0.0,925.1106460000001,22.306101,0.0,3652.1979737,0.0,834.941372,482.95929148,204.807934,652.3723258,532.614162,676.550941,301.28605369999997,315.017252,255.1763172,38.63820011,22.306101,0.0,0.0,0.0,7.507941,333.19004,0.0,42.516265,0.0,720.302712,0.0,442.146344,494.243391,0.0,0.0,366.403188,77.91790337,0.0,0.0,0.0,477.034578
2023-08-07,38.798621,0.0,999.222998,33.378654,0.0,3704.8403278,0.0,842.91859,475.11435256,275.259481,633.7431313,530.25698,704.418279,414.43866460000004,262.941573,212.1667859,32.69796802,33.378654,0.0,0.0,0.0,7.51334,333.265653,0.0,38.798621,0.0,723.963517,0.0,472.448772,502.139597,0.0,0.0,365.01838,77.39800454,0.0,0.0,0.0,474.426142
2023-08-08,39.331177,0.0,999.735242,33.28533,0.013678,3671.4963984,0.0,839.18325,469.34182752,275.031365,623.6188728999999,529.051363,682.012888,405.3691615,260.804195,214.726572,31.13336682,33.28533,0.0,0.0,0.0,7.513403,333.381681,0.0,39.331177,0.0,724.703877,0.0,482.15341,498.288166,0.013678,0.0,354.694461,83.5139997,0.0,0.0,0.0,473.759936
2023-08-09,45.610328,0.0,995.709441,33.376241,0.030918,3781.4827468,0.0,840.571853,469.65344673000004,274.693593,603.1604399,534.358493,774.238268,385.640703,289.707135,226.89553890000002,23.91367602,33.376241,0.0,0.0,0.0,7.521533,333.683032,0.0,45.610328,0.0,721.015848,0.0,493.501888,499.367288,0.030918,0.0,362.13276,83.60701071,0.0,0.0,0.0,473.980281
2023-08-10,42.406067,0.0,1000.377856,22.610058,0.0,3640.4027324999997,0.0,855.0695900000001,474.02399894,274.598297,576.9393172,539.462709,658.979839,379.0457517,313.394674,220.32368359999998,15.9902266,22.610058,0.0,0.0,0.0,7.519572,333.14981,0.0,42.406067,0.0,725.779559,0.0,484.10983,514.400208,0.0,0.0,395.280758,62.75301434000001,0.0,0.0,0.0,468.146928
2023-08-11,44.356183,0.0,994.166646,66.571536,0.0,3595.3048615999996,0.0,851.366443,470.45006023999997,274.196907,592.3586955,529.340369,651.19351,374.309219,289.818861,215.5224661,13.405855619999999,66.571536,0.0,0.0,0.0,7.512333,337.05968,0.0,44.356183,0.0,719.969739,0.0,462.990838,506.79443,0.0,0.0,391.102212,65.94199262,0.0,0.0,0.0,479.770903
2023-08-12,42.161416,0.0,903.310126,55.422494,0.0,3651.4217184,0.0,804.073072,474.87785813999994,210.678362,558.3889733999999,528.069129,740.582544,342.06964339999996,309.790755,241.8975696,29.16008506,55.422494,0.0,0.0,0.0,7.655622,333.582684,0.0,42.161416,0.0,692.631764,0.0,447.743604,462.834766,0.0,0.0,374.227767,71.49000608,0.0,0.0,0.0,482.8795
2023-08-13,38.436536,0.0,908.272822,55.476222,0.0,3647.807897,0.0,781.341902,476.82672716999997,215.583382,553.4458419,530.155652,700.447292,354.92636369999997,315.784184,231.4251274,30.43640577,55.476222,0.0,0.0,0.0,7.515209,333.37253,0.0,38.436536,0.0,692.68944,0.0,478.845255,440.454163,0.0,0.0,374.757322,71.6329994,0.0,0.0,0.0,482.778181
2023-08-14,39.12213,0.0,961.648909,66.142043,0.0,3693.1761342,0.0,799.677948,477.28741060000004,236.991001,563.6874381,532.705658,757.004022,363.2920935,299.007502,245.6236726,31.21600441,66.142043,0.0,0.0,0.0,7.532248,333.665539,0.0,39.12213,0.0,724.657908,0.0,457.520745,458.480161,0.0,0.0,374.362405,71.70900119,0.0,0.0,0.0,474.335003
2023-08-15,43.38001,0.0,915.0293959999999,44.064331,0.0,3675.5584553,0.0,836.387469,470.36413893,240.972819,582.3514819,532.543327,728.878134,343.69754539999997,307.217465,247.149675,33.883954880000005,44.064331,0.0,0.0,0.0,7.526258,333.683589,0.0,43.38001,0.0,674.056577,0.0,455.317224,495.177622,0.0,0.0,360.705188,75.77499605,0.0,0.0,0.0,478.403603
2023-08-16,42.974666,0.0,983.924125,44.124677,0.0,3672.8690812,0.0,880.035723,497.94730735,274.300484,600.1136892000001,533.158803,674.795998,396.903036,319.292357,217.767971,33.49504072,44.124677,0.0,0.0,0.0,7.517199,333.716958,0.0,42.974666,0.0,709.623641,0.0,452.361071,538.801566,0.0,0.0,390.941282,73.51098463,0.0,0.0,0.0,478.476156
2023-08-17,50.770386,0.0,991.8125729999999,55.208083,0.0,3651.2421475,0.0,854.5484349999999,489.89749186,274.076107,583.2699094,532.78896,715.162211,353.2403421,320.887324,221.913207,35.87475826,55.208083,0.0,0.0,0.0,7.511379,332.613954,0.0,50.770386,0.0,717.736466,0.0,449.634191,514.423102,0.0,0.0,380.407693,73.6150406,0.0,0.0,0.0,474.346003
2023-08-18,49.023881,0.0,989.9485050000001,55.222541,0.0,3626.225385,0.0,841.91208,488.56115132,273.111574,569.7358293,533.340981,694.814029,378.9089735,302.314863,229.0930962,43.090114039999996,55.222541,0.0,0.0,0.0,7.513905,333.584406,0.0,49.023881,0.0,716.836931,0.0,444.047544,500.813769,0.0,0.0,370.229584,75.24145328,0.0,0.0,0.0,473.970069
2023-08-19,47.378878,0.0,925.450255,44.251303,0.0,3329.4768531,0.0,806.480581,456.74150168,218.352939,561.1351865,532.194462,401.224406,381.4774251,318.441821,208.2990625,39.8990002,44.251303,0.0,0.0,0.0,7.526469,333.551151,0.0,47.378878,0.0,707.097316,0.0,452.445362,465.402961,0.0,0.0,340.97209,75.87041148,0.0,0.0,0.0,474.259128
2023-08-20,48.855435,0.0,936.905526,44.305991,0.0,3312.8158314,0.0,814.9841379999999,460.06727195,218.110013,571.0593594,522.627522,405.575623,375.34093210000003,317.29626,205.55987290000002,44.43367283,44.305991,0.0,0.0,0.0,7.51263,333.715195,0.0,48.855435,0.0,718.795513,0.0,449.718256,473.756313,0.0,0.0,339.750138,75.88346112,0.0,0.0,0.0,465.638006
2023-08-21,48.147238,0.0,976.8930770000001,55.603718,0.0,3377.8306788,0.0,858.7311940000001,471.87166113,273.003999,582.1645907999999,521.141983,480.489551,355.5337511,308.905966,206.36960390000002,30.794634390000002,55.603718,0.0,0.0,0.0,7.510428,333.590722,0.0,48.147238,0.0,703.889078,0.0,449.185777,517.630044,0.0,0.0,363.939523,77.13750374,0.0,0.0,0.0,474.039456
2023-08-22,47.11906,0.0,990.682751,77.415061,0.0,3369.6256238,0.0,868.7665410000001,501.04035341,273.466853,642.4124443,535.715335,422.328173,335.5178406,310.069382,195.10761490000002,36.92886986,77.415061,0.0,0.0,0.0,7.512877,333.586806,0.0,47.11906,0.0,717.215898,0.0,453.895401,527.666858,0.0,0.0,391.703729,72.40775454999999,0.0,0.0,0.0,474.579433
2023-08-23,50.790535,0.0,995.51718,76.97248,0.0,3433.7283481,0.0,909.445584,457.19032451000004,274.212711,634.8631831,533.318657,468.503284,333.979298,307.366733,245.107953,28.709913309999997,76.97248,0.0,0.0,0.0,7.511938,336.105391,0.0,50.790535,0.0,721.304469,0.0,435.882612,565.828255,0.0,0.0,389.389468,39.090943200000005,0.0,0.0,0.0,474.706628
2023-08-24,38.911048,0.0,983.704021,87.757766,0.0,2863.0393861000002,0.0,902.782316,487.53857555,273.830626,605.5279671000001,498.617883,147.342009,285.5734119,307.722818,223.1715501,42.84330204,87.757766,0.0,0.0,0.0,7.511938,344.918537,0.0,38.911048,0.0,709.873395,0.0,323.016075,550.351841,0.0,0.0,390.455328,54.23994551,0.0,0.0,0.0,472.067672
2023-08-25,42.740402,0.0,985.308938,76.964462,0.0,2519.8435264,0.0,875.057463,505.50192234,273.774224,582.2758193999999,338.977219,111.141469,245.24206809999998,252.269226,215.77265690000002,43.75707045,76.964462,0.0,0.0,0.0,7.515087,333.898363,0.0,42.740402,0.0,711.534714,0.0,329.217874,533.644013,0.0,0.0,378.21114,83.53371189,0.0,0.0,0.0,444.947194
2023-08-26,47.906932,0.0,895.996499,44.085896,0.0,2026.9305116,0.0,860.9927859999999,498.68548632,210.302003,555.7357632000001,0.0,139.95337,236.0316368,177.027019,162.3299996,39.47545133,44.085896,0.0,0.0,0.0,7.5183,333.37405,0.0,47.906932,0.0,685.694496,0.0,346.660765,520.100436,0.0,0.0,374.730462,84.47957299,0.0,0.0,0.0,409.191958
2023-08-27,47.718283,0.0,886.000317,43.920912,0.0,1948.7569533,0.0,863.81552,487.31648377,210.738549,526.2277962,0.0,141.140757,256.5704861,169.461287,138.513644,32.34520705,43.920912,0.0,0.0,0.0,7.513692,333.243804,0.0,47.718283,0.0,675.261768,0.0,273.06345,523.058024,0.0,0.0,368.740487,86.23078972,0.0,0.0,0.0,443.779533
2023-08-28,49.698182,0.0,973.2458809999999,76.822941,0.0,2007.5592286400001,0.0,860.664862,496.3693688,272.71475,528.597964,0.0,112.719933,296.5030132,148.104252,97.28540744,33.32578232,76.822941,0.0,0.0,0.0,7.514261,352.267476,0.0,49.698182,0.0,700.531131,0.0,424.863073,500.883125,0.0,0.0,378.360478,84.68310848,0.0,0.0,0.0,399.485586
2023-08-29,53.021766,0.0,1018.244309,54.958556,0.0,2077.1703496,0.0,826.656208,516.39287845,261.736892,551.3984362,0.0,314.551229,62.3285082,58.895947,138.9720042,43.49220346,54.958556,0.0,0.0,0.0,7.544623,334.977619,0.0,53.021766,0.0,756.507417,0.0,489.558117,484.133966,0.0,0.0,403.213598,69.68707699,0.0,0.0,0.0,461.466108
2023-08-30,48.788507,0.0,1034.303586,55.060108,0.0,2077.5626064,0.0,900.5407600000001,533.77490019,272.823886,616.4922992999999,0.0,106.779844,277.5162944,125.676084,268.1946367,44.85975235,55.060108,0.0,0.0,0.0,7.517541,336.124094,0.0,48.788507,0.0,761.4797,0.0,479.101104,556.899125,0.0,0.0,414.079229,74.83591884,0.0,0.0,0.0,203.802344
2023-08-31,49.67366,0.0,1034.040604,55.048894,0.0,2075.1604155,0.0,918.4210059999999,521.2207099999999,273.504518,568.3462529,0.0,102.152012,328.7868843,129.838366,248.0129503,37.05641228,55.048894,0.0,0.0,0.0,7.511665,335.577742,0.0,49.67366,0.0,760.536086,0.0,461.394732,575.331599,0.0,0.0,407.07408,77.09021772,0.0,0.0,0.0,236.629218
2023-09-01,53.03777,0.0,1131.119612,55.18309,0.0,2184.8981281,0.0,849.388327,454.77053917,278.286371,684.4291341,0.0,85.819852,312.83372110000005,129.323114,234.75047890000002,37.85403187,55.18309,0.0,0.0,0.0,7.515461,333.256908,0.0,53.03777,0.0,852.833241,0.0,463.475295,508.615958,0.0,0.0,342.131824,74.7846833,0.0,0.0,0.0,274.266533
2023-09-02,51.394433,0.0,1080.873249,44.208916,0.0,1630.0211087769999,0.0,775.7650219999999,461.72505774,245.143053,503.9015258,0.0,71.29426,215.1929725,171.158803,0.032402477,41.51790037,44.208916,0.0,0.0,0.0,7.516409,329.371944,0.0,51.394433,0.0,835.730196,0.0,484.59033,438.876669,0.0,0.0,334.427024,85.78013337,0.0,0.0,0.0,183.850815
2023-09-03,43.298663,0.0,1054.6277360000001,43.978018,0.0,1563.0394388,0.0,782.692979,472.25508239000004,244.835611,418.1801,0.0,80.194377,217.9498408,172.845333,0.0,52.5358246,43.978018,0.0,0.0,0.0,7.51705,333.844474,0.0,43.298663,0.0,809.792125,0.0,492.200874,441.331455,0.0,0.0,333.956762,85.76249579,0.0,0.0,0.0,181.668914
2023-09-04,26.59758,0.0,1118.47802,55.122996,0.0,1565.229949128,0.0,831.621912,461.14801333,280.471706,396.4484312,0.0,78.031973,242.3451373,182.809129,0.000383628,49.015043320000004,55.122996,0.0,0.0,0.0,7.529614,351.803504,0.0,26.59758,0.0,838.006314,0.0,494.149021,472.288794,0.0,0.0,326.410597,85.72237301,0.0,0.0,0.0,171.445874
2023-09-05,21.227293,0.0,1028.207536,82.513411,0.0,1599.8841077,0.0,820.91354,463.66100383,280.610723,356.11494960000005,0.0,66.692067,231.7920261,171.736616,0.0,44.81271506,82.513411,0.0,0.0,0.0,7.517136,331.045282,0.0,21.227293,0.0,747.596813,0.0,499.439139,482.351122,0.0,0.0,333.015524,85.83276477,0.0,0.0,0.0,274.10931
2023-09-06,21.16191,0.0,1023.269864,99.164333,0.0,1587.7699071060001,0.0,847.614188,483.06077549,281.129151,318.5259947,0.0,70.244781,256.6049336,163.873926,0.001993806,48.137305409999996,99.164333,0.0,0.0,0.0,7.507623,335.483727,0.0,21.16191,0.0,742.140713,0.0,480.261528,504.622838,0.0,0.0,349.179207,85.74426308,0.0,0.0,0.0,298.25675
2023-09-07,21.198701,0.0,1014.56493,98.924544,0.0,1433.8778099,0.0,853.678905,458.27533682,279.981691,314.6754326,0.0,56.050468,187.43374930000002,164.066335,0.0,46.11429649,98.924544,0.0,0.0,0.0,7.520001,333.265227,0.0,21.198701,0.0,734.583239,0.0,470.0649,512.893677,0.0,0.0,326.506361,85.65467933,0.0,0.0,0.0,241.586925
2023-09-08,21.106215,0.0,1015.825284,99.074195,0.0,1569.9649032,0.0,849.231978,461.1316835,277.854935,339.9443835,0.0,60.280317,303.7153107,166.718183,0.0,43.48154154,99.074195,0.0,0.0,0.0,7.513751,346.444033,0.0,21.106215,0.0,737.970349,0.0,463.873906,495.274194,0.0,0.0,332.861122,84.78901995999999,0.0,0.0,0.0,235.432803
2023-09-09,20.284022,0.0,922.756678,99.11058,0.0,1544.8305518,0.0,800.52576,471.09880662,221.61826,284.1723813,0.0,78.020409,277.8236685,156.592309,0.0,53.88159917,99.11058,0.0,0.0,0.0,7.511435,331.061423,0.0,20.284022,0.0,701.138418,0.0,471.495556,461.952902,0.0,0.0,343.247221,73.96998645000001,0.0,0.0,0.0,276.726228
2023-09-10,21.098956,0.0,855.019281,99.179245,0.0,1519.5094279,0.0,843.812813,472.03768599,221.437107,312.96808980000003,0.0,57.84208,240.3501311,220.75433,0.0,54.277032,99.179245,0.0,0.0,0.0,7.509411,378.312814,0.0,21.098956,0.0,633.582174,0.0,475.225426,457.990588,0.0,0.0,343.75969,74.00096398999999,0.0,0.0,0.0,212.369371
2023-09-11,22.179713,0.0,873.556068,88.435856,0.0,1585.5826293,0.0,889.3331129999999,471.66173351,279.279034,290.3533342,162.623524,49.342907,235.8560521,147.238771,0.0,45.54423596,88.435856,0.0,0.0,0.0,7.509182,379.103037,0.0,22.179713,0.0,594.277034,0.0,480.265232,502.720894,0.0,0.0,352.127503,73.98999454999999,0.0,0.0,0.0,219.902809
2023-09-12,19.228395,0.0,857.049428,77.373057,0.0,1667.5987792,0.0,892.243472,491.54281685,267.074767,429.9354513,7.286729,46.104779,253.7635189,247.5107,0.0,45.30072064,77.373057,0.0,0.0,0.0,7.525795,378.5395,0.0,19.228395,0.0,589.974661,0.0,497.914669,506.178177,0.0,0.0,373.138109,73.10398721,0.0,0.0,0.0,185.082932
2023-09-13,21.826446,0.0,962.720082,88.448535,0.0,1701.6751906999998,0.0,903.341059,480.32994440000004,279.602919,403.1855465,1.186931,51.998294,268.4687782,215.676434,0.0,45.89338814,88.448535,0.0,0.0,0.0,7.521284,379.406164,0.0,21.826446,0.0,683.117163,0.0,492.847018,516.413611,0.0,0.0,367.15955,67.27700626000001,0.0,0.0,0.0,268.312189
2023-09-14,21.007878,0.0,962.7951009999999,66.33804,0.0,1714.7043702,0.0,890.159083,485.71707749,279.860654,392.5056806,64.911846,44.990849,295.4675626,203.699215,0.0,49.64259049,66.33804,0.0,0.0,0.0,7.515081,341.555091,0.0,21.007878,0.0,682.934447,0.0,470.826356,541.088911,0.0,0.0,363.607502,72.466985,0.0,0.0,0.0,242.302861
2023-09-15,19.091638,0.0,1130.180333,66.297004,0.0,1765.6363976,0.0,901.726065,469.69092743,280.322941,385.9394381,63.746592,48.563919,294.6559045,203.082623,0.0,47.58408254,66.297004,0.0,0.0,0.0,7.517748,351.699148,0.0,19.091638,0.0,849.857392,0.0,491.61411,542.509169,0.0,0.0,349.512837,72.59400789,0.0,0.0,0.0,278.033811
2023-09-16,19.178985,0.0,1091.874282,55.21365,0.0,1859.7325415999999,0.0,849.000017,451.57213984,249.857835,524.65225,83.218841,56.859292,221.4810566,214.596504,0.0,38.95355124,55.21365,0.0,0.0,0.0,7.515995,352.039248,0.0,19.178985,0.0,842.016447,0.0,498.82112,489.444774,0.0,0.0,340.070603,72.54798559999999,0.0,0.0,0.0,260.103478
2023-09-17,21.32603,0.0,1090.415611,55.225633,0.0,1891.7437665000002,0.0,831.302199,460.17107787,245.61963,594.9505026,101.300362,52.159867,212.3476869,208.335081,0.0,46.338531079999996,55.225633,0.0,0.0,0.0,7.519609,351.874846,0.0,21.32603,0.0,844.795981,0.0,476.994236,471.907744,0.0,0.0,341.256558,72.57598879000001,0.0,0.0,0.0,245.656031
2023-09-18,20.64415,0.0,1130.46866,71.77091,0.0,2065.0429685,0.0,846.025113,474.16573087,280.256059,636.5831302,140.533332,66.493948,257.54621430000003,206.297762,0.0,42.67824263,71.77091,0.0,0.0,0.0,7.522962,341.375424,0.0,20.64415,0.0,850.212601,0.0,477.950115,497.126727,0.0,0.0,352.022481,79.46500723999999,0.0,0.0,0.0,279.638467
2023-09-19,19.51144,0.0,1124.380271,49.585729,0.0,1895.1493019,0.0,802.72108,484.67204187999994,280.16282,678.1841323,55.72651,65.192325,245.6764186,192.953319,0.0,47.30896792,49.585729,0.0,0.0,0.0,7.514297,374.560703,0.0,19.51144,0.0,844.217451,0.0,473.601858,420.64608,0.0,0.0,364.38208,72.98099395999999,0.0,0.0,0.0,183.814739
2023-09-20,21.288866,0.0,1135.019135,49.778716,0.0,1701.5865736,0.0,768.692633,471.67138982,278.988129,449.07583239999997,113.300375,61.896201,232.6650382,159.48211,0.0,46.31358427,49.778716,0.0,0.0,0.0,7.517021,338.692915,0.0,21.288866,0.0,856.031006,0.0,508.801656,422.482697,0.0,0.0,352.274817,73.08298855,0.0,0.0,0.0,176.365361
