Date,Battery,Battery Consumption,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore
2021-09-15,,,9209.991666666667,1437.9416666666666,27115.94583333333,741.0583333333334,64951.549999999996,28218.583333333332,1938.1041666666667,603.35,451.92083333333335,647.3291666666667,16177.283333333333,4278.870833333333,-2816.2291666666665,15798.849999999999,298250.43333333335,78594.84999999999,488.6375,6645.041666666667,26.625,25.745833333333334,264334.175,12236.449999999999,2373.5958333333333,4223.316666666667,17456.5
2021-09-16,,,9367.9375,114.74583333333332,26884.05,738.2083333333334,56507.791666666664,29408.566666666666,2051.7374999999997,597.6083333333333,436.2166666666667,649.5958333333333,16366.083333333334,2917.7833333333333,-2708.6749999999997,14491.4,297415.30416666664,79795.97499999999,490.325,6822.570833333334,29.4375,28.84583333333333,253344.2041666667,13232.291666666666,2295.866666666667,5780.104166666667,25058.7
2021-09-17,,,9413.991666666667,999.5291666666667,26740.354166666668,751.475,54229.44166666667,30207.0,1924.1791666666668,570.4291666666667,410.74583333333334,661.3458333333333,17373.3125,2488.7708333333335,-2511.9875,14383.216666666667,292133.86666666664,78791.59166666666,489.37916666666666,5825.629166666667,28.90416666666667,28.1125,252677.40833333333,15135.541666666666,2374.445833333333,2137.5,22183.412500000002
2021-09-18,,,9496.445833333333,-735.9250000000001,25793.808333333334,741.3333333333334,35294.82083333333,25660.899999999998,1910.9125000000001,405.4916666666666,393.72499999999997,667.025,16230.891666666668,1573.7250000000001,-4123.541666666667,12373.341666666667,256799.88749999998,75071.15416666666,482.4166666666667,5499.433333333333,31.766666666666666,31.4375,215778.74166666667,17051.783333333333,2414.141666666667,2624.2166666666667,21345.170833333334
2021-09-19,,,9397.045833333334,-3579.7958333333336,25502.958333333332,743.6958333333333,29623.912500000002,20988.758333333335,1969.6791666666668,161.47916666666666,388.7625,664.2083333333334,15438.270833333334,1446.5500000000002,-6679.095833333333,12031.970833333333,240387.87916666665,75060.66249999999,478.825,5719.591666666667,33.56666666666667,34.2125,197097.21666666667,15708.112500000001,2433.525,5030.316666666667,22552.233333333334
2021-09-20,,,9560.783333333333,1232.4458333333334,26757.80416666667,648.9541666666667,49316.6625,29096.729166666668,2285.7374999999997,586.5083333333333,457.9916666666666,657.4875000000001,16639.991666666665,3770.9041666666667,-2914.4625,14217.483333333332,288138.19583333336,78802.5625,477.925,6853.195833333334,29.53333333333333,28.72083333333333,247608.42500000002,15205.75,2430.1541666666667,1462.7833333333335,23861.225000000002
2021-09-21,,,9494.654166666667,1195.1458333333333,26873.270833333332,651.0791666666667,46603.9375,30740.63333333333,2190.4041666666667,620.8958333333334,472.0291666666667,661.8000000000001,16233.795833333332,2929.25,-3718.3583333333336,13895.35,293906.44166666665,80162.27083333333,478.87916666666666,6414.05,31.379166666666666,30.71666666666667,244765.73750000002,16665.720833333333,2314.0416666666665,3493.9208333333336,28981.07083333333
2021-09-22,,,9410.2125,583.4333333333334,27525.225000000002,688.0375,45201.450000000004,29768.666666666668,2140.9333333333334,584.3833333333333,437.28749999999997,666.1958333333333,15453.879166666666,4244.616666666667,-2667.7916666666665,12065.970833333333,294223.3875,79959.37083333333,483.425,6314.079166666666,31.770833333333332,30.883333333333336,242074.59166666667,17031.5125,2344.3541666666665,4257.908333333334,30859.370833333334
2021-09-23,,,8951.779166666665,-2086.3166666666666,22765.479166666668,648.5375,38636.0625,22278.05,2094.775,203.73333333333335,326.99583333333334,667.3291666666667,14237.074999999999,3013.3416666666667,-3941.304166666667,10113.65,296038.5958333333,78555.89583333333,492.55,7086.641666666666,40.300000000000004,40.041666666666664,211966.40833333333,17981.7125,2310.3791666666666,6877.704166666666,59212.7875
2021-09-24,,,9051.520833333334,-778.7041666666668,23683.19583333333,692.4291666666667,45863.354166666664,24197.591666666664,1993.6166666666668,203.65416666666667,399.5208333333333,660.6541666666667,14585.6625,4148.775000000001,-2871.5625,13618.787499999999,292189.9166666667,77234.95,496.09999999999997,6384.408333333333,35.949999999999996,35.18333333333333,228412.875,14739.816666666666,2381.929166666667,8160.979166666667,40876.225
2021-09-25,,,9398.691666666668,-180.3166666666667,24409.254166666666,756.35,38508.262500000004,25787.354166666668,1970.0833333333333,329.3208333333333,399.4458333333334,654.5083333333333,13083.383333333333,3310.5333333333333,-3714.441666666667,10379.516666666666,256910.94999999998,75048.72499999999,488.3625,4813.004166666667,30.45,29.875,214848.90416666667,16718.595833333333,2390.4416666666666,1838.6125,23504.833333333332
2021-09-26,,,9455.095833333333,-1050.5708333333334,25687.850000000002,758.4166666666666,32291.345833333336,24220.295833333334,1819.9916666666668,342.02500000000003,384.0708333333334,650.9875000000001,13202.425000000001,1754.1958333333332,-6333.058333333333,10906.9375,240911.50416666665,75215.51666666666,479.6375,4757.891666666666,30.295833333333334,30.383333333333336,203001.1625,15950.2875,2393.2708333333335,2395.5958333333333,19564.433333333334
2021-09-27,,,9436.175000000001,1945.675,27361.8625,752.6875,48710.475,27758.05,1854.8625,581.7333333333333,399.3625,640.6458333333334,14102.658333333333,3719.5750000000003,-3386.9083333333333,11198.558333333334,288553.57083333336,76798.81666666667,487.76666666666665,5567.808333333333,31.479166666666668,30.670833333333334,236226.23750000002,14588.608333333332,2431.7999999999997,7963.8625,29774.854166666668
2021-09-28,,,9604.091666666667,3119.3125,28348.504166666666,759.5,51476.5875,29112.541666666668,2117.7541666666666,620.9833333333333,365.7708333333333,650.4833333333333,14732.483333333332,4955.162499999999,-2487.3541666666665,12583.070833333333,292665.95,78005.13333333333,489.5541666666666,6475.2375,29.125,28.079166666666666,249515.30833333335,15696.429166666667,2472.8624999999997,4690.233333333334,22763.9875
2021-09-29,,,9277.783333333333,560.3125,26486.579166666666,723.5791666666668,43289.34166666667,25239.166666666668,2067.7374999999997,578.2916666666666,363.6458333333333,660.6958333333333,14343.920833333335,3902.620833333333,-3802.3541666666665,12855.420833333332,298089.2916666667,77514.25,496.90000000000003,6584.870833333333,36.391666666666666,35.604166666666664,230360.82499999998,14708.6875,2430.5291666666667,9798.804166666667,43220.950000000004
2021-09-30,,,9131.320833333333,-692.5999999999999,24234.916666666668,780.8125,44017.48333333334,23123.658333333336,2087.133333333333,437.62083333333334,357.96250000000003,660.7416666666667,13731.108333333332,4592.366666666667,-3880.7000000000003,12825.383333333333,298496.82083333336,78366.14583333333,496.2291666666667,7070.275000000001,37.645833333333336,37.05833333333333,225861.6083333333,17363.175,2450.3125,10371.4375,44900.60833333334
2021-10-01,,,9349.9125,-2684.391666666667,23758.8125,849.7291666666666,43024.96666666667,21056.175,2289.775,445.39166666666665,292.3208333333333,667.7166666666667,13033.800000000001,3903.741666666667,-3600.754166666667,11042.291666666666,294054.875,78060.27916666666,494.825,6954.133333333334,38.27916666666667,37.875,217778.16666666666,17515.433333333334,2472.1458333333335,10822.383333333333,47938.875
2021-10-02,,,9591.895833333334,-3004.0416666666665,22085.850000000002,850.3625000000001,29192.57083333333,16230.558333333334,2213.85,203.47916666666666,263.3958333333333,663.4625,12048.741666666667,2062.725,-6413.066666666667,8752.916666666666,257888.9125,73575.91249999999,491.5,5562.954166666666,41.204166666666666,41.6625,182560.71666666667,15828.3375,2539.1541666666667,7198.075,52301.77916666667
2021-10-03,,,9149.658333333333,-6552.391666666666,15984.012499999999,828.1416666666668,25815.25833333333,11540.141666666668,1917.7916666666667,200.89166666666665,228.39166666666665,664.8958333333334,11937.525,1217.8166666666668,-8604.275,7882.595833333333,246247.30416666667,71821.47499999999,477.2416666666666,5157.7625,47.0875,48.949999999999996,157288.55833333332,11770.020833333334,2482.1,8386.0625,68802.64583333333
2021-10-04,,,9430.129166666668,-2221.054166666667,26644.13333333333,840.3416666666667,42733.22083333333,23853.016666666666,2297.141666666667,567.15,273.72083333333336,656.2666666666667,14942.183333333334,4561.2,-3401.445833333333,11330.154166666667,288053.0291666667,77550.075,477.59999999999997,7039.787499999999,35.454166666666666,35.09583333333333,225439.8583333333,12822.475,2462.1916666666666,10040.708333333334,39749.995833333334
2021-10-05,,,9508.466666666667,-1112.9958333333334,27359.291666666668,817.25,40585.0625,23378.787500000002,2232.766666666667,568.2333333333333,314.54583333333335,662.9833333333333,15974.550000000001,3662.5375,-3781.9041666666667,12633.970833333333,295157.92083333334,77044.54166666667,473.5333333333333,6776.766666666666,37.82083333333333,37.387499999999996,224941.74166666667,11622.608333333335,2413.6541666666667,10646.616666666667,47946.94166666667
2021-10-06,,,9634.6875,1063.0916666666667,27529.420833333334,835.9458333333333,45612.38333333333,24875.4375,2564.7374999999997,496.64166666666665,365.1875,646.7541666666667,17839.320833333335,3904.6583333333333,-3002.945833333333,15128.191666666666,299699.37083333335,78528.27916666666,491.3625,6480.645833333333,35.016666666666666,34.166666666666664,242048.11666666667,13004.975,2448.7374999999997,5369.141666666666,39277.129166666666
2021-10-07,,,9803.845833333333,2807.1124999999997,28505.641666666666,801.8416666666667,54414.93333333333,29390.404166666664,2752.5125000000003,670.0375,345.3458333333333,672.3208333333333,18721.825,4478.783333333334,-2159.7458333333334,15043.6625,298002.73333333334,78981.79583333334,502.46250000000003,5334.8875,28.870833333333334,27.78333333333333,260596.88749999998,14157.554166666667,2544.5958333333333,533.4583333333334,22714.82083333333
2021-10-08,,,9847.625,806.6416666666665,27976.662500000002,806.1416666666668,50137.637500000004,27704.091666666664,2344.925,620.1166666666667,366.6791666666666,675.0791666666667,17313.220833333333,4350.266666666666,-2377.579166666667,13743.679166666667,292848.4875,79189.13333333333,504.0541666666666,5715.1375,30.7375,29.929166666666664,248077.6,15682.762499999999,2558.1458333333335,755.3166666666666,28332.808333333334
2021-10-09,,,9662.85,-1953.5041666666666,26613.8,821.1125000000001,32056.3,20524.416666666668,2199.2916666666665,384.90000000000003,341.4166666666667,673.9,15022.0625,2466.3958333333335,-4523.558333333333,11662.695833333333,259465.4541666667,79926.19166666667,494.78749999999997,5238.8125,34.137499999999996,34.108333333333334,209331.05000000002,18170.658333333333,2573.6458333333335,1646.2625,30317.475000000002
2021-10-10,,,9591.416666666666,-3386.741666666667,27372.7375,853.5291666666667,28482.88333333333,19515.645833333332,2097.3458333333333,301.9166666666667,294.0083333333333,673.0333333333333,13266.308333333334,1865.0583333333334,-7265.929166666666,9825.512499999999,248081.90833333333,80367.57083333333,489.7083333333333,4756.191666666667,33.954166666666666,34.5375,197268.37916666665,17240.0125,2554.320833333333,2908.508333333333,30665.004166666666
2021-10-11,,,9350.025,-2749.725,28768.80416666667,844.875,44256.34166666667,26103.045833333334,2393.758333333333,501.9916666666666,398.99583333333334,672.4333333333333,14400.483333333332,4174.529166666666,-3298.9,12484.058333333334,295871.67083333334,81736.88333333333,493.07916666666665,6231.758333333334,33.579166666666666,33.1625,236298.6416666667,13771.662499999999,2540.5416666666665,8259.737500000001,37541.620833333334
2021-10-12,,,9553.0375,-1679.9416666666666,29367.11666666667,861.0291666666667,49683.35833333334,28881.175,2476.6875,544.4,481.19166666666666,661.3333333333334,14458.379166666666,3959.491666666667,-3446.5208333333335,12125.945833333333,302728.0916666667,82345.44166666667,483.3875,6555.925,31.495833333333334,30.920833333333334,247656.0458333333,11908.908333333333,2470.054166666667,8085.895833333333,35077.23333333333
2021-10-13,,,9639.729166666666,-612.7208333333333,29205.837499999998,862.5958333333333,55475.19166666667,31792.2,2550.75,599.0166666666667,503.625,667.8458333333333,14815.408333333333,3464.525,-2980.6749999999997,13966.0375,307935.3458333333,82715.25,482.3208333333334,6517.558333333333,29.333333333333332,28.650000000000002,260279.28333333333,14636.345833333333,2428.5583333333334,4827.666666666667,28192.041666666668
2021-10-14,,,9542.270833333334,-3555.1,29254.6375,831.375,50284.8125,29039.7375,2259.804166666667,519.9958333333333,438.4583333333333,673.0791666666667,14587.166666666666,4126.175,-2350.795833333333,12810.345833333333,310972.23333333334,83398.12916666667,492.4875,6569.416666666667,32.9125,32.34583333333333,249495.25416666665,11668.35,2468.2374999999997,8644.883333333333,41163.762500000004
2021-10-15,,,9458.341666666667,-5164.9875,27276.45,815.1374999999999,47960.63333333333,24161.82083333333,2283.0916666666667,229.3125,369.8125,669.0708333333333,14349.891666666668,4355.958333333333,-2604.4208333333336,12887.449999999999,306411.03750000003,81956.1875,495.5625,6617.55,35.983333333333334,35.69583333333333,235662.20833333334,13713.870833333334,2510.2875,8776.004166666668,48258.979166666664
2021-10-16,,,9618.358333333334,-4840.241666666667,27999.787500000002,693.9291666666667,40495.07916666667,24970.520833333332,2217.1291666666666,209.29999999999998,310.30833333333334,665.8333333333334,13929.512499999999,3232.7208333333333,-3728.725,11321.008333333333,271490.125,81065.30833333333,486.2625,4823.770833333333,31.645833333333332,31.570833333333336,222770.0791666667,13080.0625,2593.25,5657.004166666667,29982.979166666668
2021-10-17,,,9835.945833333333,-4041.7791666666667,28968.3,854.3791666666666,37282.47083333333,23317.629166666666,2066.516666666667,233.83333333333334,356.8,667.8000000000001,12905.620833333334,2368.0750000000003,-5342.995833333333,10899.070833333333,257323.73750000002,81371.82083333333,477.26666666666665,5231.833333333333,29.849999999999998,30.075,215963.48750000002,11648.670833333332,2588.829166666667,4870.6125,24840.970833333336
2021-10-18,,,10006.625,-999.3333333333334,30255.283333333336,854.3791666666666,57778.674999999996,28727.399999999998,2058.6625,346.0208333333333,437.30833333333334,668.4458333333333,14458.658333333333,4987.162499999999,-2738.2708333333335,15048.591666666667,303960.5291666667,81968.40833333334,481.675,6733.591666666667,28.675,28.0,260696.58333333334,12757.25,2541.2083333333335,5370.070833333333,25136.6125
2021-10-19,,,9716.141666666666,-1674.325,28208.191666666666,832.3249999999999,48222.137500000004,25352.7375,2015.0333333333335,502.5416666666667,462.99583333333334,668.3125,13894.483333333332,4095.8291666666664,-3843.3624999999997,13641.029166666667,308374.43333333335,80024.03749999999,483.1333333333334,6930.629166666667,35.99166666666667,35.56666666666667,238394.04166666666,11545.370833333334,2542.8083333333334,10331.091666666667,48103.94166666667
2021-10-20,,,9257.683333333332,-6801.087500000001,22339.774999999998,811.0291666666667,43348.379166666666,16417.25,2346.3208333333337,239.10833333333335,387.94166666666666,664.1,12706.920833333332,3138.495833333333,-5099.05,12203.558333333334,307798.4666666667,79490.28333333334,484.925,7403.395833333333,43.925000000000004,44.6,206855.79166666666,12017.691666666666,2442.9166666666665,10490.654166666667,78434.3
2021-10-21,,,9272.033333333333,-5241.295833333334,22056.754166666666,799.8583333333332,46018.25416666667,17370.158333333333,2174.0041666666666,248.77916666666667,404.7291666666667,657.8416666666667,13144.074999999999,3987.008333333333,-3279.195833333333,12583.354166666666,309916.1041666667,77993.15833333334,480.24583333333334,7435.833333333333,42.72083333333333,42.56666666666667,215113.9833333333,10724.133333333333,2384.695833333333,9941.112500000001,74136.89583333333
2021-10-22,,,9423.35,-5429.358333333334,22988.3,786.4291666666667,51112.35,17735.8625,2115.0499999999997,346.76666666666665,408.22499999999997,667.3625000000001,13774.558333333334,4259.941666666667,-3953.2916666666665,12116.645833333334,308674.89166666666,77603.0625,491.9666666666667,7381.154166666667,40.87916666666667,40.99166666666667,219564.16666666666,12225.070833333333,2467.3791666666666,9888.112500000001,66997.55833333333
2021-10-23,,,9816.708333333334,-2660.8458333333333,25869.649999999998,753.9083333333333,48100.12083333333,20680.662500000002,1611.1208333333334,442.2166666666667,519.7958333333333,673.0458333333333,13207.15,3510.4166666666665,-3243.2125,11990.475,273922.79583333334,76914.625,489.5083333333334,5727.358333333334,32.44583333333333,32.125,223593.96666666667,13349.349999999999,2569.820833333333,5280.912499999999,31698.566666666666
2021-10-24,,,9674.866666666667,-3946.7125,26198.63333333333,797.0458333333332,33938.066666666666,18139.066666666666,1506.6208333333334,428.825,476.3125,676.35,11797.0,2047.8500000000001,-7015.279166666667,10520.191666666668,258809.7333333333,78639.03333333334,483.65000000000003,5789.1125,35.86666666666667,36.38333333333333,198586.41666666666,16314.566666666666,2256.0666666666666,7971.479166666667,35937.262500000004
2021-10-25,,,9893.824999999999,-903.8874999999998,27678.399999999998,839.0749999999999,58238.450000000004,27222.36666666667,1928.5583333333334,581.6875,587.3333333333334,648.1666666666666,12669.658333333333,5045.025000000001,-2335.7291666666665,12908.375,306337.37083333335,80026.22083333334,491.07916666666665,6547.991666666666,30.854166666666668,30.004166666666666,252678.39583333334,12389.416666666666,2622.858333333333,7206.662499999999,34062.89166666667
2021-10-26,,,9800.504166666668,-1068.5083333333334,27539.666666666668,847.1833333333334,60251.270833333336,28237.212499999998,1934.4666666666665,758.8083333333334,553.2458333333333,665.1791666666667,13337.7125,4798.2375,-2548.6166666666663,12685.170833333332,311220.69583333336,81144.3,490.03749999999997,7047.620833333333,30.533333333333335,29.741666666666664,256779.99166666667,10588.154166666667,2594.2125,8055.495833333333,35797.0625
2021-10-27,,,9567.704166666666,-2548.4958333333334,27733.829166666666,861.3625000000001,57565.25833333333,27071.32083333333,1843.95,732.1666666666666,518.1999999999999,672.0124999999999,12637.6875,4527.2625,-2978.320833333333,12440.708333333334,311323.41250000003,82159.74583333333,502.62916666666666,7027.466666666667,32.27916666666667,31.84583333333333,249007.09166666667,11869.245833333334,2649.9791666666665,10550.725,39896.35833333333
2021-10-28,,,9675.979166666666,-5096.033333333334,28835.32083333333,845.4333333333334,50348.32083333333,28290.433333333334,1819.6458333333333,595.8958333333334,225.7125,676.8208333333333,12393.2125,3655.945833333333,-4363.183333333333,12121.262499999999,308497.8875,83162.47916666667,505.3333333333333,6708.058333333333,34.00833333333333,33.96666666666667,240227.1875,13705.133333333333,2682.3624999999997,9741.875,44823.69166666667
2021-10-29,,,9809.308333333332,-4369.729166666667,26713.216666666664,815.35,45700.416666666664,24942.004166666666,1704.6083333333333,512.7375000000001,218.67499999999998,677.7333333333333,12525.362500000001,3550.1083333333336,-4328.470833333334,11587.737500000001,305040.95,81855.8,506.3208333333334,7292.8125,37.125,37.175000000000004,228273.53333333333,10473.475,2643.3458333333333,10050.270833333334,56243.674999999996
2021-10-30,,,9821.0875,-4310.183333333333,24343.341666666664,876.0666666666666,34698.32083333333,16967.962499999998,1746.6916666666666,405.42083333333335,193.29166666666666,675.0041666666667,12308.9375,2552.1458333333335,-5272.3875,11288.429166666667,272911.10000000003,80926.59583333334,503.5541666666666,6144.970833333333,38.80416666666667,39.09166666666667,202224.54166666666,7671.7375,2644.6833333333334,8083.483333333334,54931.35833333334
2021-10-31,,,9583.725,-5030.675,19865.712499999998,901.7333333333332,29222.399999999998,13634.9,1483.6958333333332,370.3041666666666,211.14583333333334,673.4083333333334,11675.941666666666,1256.6,-8757.870833333332,10934.604166666666,250105.1875,76642.37916666667,491.6791666666666,5681.958333333333,42.520833333333336,44.50416666666666,173152.05000000002,9201.300000000001,2435.2833333333333,8801.987500000001,58949.854166666664
2021-11-01,,,9840.983333333334,-4806.712500000001,21447.091666666667,837.625,36360.90833333333,15703.175000000001,1810.9125000000001,455.0,266.125,670.6541666666667,13193.154166666667,2097.8458333333333,-6453.837500000001,10970.699999999999,268482.2833333333,78676.3125,489.0541666666666,6833.783333333333,40.475,41.670833333333334,193663.0458333333,6934.329166666666,2851.008333333333,10885.320833333333,56999.583333333336
2021-11-02,,,10240.383333333333,-293.6083333333333,26372.504166666666,884.1458333333334,62216.50833333333,29422.3125,2226.0499999999997,608.1875,455.3958333333333,679.1166666666667,16097.120833333334,4899.558333333333,-3702.6875,13487.625,308924.0208333333,82433.34166666666,503.2583333333334,6171.008333333334,30.087500000000002,29.787499999999998,260214.92500000002,7961.491666666666,2801.7125,2330.820833333333,38416.77916666667
2021-11-03,,,10383.387499999999,2386.375,27750.808333333334,878.1416666666668,69531.8875,32481.212499999998,2053.0125000000003,681.6875,536.3333333333334,671.7125,16796.225000000002,5446.416666666667,-3288.2708333333335,14512.054166666667,318131.17083333334,82576.32916666666,505.83750000000003,6339.283333333333,27.191666666666666,26.441666666666666,277999.8625,7832.495833333333,2763.6041666666665,690.7041666666668,31608.11666666667
2021-11-04,,,10167.35,516.9333333333333,27452.5,836.2125,67210.92916666667,29511.38333333333,2096.6666666666665,628.725,524.4291666666667,679.8375,17854.766666666666,3849.366666666667,-2807.120833333333,14380.845833333333,323310.63333333336,82786.66249999999,507.49583333333334,6147.104166666667,30.579166666666666,29.954166666666666,270761.12916666665,7593.966666666667,2695.8083333333334,4785.1375,40170.395833333336
2021-11-05,,,9984.35,-2458.4500000000003,27935.108333333334,832.625,63646.25,27307.7375,2413.2833333333333,423.8333333333333,484.375,682.9166666666666,17713.412500000002,4918.695833333333,-2449.7875,14792.4625,322310.5333333333,81756.82916666666,514.0791666666667,5868.620833333333,32.800000000000004,32.24583333333333,263767.60000000003,8567.375,2750.745833333333,8055.974999999999,41919.575000000004
2021-11-06,,,9634.079166666666,-7614.995833333333,23288.104166666668,845.2583333333333,42015.4375,18746.841666666667,1765.5166666666667,255.6875,261.1166666666667,684.4458333333333,14952.704166666668,2881.420833333333,-4148.983333333334,11392.345833333333,289924.14166666666,79654.8125,506.85833333333335,6306.620833333333,40.5875,41.275,208536.8291666667,10386.55,2729.8624999999997,10731.495833333332,60269.24583333333
2021-11-07,,,9529.891666666666,-6639.3625,18398.641666666666,861.8208333333333,36313.29583333333,16138.066666666666,1838.5208333333333,263.3541666666667,312.69166666666666,671.3958333333334,14042.199999999999,1755.4791666666667,-8218.591666666667,12134.7125,274205.8541666667,79182.70833333333,502.72499999999997,6459.125,43.125,44.73333333333333,190217.3125,8076.875,2728.2833333333333,11072.970833333333,64838.67916666667
2021-11-08,,,10285.595833333333,2090.2583333333337,28206.595833333336,824.025,68926.075,28683.7625,2168.679166666667,703.625,680.2624999999999,649.2833333333333,16035.308333333334,5233.120833333333,-2569.5875,16475.045833333334,323091.85000000003,81486.63333333333,508.3833333333334,6787.579166666666,29.775000000000002,29.087500000000002,275585.1541666667,8868.895833333334,2725.0833333333335,3998.8458333333333,34638.950000000004
2021-11-09,,,10110.2125,-942.5875,29700.791666666668,791.0541666666667,71518.45833333333,30654.0625,2120.4666666666667,628.9041666666667,605.725,644.3875,15335.629166666666,3781.6708333333336,-3727.6458333333335,13549.395833333334,331586.00416666665,82744.49583333333,509.4375,7061.358333333334,30.224999999999998,29.833333333333332,273439.17083333334,11225.691666666666,2691.9375,8675.329166666666,38245.808333333334
2021-11-10,,,10180.133333333333,-251.21666666666667,29743.212499999998,806.4791666666666,78561.17916666667,31491.095833333336,2560.6583333333333,348.73333333333335,396.74583333333334,638.2291666666666,15686.429166666667,5933.679166666666,-2847.1708333333336,14444.229166666666,330973.35833333334,83018.90416666666,514.3208333333333,6317.079166666666,26.9875,26.34583333333333,286824.02499999997,9533.416666666666,2698.0499999999997,4016.7958333333336,30599.100000000002
2021-11-11,,,10258.745833333332,-43.96666666666673,29391.141666666666,828.6833333333334,82405.15000000001,30679.079166666666,1810.3125,380.8875,403.35833333333335,629.0541666666667,15181.75,4818.0625,-2170.9874999999997,13675.3125,318096.48333333334,82085.50833333333,522.7458333333333,6201.675,24.400000000000002,24.004166666666666,282760.14166666666,8910.758333333333,2748.5875,2048.6291666666666,24376.9375
2021-11-12,,,10265.516666666666,518.4791666666666,29232.1875,829.225,76575.70833333333,31042.412500000002,1601.3166666666666,423.21250000000003,643.1125000000001,651.7333333333333,15440.175000000001,4047.7083333333335,-2804.3458333333333,14449.862500000001,321493.375,81526.17083333334,524.0458333333333,7108.329166666666,26.795833333333334,26.325,278884.125,8003.020833333333,2767.191666666667,8217.945833333333,26388.274999999998
2021-11-13,,,10356.433333333332,-1966.0208333333333,28400.99166666667,845.4458333333333,63643.895833333336,27860.466666666664,1886.1625000000001,556.0833333333334,599.3666666666667,673.2333333333333,13696.058333333334,3012.495833333333,-2923.5291666666667,13225.195833333333,290170.1541666667,81395.46666666666,520.3708333333333,6226.05,25.454166666666666,25.116666666666664,257519.19583333333,6619.1375,2754.366666666667,4004.883333333333,22026.925
2021-11-14,,,10374.137499999999,-1826.4791666666667,28238.05,834.8874999999999,51905.94583333333,28173.149999999998,1671.2166666666665,530.5958333333333,599.5333333333333,678.6833333333333,12963.520833333334,1695.5500000000002,-4286.724999999999,12786.270833333334,271982.60833333334,80729.67083333334,511.50416666666666,4918.466666666666,26.629166666666666,26.6125,237923.78333333333,6224.104166666667,2664.4166666666665,3442.3999999999996,24392.337499999998
2021-11-15,,,10511.383333333333,1807.1333333333332,29665.404166666664,850.7291666666666,75948.25,32085.475000000002,2463.8250000000003,687.3166666666666,647.0625,677.625,15854.85,6357.2375,-4053.254166666667,15434.083333333334,325106.56666666665,80927.36666666667,513.9208333333333,7121.354166666667,26.916666666666668,26.3875,283655.96249999997,5273.208333333333,2584.5625,1333.9958333333334,34843.4
2021-11-16,,,10284.954166666666,3782.0208333333335,30114.654166666664,874.5541666666667,81371.64583333333,33222.24166666667,2176.991666666667,651.0916666666667,646.5833333333334,676.6875,15785.637499999999,6400.525000000001,-3547.85,15790.545833333332,331687.0125,83665.34999999999,515.75,6776.954166666666,24.879166666666666,24.15833333333333,295916.44166666665,5452.479166666667,2552.5208333333335,1016.1291666666666,29301.94583333333
2021-11-17,,,10159.183333333332,-963.9708333333333,30373.875,869.1708333333332,69698.26666666666,31124.916666666668,2119.0750000000003,654.4333333333333,579.9708333333333,675.6625,14995.358333333332,5248.208333333333,-3747.004166666667,15575.366666666667,329215.20416666666,83922.09999999999,512.2666666666667,6693.849999999999,30.333333333333332,30.254166666666666,272611.425,5549.966666666667,2561.5750000000003,8745.979166666666,42307.8375
2021-11-18,,,9976.920833333334,-2059.4125,28197.4375,830.8791666666666,66023.72083333334,25968.216666666664,2119.141666666667,496.7625,605.5416666666666,679.9583333333334,14435.608333333332,4231.154166666666,-3759.0333333333333,14991.083333333334,329939.125,83537.06666666667,509.9041666666667,7186.841666666666,34.80416666666667,35.21666666666667,255896.79166666666,7248.245833333333,2620.375,9396.670833333334,57397.416666666664
2021-11-19,,,9782.987500000001,-3809.058333333333,27853.279166666664,858.7708333333334,67358.02500000001,24279.683333333334,2346.5416666666665,436.5083333333334,471.31666666666666,680.3916666666667,14223.433333333334,3807.4583333333335,-3744.2083333333335,14488.762499999999,328844.4583333333,82843.61666666667,511.9791666666667,6129.5625,35.15833333333333,35.44166666666667,253523.50833333333,6047.5625,2677.6625,8447.520833333334,60825.875
2021-11-20,,,9543.354166666666,-5721.558333333333,27531.912500000002,871.8333333333334,62395.5625,21294.825,2207.4,479.84999999999997,382.44166666666666,679.7708333333334,12216.979166666666,2581.366666666667,-4635.904166666666,12127.112500000001,297097.1375,82188.9875,506.8125,5214.595833333334,31.925,32.291666666666664,237855.775,5075.691666666667,2759.4791666666665,8820.516666666666,45345.15416666667
2021-11-21,,,9900.233333333334,-4565.704166666666,26900.470833333336,856.7708333333334,57846.270833333336,24324.183333333334,1931.7749999999999,490.325,484.58750000000003,669.5708333333333,11348.225,2070.6,-5569.804166666666,13187.425000000001,283316.37083333335,81254.18333333333,505.5333333333333,5712.183333333333,29.3125,29.516666666666666,236759.94166666665,5453.116666666667,2753.7875,9845.283333333333,31258.029166666664
2021-11-22,,,10064.475,1259.7124999999999,28696.020833333332,900.8874999999999,80125.86666666667,31779.1875,2364.8458333333333,723.7916666666666,840.1541666666667,634.0333333333333,13515.258333333333,4429.229166666667,-4445.150000000001,15672.2125,336601.32083333336,81113.76666666666,504.9875,6800.779166666667,28.037499999999998,27.329166666666666,286652.1583333333,5385.2375,2675.9333333333334,6011.6125,38552.32083333333
