Date,DE_price(EUR/MWh),IT_price(EUR/MWh)
2021-04-05,-15.390416666666667,59.48208333333333
2021-04-06,38.431666666666665,56.17291666666667
2021-04-07,49.403333333333336,67.78625
2021-04-08,57.747083333333336,66.93416666666667
2021-04-09,55.73083333333333,69.24125
2021-04-10,57.6675,59.6
2021-04-11,48.59625,58.4475
2021-04-12,62.98666666666667,70.46833333333333
2021-04-13,57.49625,58.1
2021-04-14,70.16875,74.99166666666666
2021-04-15,66.3625,74.42
2021-04-16,63.727916666666665,73.92791666666666
2021-04-17,61.6475,68.24083333333333
2021-04-18,62.15208333333334,69.05041666666666
2021-04-19,75.92916666666666,77.83958333333334
2021-04-20,75.87916666666666,72.14291666666666
2021-04-21,58.36291666666667,75.00083333333333
2021-04-22,47.21875,73.52208333333333
2021-04-23,62.062916666666666,70.66416666666667
2021-04-24,51.509166666666665,65.18791666666667
2021-04-25,37.655833333333334,66.615
2021-04-26,62.00666666666667,70.94375000000001
2021-04-27,59.727916666666665,75.39791666666666
2021-04-28,61.51791666666667,71.50583333333334
2021-04-29,59.72083333333333,74.29625
2021-04-30,70.02958333333333,70.90041666666666
2021-05-01,55.59625,60.42041666666666
2021-05-02,43.78,46.10208333333333
2021-05-03,61.42791666666667,74.84916666666666
2021-05-04,28.713333333333335,76.03541666666666
2021-05-05,33.91291666666667,72.80166666666666
2021-05-06,66.95958333333333,73.61125
2021-05-07,70.64458333333333,70.6975
2021-05-08,46.281666666666666,79.13958333333333
2021-05-09,6.350416666666667,77.91125
2021-05-10,59.44541666666667,79.21083333333333
2021-05-11,71.56916666666667,77.51541666666667
2021-05-12,69.06750000000001,66.86791666666666
2021-05-13,63.41,68.54416666666667
2021-05-14,71.58333333333333,76.43541666666667
2021-05-15,58.59875,61.34
2021-05-16,40.405,47.13125
2021-05-17,74.38958333333333,62.86958333333333
2021-05-18,74.51541666666667,75.20583333333333
2021-05-19,77.515,72.985
2021-05-20,66.93958333333333,68.49958333333333
2021-05-21,29.837500000000002,77.29791666666667
2021-05-22,-6.430833333333333,61.71125
2021-05-23,22.846249999999998,66.17208333333333
2021-05-24,32.55708333333333,76.19166666666666
2021-05-25,60.38833333333333,69.58624999999999
2021-05-26,65.70041666666667,81.11708333333333
2021-05-27,72.43666666666667,82.62
2021-05-28,73.80708333333334,80.42375
2021-05-29,55.475833333333334,76.71541666666667
2021-05-30,37.928333333333335,60.124583333333334
2021-05-31,67.62458333333333,74.94708333333334
2021-06-01,68.48083333333334,80.46791666666667
2021-06-02,66.085,74.25875
2021-06-03,62.6875,77.8125
2021-06-04,72.24625,84.83458333333333
2021-06-05,61.59291666666667,81.12875
2021-06-06,59.822916666666664,81.8725
2021-06-07,77.72708333333334,79.95666666666666
2021-06-08,76.87708333333333,78.80333333333333
2021-06-09,77.43416666666667,76.65416666666667
2021-06-10,79.05583333333333,84.67333333333333
2021-06-11,77.78375,89.56375000000001
2021-06-12,34.42791666666667,82.67125
2021-06-13,23.409583333333334,71.87333333333333
2021-06-14,74.98708333333333,76.34083333333334
2021-06-15,82.54875,86.13375
2021-06-16,84.33375,91.21833333333332
2021-06-17,78.02625,91.52583333333332
2021-06-18,80.52708333333334,87.17625
2021-06-19,69.61458333333333,74.33166666666666
2021-06-20,57.855,77.89874999999999
2021-06-21,78.19333333333333,88.53625
2021-06-22,84.70208333333333,94.97208333333333
2021-06-23,93.47208333333333,103.34166666666665
2021-06-24,94.99666666666667,114.00541666666668
2021-06-25,90.10208333333333,102.73958333333333
2021-06-26,78.8175,102.27041666666666
2021-06-27,65.24041666666666,96.57041666666667
2021-06-28,88.84583333333335,103.9775
2021-06-29,91.75083333333333,112.99583333333334
2021-06-30,92.27749999999999,102.5825
2021-07-01,90.1675,98.19833333333334
2021-07-02,96.62124999999999,110.83708333333334
2021-07-03,83.76625,106.46416666666666
2021-07-04,81.9575,93.82375
2021-07-05,94.18333333333334,99.305
2021-07-06,80.36375,108.30208333333333
2021-07-07,99.73166666666667,113.61958333333332
2021-07-08,108.77625,111.61916666666667
2021-07-09,91.40458333333333,98.37333333333333
2021-07-10,80.48708333333333,98.58916666666666
2021-07-11,77.44625,94.06666666666666
2021-07-12,93.97500000000001,105.37374999999999
2021-07-13,94.23125,105.87
2021-07-14,87.455,99.01041666666667
2021-07-15,89.70541666666666,96.31333333333333
2021-07-16,84.49916666666667,99.78875
2021-07-17,60.65541666666667,99.86166666666666
2021-07-18,46.70875,89.38041666666668
2021-07-19,90.32249999999999,106.55083333333333
2021-07-20,91.40958333333333,116.0425
2021-07-21,89.99291666666666,103.27541666666667
2021-07-22,87.80166666666666,102.55291666666666
2021-07-23,88.77125000000001,111.74416666666667
2021-07-24,73.59208333333333,114.31791666666668
2021-07-25,62.15208333333334,94.52791666666667
2021-07-26,88.81041666666665,106.34208333333333
2021-07-27,87.33291666666666,112.89916666666666
2021-07-28,77.24208333333333,116.82666666666667
2021-07-29,46.48833333333334,116.79916666666666
2021-07-30,64.70416666666667,113.74791666666665
2021-07-31,29.38625,113.39375
2021-08-01,59.17958333333333,136.70708333333334
2021-08-02,82.03041666666667,118.90083333333332
2021-08-03,96.60708333333334,114.51666666666667
2021-08-04,98.17708333333333,113.25208333333335
2021-08-05,92.92666666666668,106.335
2021-08-06,71.39041666666667,114.06416666666667
2021-08-07,57.08708333333333,127.66416666666667
2021-08-08,8.37875,112.25416666666666
2021-08-09,70.14625,132.52458333333334
2021-08-10,92.08291666666666,120.9975
2021-08-11,101.27041666666666,129.42541666666668
2021-08-12,106.20375,121.52125000000001
2021-08-13,93.79791666666667,131.45583333333335
2021-08-14,62.947916666666664,124.1075
2021-08-15,61.51291666666666,118.71166666666666
2021-08-16,66.615,116.00791666666667
2021-08-17,57.92124999999999,116.54708333333333
2021-08-18,78.9775,116.46458333333334
2021-08-19,93.74541666666666,141.70208333333332
2021-08-20,102.86708333333333,114.82333333333332
2021-08-21,90.05041666666666,117.20166666666667
2021-08-22,77.56583333333333,107.17333333333333
2021-08-23,94.18666666666667,108.05125
2021-08-24,95.61333333333333,116.02208333333334
2021-08-25,83.49958333333333,114.89041666666667
2021-08-26,93.56041666666665,130.94208333333333
2021-08-27,96.0,116.03375
2021-08-28,83.95166666666667,124.79083333333334
2021-08-29,81.01291666666667,112.1325
2021-08-30,107.69041666666665,129.52708333333334
2021-08-31,110.17083333333333,130.13708333333332
2021-09-01,112.17416666666666,128.57291666666666
2021-09-02,118.29375,139.73583333333332
2021-09-03,111.46291666666667,144.00666666666666
2021-09-04,106.41583333333334,135.23625
2021-09-05,97.67166666666667,112.61625
2021-09-06,128.34916666666666,133.58166666666668
2021-09-07,128.07750000000001,138.68208333333334
2021-09-08,124.38125000000001,141.49458333333334
2021-09-09,130.98291666666668,145.76583333333335
2021-09-10,139.80666666666667,145.42291666666668
2021-09-11,126.27999999999999,139.26083333333332
2021-09-12,105.93041666666666,135.26958333333332
2021-09-13,142.26125,149.87125
2021-09-14,144.26583333333335,152.5675
2021-09-15,167.89374999999998,174.36166666666668
2021-09-16,158.60583333333332,180.95333333333335
2021-09-17,158.10375,163.60833333333332
2021-09-18,128.82666666666668,158.00916666666666
2021-09-19,95.60625,156.72041666666667
2021-09-20,153.21125,158.70458333333332
2021-09-21,147.7279166666667,175.65
2021-09-22,145.40916666666666,174.28166666666667
2021-09-23,70.185,168.51041666666666
2021-09-24,112.40083333333332,189.97916666666666
2021-09-25,130.37791666666666,163.40291666666667
2021-09-26,124.67875,162.5875
2021-09-27,141.54416666666665,171.17666666666665
2021-09-28,156.18041666666667,177.03916666666666
2021-09-29,129.31958333333333,219.47541666666666
2021-09-30,113.64875,200.69458333333333
2021-10-01,102.78291666666667,205.06583333333333
2021-10-02,94.87416666666667,223.80541666666667
2021-10-03,47.01916666666667,188.63041666666666
2021-10-04,161.8175,208.89833333333334
2021-10-05,156.47541666666666,206.495
2021-10-06,199.03583333333333,241.87125
2021-10-07,295.4475,294.56874999999997
2021-10-08,200.33,229.67416666666668
2021-10-09,139.87041666666667,209.26708333333332
2021-10-10,145.29916666666665,197.09291666666664
2021-10-11,163.86458333333334,179.09208333333333
2021-10-12,171.96166666666667,213.27083333333334
2021-10-13,187.18375,208.79999999999998
2021-10-14,161.36125,171.56625
2021-10-15,122.04708333333333,166.01708333333332
2021-10-16,155.16416666666666,218.80999999999997
2021-10-17,142.89875,198.1475
2021-10-18,189.19500000000002,235.77874999999997
2021-10-19,145.13375,227.94958333333332
2021-10-20,61.784166666666664,206.92208333333335
2021-10-21,64.15583333333333,154.02125
2021-10-22,72.63666666666667,216.69708333333335
2021-10-23,143.74041666666668,216.92625
2021-10-24,96.03750000000001,187.63791666666668
2021-10-25,177.20416666666665,202.92125
2021-10-26,174.91083333333333,228.5
2021-10-27,147.24583333333334,210.17875
2021-10-28,150.22375,209.84166666666667
2021-10-29,111.65249999999999,205.25541666666666
2021-10-30,82.8925,187.38625000000002
2021-10-31,61.598749999999995,189.3925
2021-11-01,99.06041666666665,160.43916666666667
2021-11-02,204.17875,193.86666666666667
2021-11-03,193.9175,195.02874999999997
2021-11-04,169.77833333333334,192.86958333333334
2021-11-05,158.90833333333333,212.81125
2021-11-06,73.65833333333333,174.015
2021-11-07,37.435,195.12250000000003
2021-11-08,181.48083333333332,217.76166666666666
2021-11-09,160.66666666666666,211.34124999999997
2021-11-10,179.35500000000002,231.41250000000002
2021-11-11,190.41375000000002,200.02874999999997
2021-11-12,164.03291666666667,208.44500000000002
2021-11-13,160.46958333333333,199.1925
2021-11-14,168.50875,183.33708333333334
2021-11-15,228.65,230.05166666666665
2021-11-16,237.94625,232.72083333333333
2021-11-17,176.68625,240.73125000000002
2021-11-18,138.725,247.3829166666667
2021-11-19,133.10041666666666,243.35333333333332
2021-11-20,108.78416666666668,229.29250000000002
2021-11-21,149.13750000000002,220.10666666666665
2021-11-22,232.85541666666666,259.4016666666667
2021-11-23,242.77291666666667,263.25083333333333
2021-11-24,274.30041666666665,289.01
2021-11-25,241.48874999999998,287.25083333333333
2021-11-26,187.31833333333336,233.15041666666664
2021-11-27,205.5583333333333,222.54958333333335
2021-11-28,199.55916666666667,203.77583333333334
2021-11-29,264.23291666666665,243.57500000000002
2021-11-30,124.39541666666666,252.59291666666664
2021-12-01,87.24291666666666,249.10958333333335
2021-12-02,199.91375000000002,257.5975
2021-12-03,148.76833333333335,276.2083333333333
2021-12-04,194.69791666666666,220.89625
2021-12-05,162.29666666666665,220.9
2021-12-06,262.63916666666665,244.75958333333332
2021-12-07,214.26916666666668,230.3375
2021-12-08,188.4025,239.91375000000002
2021-12-09,278.2291666666667,254.28833333333333
2021-12-10,240.74458333333334,248.93583333333333
2021-12-11,233.81125,239.04375000000002
2021-12-12,185.1029166666667,233.86666666666667
2021-12-13,264.7320833333333,258.18333333333334
2021-12-14,297.6825,255.95333333333335
2021-12-15,295.65833333333336,309.77833333333336
2021-12-16,346.30583333333334,335.15958333333333
2021-12-17,339.00916666666666,304.63416666666666
2021-12-18,250.04999999999998,241.39541666666665
2021-12-19,122.85041666666666,328.92875
2021-12-20,336.56416666666667,338.10833333333335
2021-12-21,435.08958333333334,389.8308333333334
2021-12-22,414.80791666666664,419.4558333333334
2021-12-23,292.28249999999997,388.0466666666666
2021-12-24,199.13333333333333,286.67541666666665
2021-12-25,198.21416666666667,216.57541666666668
2021-12-26,169.01583333333335,210.09666666666666
2021-12-27,147.93666666666667,242.03916666666666
2021-12-28,105.795,197.41458333333333
2021-12-29,153.97916666666666,217.89041666666665
2021-12-30,70.455,180.38583333333335
2021-12-31,13.975416666666666,169.59208333333333
2022-01-01,82.87125,150.0825
2022-01-02,44.98833333333334,166.16125
2022-01-03,80.415,193.64541666666665
2022-01-04,153.98375000000001,165.39541666666668
2022-01-05,107.64083333333333,195.2275
2022-01-06,195.30875,225.91125
2022-01-07,168.64958333333334,233.72
2022-01-08,162.6,234.32875
2022-01-09,151.1925,212.4941666666667
2022-01-10,262.13625,231.52958333333333
2022-01-11,254.8395833333333,206.98791666666668
2022-01-12,232.33583333333334,228.55625
2022-01-13,177.94375,218.40333333333334
2022-01-14,183.01083333333335,217.50041666666667
2022-01-15,216.15791666666667,214.84
2022-01-16,126.93541666666665,213.17916666666667
2022-01-17,133.93375,239.08333333333334
2022-01-18,235.03958333333333,231.25666666666666
2022-01-19,168.88958333333332,219.39541666666665
2022-01-20,118.90958333333333,203.98041666666666
2022-01-21,159.45250000000001,211.43041666666667
2022-01-22,177.76208333333332,204.58041666666668
2022-01-23,194.17999999999998,197.09708333333333
2022-01-24,247.29791666666665,230.3216666666667
2022-01-25,297.02125,236.81041666666667
2022-01-26,231.73208333333332,265.48833333333334
2022-01-27,118.64833333333333,246.39541666666665
2022-01-28,176.35708333333332,261.7270833333333
2022-01-29,86.79791666666667,241.48958333333334
2022-01-30,60.29458333333333,217.95083333333332
2022-01-31,196.7854166666667,222.28625
2022-02-01,145.055,213.7125
